,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,trending,conda_dependent_project_count,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
113,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,22,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,BSD-3-Clause,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,561.0,,116.0,42.0,197.0,14.0,162.0,411.0,2021-08-25 00:19:46.000,2.5.1,105.0,30520.0,27.0,6.0,,44.0,https://pypi.org/project/jupyter-kernel-gateway,2021-08-24 23:55:16.000,6.0,27997.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2021-08-25 14:07:50.232,186571.0,2.0,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,
114,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,22,False,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2022-11-08 07:42:07.789000,2021-04-26 19:20:06,96.0,,67.0,24.0,9.0,4.0,49.0,406.0,2020-06-09 08:23:50.000,0.8.0,,4985.0,16.0,351.0,329.0,8.0,https://pypi.org/project/appmode,2020-06-09 08:23:50.000,22.0,1930.0,https://anaconda.org/conda-forge/appmode,2022-11-08 07:42:07.789,183306.0,2.0,,,,,,,,,,,,,,,,,,,,,,
115,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,22,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2022-11-07 14:49:47.419000,2022-09-16 08:31:09,840.0,12.0,65.0,17.0,380.0,58.0,121.0,355.0,2022-08-23 14:45:52.749,0.14.2,,33143.0,75.0,3.0,,20.0,https://pypi.org/project/xeus-python,2022-06-15 11:52:07.000,3.0,9276.0,https://anaconda.org/conda-forge/xeus-python,2022-11-07 14:49:47.419,1121773.0,2.0,,,,,,,,,,,,,,,,,,,,,,
116,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,22,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-11-09 13:19:05.000000,2021-11-19 12:06:20,676.0,,58.0,23.0,418.0,65.0,87.0,302.0,2021-10-26 10:05:57.827,0.8.2,,8476.0,7.0,5.0,5.0,26.0,,,,,,,,3.0,,,,,,thebe,https://www.npmjs.com/package/thebe,2022-08-05 11:28:24.806,,8476.0,,,,,,,,,,,,
117,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,22,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2022-11-09 13:14:40.000000,2022-11-09 13:14:40,734.0,69.0,35.0,13.0,277.0,36.0,59.0,298.0,2022-10-24 17:54:46.000,1.1.13,,6171.0,33.0,3.0,,15.0,https://pypi.org/project/ipydatagrid,2022-04-20 19:09:24.000,3.0,3895.0,https://anaconda.org/conda-forge/ipydatagrid,2022-10-24 21:45:47.233,29839.0,3.0,,,,,,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2022-10-24 17:53:03.887,,856.0,,,,,,,,,,,,
118,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,22,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2022-11-09 09:30:48.000000,2022-11-02 00:22:40,390.0,22.0,54.0,18.0,111.0,39.0,96.0,277.0,2022-11-02 00:31:35.000,6.0.0,,41536.0,28.0,4.0,,20.0,https://pypi.org/project/dask-labextension,2022-06-21 23:23:11.000,4.0,20751.0,https://anaconda.org/conda-forge/dask-labextension,2022-11-02 09:51:07.642,779563.0,2.0,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,,1772.0,,-1.0,,,,,,,,,,
119,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,22,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2022-11-08 02:57:28.000000,2022-02-15 08:27:46,176.0,,29.0,6.0,54.0,27.0,21.0,261.0,2021-02-04 22:39:49.000,0.8.0,,15481.0,20.0,68.0,66.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,10470.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2022-09-02 08:38:51.500,15311.0,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,,4282.0,,,,,,,,,,,,
120,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,22,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2022-11-05 18:17:38.000000,2022-11-05 17:34:46,276.0,22.0,20.0,5.0,34.0,1.0,51.0,239.0,2022-11-05 17:38:31.000,0.13.0,,30665.0,34.0,13.0,,4.0,https://pypi.org/project/ipytest,2022-02-12 12:15:23.000,13.0,30665.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
121,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,22,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2022-10-11 09:36:11.000000,2022-09-24 00:33:01,231.0,5.0,79.0,12.0,64.0,29.0,47.0,97.0,2022-09-07 23:29:00.801,2.1.0,,5697.0,13.0,43.0,42.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,2021-12-01 19:23:10.000,1.0,5369.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2022-09-08 05:30:35.228,13816.0,2.0,,,,,,,,,,,,,,,,,,,,,,
122,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2022-04-28 20:50:09.000000,2022-04-28 20:49:58,640.0,,571.0,42.0,250.0,52.0,39.0,5898.0,2020-10-27 19:53:29.453,5.11.0,,455.0,71.0,3.0,3.0,27.0,,,,,,,,3.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,,455.0,,,,,,,,,,,,
123,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,21,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2022-09-25 13:59:40.000000,2022-03-25 21:26:26,2361.0,,352.0,91.0,872.0,166.0,1096.0,3824.0,2021-06-02 09:44:54.000,2.16.3,,,90.0,,,89.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
124,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,21,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,400.0,,236.0,78.0,77.0,51.0,125.0,3414.0,2022-05-31 17:34:28.000,0.7.5,40.0,1049.0,22.0,9.0,8.0,29.0,,,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86052.0,,,,,,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,
125,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2022-11-10 14:18:53.000000,2022-08-01 14:06:03,166.0,,83.0,26.0,91.0,45.0,116.0,941.0,2021-04-10 13:07:39.934,3.0.9,,16241.0,11.0,3.0,3.0,18.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,2021-04-10 13:07:22.000,,9737.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2021-04-10 15:26:15.988,9314.0,2.0,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934,,6014.0,,,,,,,,,,,,
126,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,264.0,,91.0,20.0,29.0,39.0,29.0,835.0,2017-11-16 17:59:43.000,1.5.1,,4843.0,26.0,221.0,193.0,7.0,https://pypi.org/project/notedown,2017-11-16 17:59:43.000,28.0,4195.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,34344.0,3.0,,,,,,,,,,,,,,,,,,,,,,
127,ipyvizzu,Build animated charts in Jupyter Notebook and in many other environments with a simple Python synthax.,https://github.com/vizzuhq/ipyvizzu,,widgets,21,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2022-11-01 10:04:47.000000,2022-11-01 10:04:47,610.0,26.0,52.0,15.0,126.0,21.0,47.0,678.0,2022-10-19 12:12:10.141,0.13.0,32.0,518.0,18.0,11.0,11.0,8.0,https://pypi.org/project/ipyvizzu,2022-06-30 07:39:25.000,,515.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
128,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,428.0,,50.0,7.0,126.0,26.0,138.0,624.0,2022-08-10 21:15:00.665,1.5.3,,54065.0,60.0,7.0,,37.0,https://pypi.org/project/jupyterlab_code_formatter,2022-05-01 12:17:14.000,7.0,38047.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2022-08-11 01:44:26.140,566635.0,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2022-08-10 21:12:04.073,,2841.0,,,,,,,,,,,,
129,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,21,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,48.0,5.0,26.0,4.0,5.0,521.0,2022-11-06 07:01:07.012,2.1.0,,92834.0,28.0,124.0,,5.0,https://pypi.org/project/pick,2021-12-06 15:27:43.000,124.0,92834.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
130,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,21,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-11-10 08:06:07.000000,2022-11-10 07:52:04,585.0,28.0,73.0,34.0,184.0,39.0,72.0,448.0,2022-01-17 16:38:22.000,3.3.0,,1594.0,30.0,1.0,1.0,27.0,https://pypi.org/project/jupyterlab-katex,2022-01-17 16:38:22.000,,132.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2022-01-18 08:04:45.123,1862.0,2.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467,,1369.0,,,,,,,,,,,,
131,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,21,True,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,184.0,,26.0,18.0,41.0,24.0,25.0,253.0,2021-01-06 19:12:18.000,0.4.2,,28646.0,7.0,185.0,168.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,17.0,28298.0,https://anaconda.org/conda-forge/nteract-scrapbook,2021-02-27 20:02:05.432,11493.0,3.0,,,,,,,,,,,,,,,,,,,,,,
132,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,21,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2022-10-04 08:27:20.000000,2022-10-04 08:27:20,631.0,3.0,46.0,13.0,219.0,4.0,107.0,250.0,2022-05-04 07:37:18.000,0.3.21,818.0,4415.0,50.0,94.0,87.0,17.0,https://pypi.org/project/retrolab,2022-05-04 07:36:52.000,3.0,2785.0,https://anaconda.org/conda-forge/retrolab,2022-05-04 08:31:56.164,26998.0,3.0,,,,,,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,4.0,96.0,,,,,,,,,,,,
133,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,21,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-11-08 19:46:37.000000,2022-09-23 15:38:02,166.0,1.0,30.0,4.0,40.0,20.0,45.0,173.0,2022-09-23 17:23:00.717,0.22.0,,22919.0,26.0,18.0,,14.0,https://pypi.org/project/mkdocs-jupyter,2022-05-09 04:04:40.000,18.0,21833.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2022-09-24 00:33:50.011,26075.0,3.0,,,,,,,,,,,,,,,,,,,,,,
134,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,21,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2022-11-08 03:45:16.000000,2022-07-20 12:02:54,113.0,,35.0,5.0,41.0,18.0,16.0,162.0,2022-07-20 12:04:00.552,4.0.0,,3681.0,13.0,796.0,796.0,7.0,https://pypi.org/project/theme-darcula,2021-08-26 08:01:55.000,,2082.0,https://anaconda.org/conda-forge/theme-darcula,2022-07-20 16:15:49.885,10320.0,1.0,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2022-07-20 12:02:58.154,,1056.0,,,,,,,,,,,,
135,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2022-11-01 00:04:13.000000,2022-10-05 04:39:11,358.0,5.0,107.0,16.0,126.0,58.0,75.0,141.0,2022-10-05 04:48:28.224,1.2.0,,4533.0,10.0,28.0,24.0,42.0,https://pypi.org/project/batchspawner,2021-04-07 15:14:58.000,4.0,4533.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
136,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2022-11-08 00:46:45.000000,2022-08-18 09:17:14,436.0,4.0,64.0,13.0,116.0,30.0,55.0,533.0,2021-09-15 15:34:35.000,3.1.0,,4832.0,16.0,3.0,2.0,22.0,https://pypi.org/project/jupyterlab_latex,2021-09-15 15:34:16.000,1.0,3427.0,https://anaconda.org/conda-forge/jupyterlab-latex,2021-09-15 23:50:03.130,6374.0,3.0,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404,,1200.0,,,,,,,,,,,,
137,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,20,True,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2022-11-07 11:02:02.457000,2022-05-09 10:21:01,216.0,,74.0,23.0,33.0,26.0,104.0,444.0,2022-05-09 10:21:42.000,0.17.1,,4122.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,2022-05-09 10:21:12.000,5.0,3116.0,https://anaconda.org/conda-forge/matlab_kernel,2022-11-07 11:02:02.457,24155.0,2.0,,,,,,,,,,,,,,,,,,,,,,
138,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2022-04-19 19:03:10.872000,2022-04-04 19:36:18,182.0,,39.0,23.0,32.0,19.0,24.0,416.0,2022-04-19 10:58:08.000,2.0.3,,1709.0,8.0,32.0,29.0,3.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,3.0,72.0,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,116232.0,3.0,,,,,,,,,,,,,,,,,,,,,,
139,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,20,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-08-21 18:36:02.000000,2022-08-21 18:36:02,415.0,6.0,61.0,25.0,48.0,30.0,143.0,411.0,2022-03-31 08:36:27.000,0.34.2,51.0,14475.0,112.0,7.0,,18.0,https://pypi.org/project/octave_kernel,2022-03-31 08:36:20.000,7.0,8252.0,https://anaconda.org/conda-forge/octave_kernel,2022-03-31 10:34:34.891,441870.0,2.0,,,,,,,,,,,,,,,,,,,,,,
140,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2022-11-08 06:25:31.000000,2022-09-05 14:24:06,238.0,5.0,98.0,27.0,78.0,23.0,37.0,340.0,2021-11-27 17:02:34.000,3.0.1,,4013.0,23.0,4.0,2.0,16.0,https://pypi.org/project/jupyterlab-github,2021-11-27 16:59:30.000,2.0,1222.0,,,,2.0,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2021-11-27 16:51:25.639,,2791.0,,,,,,,,,,,,
141,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,20,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/jpmorganchase/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2022-10-30 05:36:31.000000,2022-08-25 14:05:40,332.0,4.0,52.0,13.0,91.0,10.0,71.0,315.0,2021-03-28 03:28:25.639,0.3.1,,8394.0,24.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,2019-06-30 05:07:41.000,,5146.0,https://anaconda.org/conda-forge/jupyterlab_templates,2021-03-28 15:22:13.818,7771.0,2.0,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2021-03-28 03:28:25.639,,2989.0,,,,,,,,,,,,
142,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,20,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-11-09 21:06:35.000000,2021-08-30 21:48:24,31.0,,39.0,11.0,2.0,21.0,8.0,233.0,2020-03-12 16:09:39.000,0.0.8,,66219.0,10.0,15.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,2020-03-12 16:09:39.000,15.0,65611.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2020-08-13 15:32:13.531,16422.0,3.0,,,,,,,,,,,,,,,,,,,,,,
143,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,20,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2022-11-07 13:45:57.000000,2022-11-07 13:45:54,1759.0,46.0,20.0,2.0,203.0,31.0,122.0,216.0,2022-11-01 15:37:15.048,2.8.1,,3405.0,551.0,3.0,3.0,18.0,https://pypi.org/project/naas,2022-07-07 10:58:01.000,,3405.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
144,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,20,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2022-11-09 07:37:23.000000,2022-09-19 19:51:53,129.0,1.0,42.0,18.0,79.0,13.0,79.0,209.0,2022-09-20 16:25:47.708,3.0.5,,74423.0,18.0,9.0,,17.0,https://pypi.org/project/jupyter-bokeh,2021-09-30 18:07:43.000,9.0,62568.0,https://anaconda.org/conda-forge/jupyter_bokeh,2022-09-20 21:36:48.574,34194.0,2.0,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2022-09-20 16:21:03.440,,10676.0,,,,,,,,,,,,
145,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,20,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2022-11-10 01:32:34.000000,2022-11-09 21:16:40,284.0,5.0,43.0,5.0,81.0,5.0,34.0,56.0,2021-11-15 20:11:03.000,1.3.0,,3450.0,8.0,92.0,83.0,15.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2021-11-15 20:11:03.000,9.0,3450.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
146,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,20,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2022-09-26 08:51:09.246000,2022-09-22 15:26:02,89.0,3.0,11.0,5.0,54.0,2.0,5.0,44.0,2022-09-22 15:30:48.129,1.8.0,,124939.0,24.0,43.0,20.0,3.0,https://pypi.org/project/ipyvue,2021-10-28 09:32:48.000,13.0,119966.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,61603.0,3.0,,,,,,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,2022-09-22 15:29:28.870,10.0,3394.0,widgetti/ipyvue,,,,,,,,,,,
147,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2022-10-19 19:29:48.000000,2022-09-02 11:55:02,706.0,1.0,395.0,121.0,261.0,124.0,690.0,2530.0,2022-04-11 14:26:39.000,1.23.3,,,42.0,,,102.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
148,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,19,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,196.0,,181.0,34.0,31.0,13.0,14.0,998.0,2021-06-14 15:07:13.000,1.1.0,,7877.0,10.0,6.0,,13.0,https://pypi.org/project/pyforest,2021-06-14 15:07:13.000,6.0,7877.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
149,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,19,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2022-10-19 00:01:06.000000,2022-10-19 00:01:06,717.0,2.0,21.0,30.0,139.0,44.0,142.0,734.0,2021-08-17 16:20:34.000,0.7.4,15.0,18.0,10.0,169.0,169.0,45.0,,,,,,,,3.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2022-08-31 17:32:38.909630,3.0,1743.0,,,,,,,,,,,,,,,iruby,,
150,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,19,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-10-29 16:32:26.594000,2020-11-30 15:55:07,335.0,,60.0,20.0,86.0,38.0,99.0,483.0,2020-09-05 22:35:32.000,2.3.0,,11421.0,11.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-10-29 16:32:26.594,879418.0,3.0,,,,,,,,,,,,,,,,,,,,,,
