,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
38,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,29,False,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,,2015-11-16 09:25:53.000,2024-01-11 02:47:51.000000,2023-11-21 09:21:22,2132.0,70.0,147.0,42.0,410.0,68.0,263.0,2563.0,2023-11-21 09:21:51.000,4.0.1,74.0,241578.0,25.0,136.0,136.0,50.0,https://pypi.org/project/nbdime,,,190210.0,https://anaconda.org/conda-forge/nbdime,2023-11-21 14:11:17.594,962234.0,2.0,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,,,26688.0,,,,,,,,,,,,,,,,,,
39,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,29,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-01-15 07:57:11.000000,2024-01-15 07:57:10,2867.0,14.0,962.0,121.0,502.0,58.0,293.0,2519.0,2023-04-14 13:35:06.415,8.6.1,,178689.0,45.0,303.0,,113.0,https://pypi.org/project/ipyparallel,2023-04-14 13:35:06.415,303.0,168512.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,946490.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
40,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,29,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2024-01-04 00:15:55.000000,2024-01-04 00:15:54,2722.0,10.0,354.0,48.0,800.0,174.0,362.0,1554.0,2023-06-13 07:26:00.805,2023.6.0,,3674.0,20.0,228.0,200.0,119.0,https://pypi.org/project/jupyter-repo2docker,2023-06-13 07:26:00.805,28.0,3674.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
41,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,29,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-12-29 17:12:46.000000,2023-12-06 16:15:46,1884.0,25.0,279.0,39.0,700.0,86.0,494.0,1344.0,2023-11-21 14:39:09.000,0.50.0,158.0,155273.0,56.0,3.0,3.0,94.0,https://pypi.org/project/jupyterlab-git,,,126252.0,https://anaconda.org/conda-forge/jupyterlab-git,2023-11-22 14:00:51.490,514651.0,1.0,@jupyterlab/git,https://www.npmjs.com/package/@jupyterlab/git,,,17050.0,,,,,,,,,,,,,,,,,,
42,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,29,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-01-16 17:06:38.000000,2024-01-16 17:06:38,1911.0,81.0,277.0,23.0,2198.0,46.0,225.0,1088.0,2023-12-28 21:53:33.000,0.33.0,,5060.0,37.0,79.0,79.0,41.0,https://pypi.org/project/raiwidgets,,,5060.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
43,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,29,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2024-01-18 10:31:34.000000,2024-01-04 16:04:33,1592.0,33.0,304.0,28.0,460.0,85.0,281.0,506.0,2023-11-23 11:08:31.000,6.2.0,,55387.0,38.0,168.0,154.0,84.0,https://pypi.org/project/jupyterhub-kubespawner,2023-11-23 11:08:31.000,14.0,54790.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2023-11-23 12:55:19.939,20306.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
44,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,29,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2024-01-04 09:43:29.000000,2024-01-04 09:43:01,723.0,22.0,309.0,27.0,242.0,25.0,249.0,467.0,2023-11-21 14:14:18.000,13.0.0,,44727.0,17.0,202.0,175.0,69.0,https://pypi.org/project/dockerspawner,2023-11-21 14:14:18.000,27.0,44023.0,https://anaconda.org/conda-forge/dockerspawner,2023-11-21 14:56:25.623,20441.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
45,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,28,True,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:58:01.158000,2023-05-24 15:56:22,277.0,,909.0,268.0,98.0,82.0,81.0,7283.0,2023-05-24 15:58:01.158,1.1.1,,208118.0,9.0,219.0,211.0,31.0,https://pypi.org/project/facets-overview,2023-05-24 15:58:01.158,8.0,208118.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
46,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,28,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2024-01-15 20:29:59.000000,2024-01-13 18:01:50,1911.0,6.0,306.0,45.0,1477.0,255.0,1356.0,1724.0,2023-03-29 14:23:28.000,3.15.0,,4019.0,29.0,52.0,52.0,62.0,https://pypi.org/project/elyra,,,2605.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,43117.0,1.0,@elyra/services,https://www.npmjs.com/package/@elyra/services,,,363.0,,,,,,,,,,,,,,,,,,
47,Stencila,"Programmable, reproducible, interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,28,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2024-01-18 03:16:42.000000,2024-01-17 04:38:52,12018.0,836.0,43.0,28.0,1271.0,41.0,593.0,746.0,2023-11-26 02:36:17.000,2.0.0-alpha.23,3893.0,346.0,100.0,20.0,20.0,42.0,,,,,,,,2.0,stencila,https://www.npmjs.com/package/stencila,,,90.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16469.0,,,,,,,,,,,,,
48,itkwidgets,An elegant Python interface for visualization on the web platform to interactively generate insights into..,https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,28,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2024-01-11 18:48:21.000000,2024-01-09 19:56:37,595.0,133.0,83.0,26.0,461.0,112.0,161.0,564.0,2023-03-02 22:39:43.651,0.32.6,87.0,11307.0,115.0,305.0,285.0,27.0,https://pypi.org/project/itkwidgets,2024-01-04 13:18:30.000,17.0,5522.0,https://anaconda.org/conda-forge/itkwidgets,2023-06-16 16:12:17.646,344434.0,2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,2023-03-02 22:39:43.651,3.0,229.0,,,,,,,,,,,,,,,,,,
49,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-12-23 06:19:23.000000,2023-12-23 06:19:23,7596.0,2.0,40.0,8.0,72.0,65.0,1382.0,260.0,2023-09-25 05:56:08.000,0.24.4,,5457.0,168.0,5278.0,5242.0,36.0,https://pypi.org/project/sos-notebook,2023-09-25 05:56:08.000,36.0,1701.0,https://anaconda.org/conda-forge/sos,2023-12-08 18:18:35.648,165291.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
50,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,28,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2024-01-15 07:38:25.000000,2024-01-10 12:24:35,417.0,41.0,65.0,24.0,118.0,59.0,109.0,176.0,2023-12-28 12:19:39.000,0.5.3,,62977.0,21.0,289.0,,28.0,https://pypi.org/project/jupyter_sphinx,2023-12-28 12:19:39.000,289.0,57354.0,https://anaconda.org/conda-forge/jupyter_sphinx,2023-12-29 09:43:18.442,236197.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
51,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,2157.0,,160.0,42.0,374.0,164.0,261.0,1036.0,2019-12-04 15:06:08.000,1.1.18,,10866.0,19.0,261.0,261.0,33.0,https://pypi.org/project/pixiedust,,,9892.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,48735.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
52,jupyter-dash,OBSOLETE - Dash v2.11+ has Jupyter support built in!.,https://github.com/plotly/jupyter-dash,,widgets,27,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2024-01-17 12:07:46.000000,2023-08-11 17:18:48,162.0,,235.0,43.0,49.0,46.0,29.0,941.0,2022-04-01 20:13:44.000,0.4.2,99.0,158975.0,11.0,3579.0,3579.0,10.0,https://pypi.org/project/jupyter-dash,,,147707.0,https://anaconda.org/conda-forge/jupyter-dash,2023-06-16 19:23:51.624,352984.0,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,,,1977.0,,,,,,,,,,,,,,,,,,
53,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,26,False,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,2013-07-13 17:05:16.000,2024-01-03 13:58:38.000000,2022-12-21 19:56:24,2660.0,,784.0,134.0,851.0,344.0,462.0,5134.0,2022-11-15 17:24:23.000,0.7.0,,382552.0,16.0,20.0,20.0,136.0,https://pypi.org/project/jupyter_contrib_nbextensions,,,361500.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2023-06-16 13:22:12.750,1873712.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
54,Evcxr,"An evaluation context for Rust, including a Jupyter Kernel.",https://github.com/evcxr/evcxr,,kernels,26,True,,evcxr/evcxr,,https://github.com/evcxr/evcxr,MIT,2018-09-25 10:19:22.000,2024-01-17 05:44:36.000000,2024-01-17 05:43:36,683.0,32.0,209.0,57.0,100.0,98.0,142.0,4997.0,2023-12-17 00:16:37.000,0.17.0,3668.0,229.0,7.0,160.0,160.0,49.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
55,nbdev,Create delightful software with Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,26,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-12-29 22:24:56.000000,2023-11-13 05:45:49,1679.0,9.0,458.0,46.0,542.0,131.0,713.0,4658.0,2023-10-19 04:39:52.000,2.3.13,,39271.0,25.0,,,46.0,https://pypi.org/project/nbdev,,,39271.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
56,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,26,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2024-01-12 07:28:07.000000,2020-04-07 18:56:49,405.0,,424.0,89.0,105.0,178.0,127.0,3008.0,2020-04-07 16:43:54.000,1.3.1,,39998.0,68.0,96.0,9.0,30.0,https://pypi.org/project/qgrid,2020-04-07 16:43:54.000,87.0,34071.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,398623.0,2.0,qgrid,https://www.npmjs.com/package/qgrid,,,313.0,,,,,,,,,,,,,,,,,,
57,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,26,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-12-04 02:04:59.000000,2021-01-21 14:02:57,1689.0,,379.0,124.0,3798.0,351.0,4176.0,2793.0,2018-12-04 18:27:21.000,1.3.0,35.0,18723.0,39.0,,,44.0,https://pypi.org/project/beakerx,,,8285.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,619723.0,2.0,beakerx,https://www.npmjs.com/package/beakerx,,,223.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249441.0,,,,,,,,,,,,,
58,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,26,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2024-01-16 04:51:45.000000,2024-01-16 04:51:44,2309.0,36.0,871.0,94.0,1001.0,27.0,315.0,2479.0,2024-01-10 00:40:26.000,c0a3d02919e1633a2a6c7926ede6aa7f7139e66e7c49fc0c7170c1ee31300973,,1860.0,100.0,,,155.0,,,,,,,,3.0,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2024-01-10 00:37:22.458398,180.0,195367.0,,,,,,,,,,,,,
59,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,26,False,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,261.0,82.0,1293.0,232.0,667.0,977.0,2022-09-02 21:15:20.926,1.2.1,,75890.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,2022-09-02 21:15:20.926,12.0,75890.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
60,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,26,True,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2023-06-16 13:16:30.947000,2023-02-20 00:24:10,1723.0,,185.0,40.0,173.0,60.0,174.0,913.0,2023-02-20 00:24:01.104,2.4.2,,50666.0,46.0,99.0,29.0,30.0,https://pypi.org/project/pythreejs,2023-02-20 00:24:01.104,58.0,42315.0,https://anaconda.org/conda-forge/pythreejs,2023-06-16 13:16:30.947,519233.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2023-02-20 00:16:17.277,12.0,2708.0,,,,,,,,,,,,,,,,,,
61,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,26,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,BSD-3-Clause,2015-04-09 09:40:33.000,2023-11-09 23:47:42.000000,2023-01-11 11:27:13,465.0,,51.0,11.0,97.0,45.0,65.0,424.0,2023-01-11 11:30:08.757,0.10.0,,85515.0,20.0,3211.0,2853.0,33.0,https://pypi.org/project/nbval,2023-01-11 11:30:08.757,358.0,75748.0,https://anaconda.org/conda-forge/nbval,2023-10-11 12:34:56.839,410255.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
62,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-11-05 01:44:50.000000,2023-11-05 01:44:49,1150.0,1.0,85.0,17.0,128.0,31.0,116.0,329.0,2023-09-11 18:36:42.000,0.30.1,159.0,40752.0,99.0,909.0,831.0,33.0,https://pypi.org/project/metakernel,2023-09-11 18:36:35.000,78.0,22213.0,https://anaconda.org/conda-forge/metakernel,2023-09-11 20:10:34.918,759853.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
63,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,26,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-09-13 20:27:19.000000,2023-03-06 14:13:15,629.0,,152.0,29.0,141.0,67.0,94.0,234.0,2023-03-06 14:15:13.579,6.6.3,363.0,3221877.0,26.0,122.0,,60.0,https://pypi.org/project/jupyter-console,2023-03-06 14:15:13.579,122.0,3176503.0,https://anaconda.org/conda-forge/jupyter_console,2023-06-16 13:18:03.803,4218382.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
64,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,25,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-10-18 13:16:38.000000,2023-10-18 13:16:38,638.0,,1065.0,158.0,79.0,193.0,202.0,9693.0,,,,31143.0,,21.0,21.0,43.0,https://pypi.org/project/jupyterthemes,,,31143.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
65,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,25,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,1329.0,,657.0,175.0,478.0,124.0,167.0,5406.0,2023-02-22 03:46:18.000,0.9.3,,675.0,33.0,21.0,21.0,73.0,https://pypi.org/project/knowledge-repo,,,675.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
66,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,25,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2023-07-12 17:45:36.000000,2023-07-04 23:34:35,692.0,,349.0,90.0,262.0,73.0,159.0,4833.0,2022-02-19 00:48:20.000,0.5.1,,4517.0,12.0,179.0,179.0,21.0,https://pypi.org/project/lux-api,,,3660.0,https://anaconda.org/conda-forge/lux-api,2023-06-16 19:24:44.344,21827.0,2.0,luxwidget,https://www.npmjs.com/package/luxwidget,,,234.0,,,,,,,,,,,,,,,,,,
67,mercury,Convert Jupyter Notebooks to Web Apps.,https://github.com/mljar/mercury,,notebook-tools,25,True,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,AGPL-3.0,2021-12-20 13:43:44.000,2024-01-10 11:54:38.000000,2024-01-10 11:54:34,791.0,19.0,229.0,43.0,26.0,59.0,324.0,3669.0,2023-10-26 12:41:21.000,2.3.7,,554.0,40.0,91.0,91.0,12.0,https://pypi.org/project/mljar-mercury,,,554.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
68,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,25,False,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-10-29 13:51:07.000000,2023-10-29 13:51:05,770.0,3.0,401.0,84.0,199.0,155.0,294.0,3629.0,,,,10512.0,9.0,2726.0,2726.0,44.0,https://pypi.org/project/RISE,,,6478.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,286240.0,2.0,rise-reveal,https://www.npmjs.com/package/rise-reveal,,,3.0,,,,,,,,,,,,,,,,,,
69,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,25,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-12-19 00:05:36.000000,2023-12-19 00:05:35,355.0,11.0,940.0,5.0,109.0,5.0,19.0,2947.0,2023-09-13 09:33:59.145,3.1.7,,51098.0,119.0,100.0,3.0,3.0,https://pypi.org/project/ipydagred3,,,451.0,https://anaconda.org/conda-forge/ipydagred3,2023-11-01 13:35:17.799,27113.0,2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2023-09-13 09:33:59.145,97.0,50031.0,,,,,,,,6.0,,,,,,,,,,
70,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2024-01-18 11:19:02.000000,2023-01-27 08:04:32,1494.0,,527.0,93.0,463.0,178.0,406.0,2179.0,,,,20368.0,,14.0,14.0,96.0,,,,,,,,2.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2790546.0,,,,,,,,,,,,,
71,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,25,False,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,,2019-03-24 13:22:20.000,2024-01-18 11:03:53.000000,2024-01-18 07:33:54,14266.0,755.0,102.0,21.0,1573.0,907.0,656.0,810.0,2024-01-04 04:59:49.000,0.30.0,563.0,2003.0,30.0,,,70.0,https://pypi.org/project/lfortran,,,62.0,https://anaconda.org/conda-forge/lfortran,2024-01-04 21:23:35.853,77052.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
72,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,25,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2024-01-09 08:32:31.000000,2024-01-09 08:32:28,377.0,4.0,97.0,9.0,138.0,42.0,45.0,429.0,2023-08-29 14:10:55.000,1.0.1,263.0,34982.0,13.0,519.0,519.0,34.0,https://pypi.org/project/jupyter-resource-usage,,,22686.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,556895.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,,,184.0,,,,,,,,,,,,,,,,,,
73,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,25,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-12-21 19:51:14.000000,2023-11-23 16:32:50,267.0,8.0,52.0,15.0,91.0,66.0,136.0,323.0,2023-04-18 19:26:36.690,1.8.10,,86051.0,58.0,1087.0,1041.0,12.0,https://pypi.org/project/ipyvuetify,2023-11-28 14:03:36.000,42.0,75630.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,156200.0,2.0,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2023-11-28 14:03:49.530,4.0,7529.0,,,,,,,widgetti/ipyvuetify,,,,,,,,,,,
74,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,25,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2024-01-18 14:10:35.000000,2024-01-16 23:37:42,4740.0,114.0,54.0,19.0,1682.0,320.0,654.0,113.0,2023-12-21 21:05:26.000,3.8.1,,1189.0,32.0,37.0,37.0,32.0,https://pypi.org/project/jdaviz,,,1189.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
75,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,24,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2024-01-18 12:42:35.000000,2024-01-16 22:56:16,5079.0,104.0,365.0,66.0,1844.0,471.0,994.0,2636.0,2023-12-05 19:01:38.000,1.0.4605020,439.0,13.0,26.0,,,117.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
76,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,False,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,,183.0,41.0,43.0,54.0,188.0,2103.0,2021-11-15 23:43:33.000,5.2.1,,1824.0,33.0,109.0,84.0,17.0,,,,,,,,2.0,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,25.0,1824.0,,,,,,,,,,,,,,,,,,
77,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,24,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-11-29 14:26:24.000000,2023-07-07 13:05:16,1007.0,,231.0,52.0,124.0,184.0,131.0,1895.0,,,,45423.0,20.0,16.0,16.0,45.0,https://pypi.org/project/ipyvolume,,,38881.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,454128.0,2.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,,,1071.0,,,,,,,widgetti/ipyvolume,,,,,,,,,,,
