,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
119,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,21,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,196.0,,191.0,35.0,33.0,13.0,14.0,1037.0,2021-06-14 15:07:13.000,1.1.0,,13666.0,10.0,9.0,,13.0,https://pypi.org/project/pyforest,13666.0,,,,2.0,,2021-06-14 15:07:13.000,9.0,,,,,,,,,,,,,,,,,,,,
120,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-06-16 19:25:32.000000,2023-01-10 15:02:24,169.0,,85.0,25.0,102.0,40.0,123.0,990.0,2021-04-10 11:39:23.000,3.0.7,,11055.0,6.0,5.0,5.0,19.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,7013.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2023-06-16 19:25:32.000,17603.0,2.0,@lckr/jupyterlab_variableinspector,,,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,,,3365.0,,,,,,,,,,,,,,,,
121,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,21,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-06-16 19:20:28.498000,2023-04-27 23:44:02,329.0,1.0,149.0,29.0,104.0,64.0,56.0,817.0,2021-10-12 17:36:36.000,1.8.1,,64569.0,4.0,,,20.0,https://pypi.org/project/witwidget,10210.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,1916875.0,3.0,wit-widget,,,https://www.npmjs.com/package/wit-widget,,,1113.0,,,,,,,,,,,,,,,,
122,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,21,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,147.0,25.0,154.0,73.0,137.0,754.0,2016-01-02 19:06:03.000,0.2,,14421.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,8906.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,303517.0,3.0,jupyter-gmaps,,,https://www.npmjs.com/package/jupyter-gmaps,,,1358.0,,,,,,,,,,,,,,,,
123,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,21,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-06-16 19:18:37.104000,2023-05-24 16:27:35,442.0,4.0,63.0,14.0,127.0,32.0,57.0,552.0,2023-05-31 04:26:11.000,3.2.0,,3165.0,3.0,5.0,5.0,23.0,https://pypi.org/project/jupyterlab_latex,2104.0,https://anaconda.org/conda-forge/jupyterlab-latex,2023-06-16 19:18:37.104,10521.0,2.0,@jupyterlab/latex,,,https://www.npmjs.com/package/@jupyterlab/latex,,,785.0,,,,,,,,,,,,,,,,
124,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,21,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2023-06-16 16:15:33.557000,2022-02-11 15:18:23,212.0,,55.0,21.0,51.0,16.0,29.0,518.0,2022-02-11 15:19:00.000,1.0.0,,1525.0,11.0,11.0,11.0,10.0,https://pypi.org/project/ansible-kernel,131.0,https://anaconda.org/conda-forge/ansible-kernel,2023-06-16 16:15:33.557,13805.0,2.0,,2022-02-11 15:19:00.000,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66463.0,,,,,,,,,,,
125,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,21,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-06-16 19:25:59.201000,2023-02-16 13:40:18,633.0,,46.0,15.0,220.0,4.0,111.0,275.0,2022-05-04 07:37:18.000,0.3.21,1222.0,4261.0,50.0,145.0,135.0,17.0,https://pypi.org/project/retrolab,2467.0,https://anaconda.org/conda-forge/retrolab,2023-06-16 19:25:59.201,43148.0,3.0,@jupyterlab-classic/application,2022-05-04 07:36:52.000,4.0,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,6.0,29.0,,,,,,,,,,,,,,,,
126,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,21,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-16 19:25:35.462000,2022-07-20 12:02:54,113.0,,35.0,5.0,46.0,21.0,16.0,180.0,2022-07-20 12:04:00.552,4.0.0,,3158.0,13.0,1275.0,1273.0,7.0,https://pypi.org/project/theme-darcula,2115.0,https://anaconda.org/conda-forge/theme-darcula,2023-06-16 19:25:35.462,19007.0,1.0,@telamonian/theme-darcula,2022-07-20 12:04:00.552,,https://www.npmjs.com/package/@telamonian/theme-darcula,2022-07-20 12:02:58.154,2.0,312.0,,,,,,,,,,,,,,,,
127,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,21,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-06-24 12:37:24.000000,2023-06-19 06:43:35,374.0,3.0,115.0,18.0,141.0,67.0,78.0,156.0,2022-10-05 04:48:28.224,1.2.0,,5361.0,10.0,32.0,28.0,42.0,https://pypi.org/project/batchspawner,5361.0,,,,3.0,,2022-10-05 04:48:28.224,4.0,,,,,,,,,,,,,,,,,,,,
128,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,21,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-25 05:31:24.530000,2023-06-23 00:48:01,236.0,4.0,74.0,14.0,65.0,29.0,47.0,104.0,,,,10200.0,9.0,43.0,43.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,9414.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2023-06-25 05:31:24.530,18866.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
129,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,21,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-06-28 18:05:27.000000,2023-06-16 12:52:37,117.0,10.0,13.0,6.0,66.0,4.0,6.0,50.0,2021-11-19 19:10:31.000,1.7.0,,113295.0,20.0,497.0,497.0,4.0,https://pypi.org/project/ipyvue,106587.0,https://anaconda.org/conda-forge/ipyvue,2023-06-16 16:16:23.273,94117.0,3.0,jupyter-vue,,,https://www.npmjs.com/package/jupyter-vue,,,4662.0,,,,,,widgetti/ipyvue,,,,,,,,,,
130,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,21,False,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,307.0,7.0,9.0,5.0,47.0,2.0,10.0,38.0,2023-06-14 12:41:06.000,4.3.5,,86624.0,8.0,855.0,855.0,5.0,https://pypi.org/project/ipydatawidgets,82735.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,233376.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
131,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,20,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-01-06 01:49:20.000000,2022-04-28 20:49:58,640.0,,577.0,42.0,254.0,52.0,39.0,5990.0,2020-10-27 19:53:29.453,5.11.0,,106.0,71.0,7.0,5.0,27.0,,,,,,3.0,@nteract/commuter,,,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,2.0,106.0,,,,,,,,,,,,,,,,
132,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-06-23 04:59:44.000000,2023-02-08 18:25:23,1153.0,,218.0,51.0,200.0,,,717.0,,,,11492.0,,,,106.0,https://pypi.org/project/toree,11492.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
133,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,20,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-09-06 18:43:48.845,2023-06-16 16:17:01.999000,2022-10-24 07:11:22,467.0,,57.0,1.0,,,,647.0,2022-08-29 08:25:21.510,0.13.1,,19522.0,34.0,35.0,,21.0,https://pypi.org/project/ipycanvas,14732.0,https://anaconda.org/conda-forge/ipycanvas,2023-06-16 16:17:01.999,158799.0,3.0,ipycanvas,2022-08-29 08:25:21.510,32.0,https://www.npmjs.com/package/ipycanvas,2022-08-29 08:22:51.872,3.0,1262.0,,,,,,,,,,,,,,,,
134,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,20,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,57.0,6.0,26.0,4.0,5.0,614.0,2022-11-21 06:29:00.831,2.2.0,,86835.0,29.0,140.0,,5.0,https://pypi.org/project/pick,86835.0,,,,2.0,,2021-12-06 15:27:43.000,140.0,,,,,,,,,,,,,,,,,,,,
135,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,20,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-06-16 13:16:37.337000,2020-11-30 15:55:07,335.0,,61.0,21.0,86.0,43.0,100.0,526.0,2020-09-05 22:35:32.000,2.3.0,,13176.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-06-16 13:16:37.337,1106786.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
136,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,20,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2023-06-16 16:13:19.853000,2022-11-28 09:20:26,307.0,,63.0,20.0,122.0,62.0,60.0,520.0,,,,62227.0,15.0,6.0,6.0,13.0,https://pypi.org/project/ipysheet,59150.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,85019.0,3.0,ipysheet,,,https://www.npmjs.com/package/ipysheet,,,1473.0,,,,,,,,,,,,,,,,
137,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,20,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2023-06-16 19:25:17.752000,2023-05-23 12:07:37,618.0,5.0,69.0,35.0,195.0,35.0,72.0,472.0,,,,2229.0,3.0,3.0,3.0,29.0,https://pypi.org/project/jupyterlab-katex,419.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2023-06-16 19:25:17.752,2863.0,3.0,@jupyterlab/geojson-extension,,,https://www.npmjs.com/package/@jupyterlab/geojson-extension,,,1704.0,,,,,,,,,,,,,,,,
138,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2023-06-28 17:14:25.000000,2023-04-14 07:14:04,272.0,5.0,39.0,20.0,111.0,19.0,24.0,437.0,2022-04-19 10:58:08.000,2.0.3,,1896.0,8.0,37.0,34.0,4.0,https://pypi.org/project/nbtutor,168.0,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,134794.0,3.0,,2022-04-19 10:58:08.000,3.0,,,,,,,,,,,,,,,,,,,,
139,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-06-19 14:56:38.000000,2022-09-05 14:24:06,238.0,,99.0,31.0,84.0,29.0,37.0,364.0,2021-11-27 17:02:34.000,3.0.1,,5538.0,23.0,9.0,5.0,16.0,https://pypi.org/project/jupyterlab-github,1369.0,,,,2.0,@jupyterlab/github,2021-11-27 16:59:30.000,2.0,https://www.npmjs.com/package/@jupyterlab/github,2021-11-27 16:51:25.639,2.0,4169.0,,,,,,,,,,,,,,,,
140,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,20,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-06-16 19:23:33.373000,2022-11-29 20:28:15,127.0,,39.0,16.0,65.0,45.0,47.0,361.0,,,,1594.0,7.0,242.0,242.0,15.0,https://pypi.org/project/nteract-testbook,21.0,https://anaconda.org/conda-forge/testbook,2023-06-16 19:23:33.373,48778.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
141,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,20,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2023-06-16 19:22:49.073000,2023-05-26 14:01:46,372.0,9.0,52.0,7.0,94.0,9.0,49.0,291.0,,,,1538.0,10.0,44.0,44.0,4.0,https://pypi.org/project/jupyter-flex,1105.0,https://anaconda.org/conda-forge/jupyter-flex,2023-06-16 19:22:49.073,14103.0,3.0,@danielfrg/jupyter-flex,,,https://www.npmjs.com/package/@danielfrg/jupyter-flex,,,6.0,,,,,,,,,,,,,,,,
142,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,20,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-06-27 14:10:35.000000,2023-06-14 19:45:36,406.0,1.0,59.0,17.0,119.0,45.0,97.0,291.0,2023-02-19 00:41:36.000,6.1.0,,25436.0,19.0,2.0,2.0,24.0,https://pypi.org/project/dask-labextension,5841.0,https://anaconda.org/conda-forge/dask-labextension,2023-06-16 16:15:46.810,891566.0,2.0,dask-labextension,,,https://www.npmjs.com/package/dask-labextension,,,1021.0,,,,,,,,,,,,,,,,
143,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,20,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-06-24 05:16:57.000000,2023-05-05 12:59:07,621.0,2.0,26.0,6.0,148.0,14.0,41.0,244.0,2023-05-05 13:00:11.000,5.2.1,2.0,1247.0,30.0,4.0,4.0,26.0,https://pypi.org/project/mamba-gator,131.0,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,32527.0,3.0,@mamba-org/gator-lab,,,https://www.npmjs.com/package/@mamba-org/gator-lab,,,67.0,,,,,,,,,,,,,,,,
144,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,20,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2023-01-05 09:57:44.000000,2021-04-15 20:39:36,590.0,,21.0,8.0,117.0,67.0,41.0,225.0,2021-01-05 06:49:39.135,0.2.6,,2553.0,46.0,44.0,3.0,8.0,https://pypi.org/project/nbinteract,2462.0,,,,3.0,nbinteract,2021-01-05 06:49:39.135,39.0,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,2.0,91.0,,,,,,,,,,,,,,,,
145,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,619.0,,20.0,21.0,109.0,34.0,39.0,194.0,2019-12-03 17:50:40.000,2.5.0,,48604.0,6.0,14.0,14.0,7.0,https://pypi.org/project/bookstore,48604.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
146,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,20,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,BSD-3-Clause,2016-11-21 02:23:14.000,2023-06-16 13:20:41.310000,2018-09-20 15:43:57,188.0,,32.0,12.0,28.0,20.0,20.0,176.0,2018-03-23 20:36:58.000,0.4.1,,5711.0,14.0,119.0,119.0,6.0,https://pypi.org/project/spylon-kernel,4129.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,120296.0,2.0,,2018-03-23 20:36:58.000,,,,,,,,,,,,,,,,,,,,,
147,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,20,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-03-15 11:59:49.000000,2022-12-20 11:05:47,1701.0,,20.0,2.0,1062.0,36.0,25.0,112.0,2021-09-07 13:41:02.000,0.7.0,,21367.0,846.0,431.0,395.0,13.0,https://pypi.org/project/mknotebooks,21367.0,,,,3.0,,2022-12-20 11:06:52.930,36.0,,,,,,,,,,,,,,,,,,,,
148,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,20,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-06-15 13:49:54.000000,2023-06-15 13:49:38,354.0,12.0,10.0,5.0,17.0,43.0,152.0,109.0,2023-01-10 16:02:53.000,0.24.0,,1031.0,2.0,22.0,22.0,6.0,https://pypi.org/project/ipysigma,546.0,,,,3.0,ipysigma,,,https://www.npmjs.com/package/ipysigma,,,485.0,,,,,,medialab/ipysigma,,,,,,,,,,
149,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,19,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-05-06 04:56:43.000000,2023-05-06 01:38:13,2161.0,3.0,248.0,48.0,640.0,49.0,721.0,2479.0,2015-03-26 05:06:25.000,0.6,,15.0,1.0,,,112.0,,,,,,3.0,ihaskell_jupyterlab,,,https://www.npmjs.com/package/ihaskell_jupyterlab,,,15.0,,,,,,IHaskell/IHaskell,,,,,,,,,,
150,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,19,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-05-18 06:09:30.000000,2019-12-08 22:22:20,90.0,,186.0,34.0,12.0,79.0,58.0,958.0,2019-05-06 03:28:50.000,1.3.0,128074.0,2134.0,5.0,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
151,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,523.0,,102.0,31.0,63.0,64.0,51.0,727.0,2018-04-16 17:16:10.000,0.2.0,,94849.0,1.0,,,14.0,,,,,,2.0,@jupyterlab/toc,,,https://www.npmjs.com/package/@jupyterlab/toc,,,94849.0,,,,,,,,,,,,,,,,
152,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,19,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-06-16 16:21:24.095000,2023-04-12 13:35:06,229.0,1.0,65.0,16.0,91.0,27.0,38.0,508.0,2023-04-12 13:33:51.000,0.8.0,,52782.0,8.0,2.0,2.0,17.0,https://pypi.org/project/jupyterlab-nvdashboard,51517.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2023-06-16 16:21:24.095,33526.0,2.0,jupyterlab-nvdashboard,,,https://www.npmjs.com/package/jupyterlab-nvdashboard,,,467.0,,,,,,,,,,,,,,,,
153,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,19,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2023-06-16 16:14:17.776000,2023-04-27 13:42:24,900.0,4.0,63.0,16.0,405.0,62.0,122.0,383.0,,,,29290.0,84.0,,,21.0,https://pypi.org/project/xeus-python,5445.0,https://anaconda.org/conda-forge/xeus-python,2023-06-16 16:14:17.776,1287651.0,3.0,,,,,,,,,,,,,,-3.0,,,,,,,,,
154,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,19,False,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-06-16 19:24:50.049000,2022-02-15 08:27:46,176.0,,29.0,6.0,59.0,23.0,21.0,290.0,2021-02-04 22:39:49.000,0.8.0,,11770.0,2.0,2.0,2.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,7822.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2023-06-16 19:24:50.049,24852.0,2.0,jupyterlab-system-monitor,,,https://www.npmjs.com/package/jupyterlab-system-monitor,,,3061.0,,,,,,,,,,,,,,,,
155,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,19,True,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2023-06-16 19:26:36.235000,2022-08-04 11:15:04,66.0,,23.0,13.0,12.0,3.0,10.0,288.0,,,,23271.0,2.0,74.0,74.0,5.0,https://pypi.org/project/treon,23021.0,https://anaconda.org/conda-forge/treon,2023-06-16 19:26:36.235,6012.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
156,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,19,False,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2023-06-16 19:21:18.164000,2021-08-30 21:48:24,31.0,,49.0,13.0,2.0,21.0,9.0,259.0,2020-03-12 16:09:39.000,0.0.8,,43847.0,10.0,19.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,42798.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2023-06-16 19:21:18.164,35683.0,3.0,,2020-03-12 16:09:39.000,19.0,,,,,,,,,,,,,,,,,,,,
157,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,True,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-03-27 14:57:36.000000,2023-02-19 06:09:43,378.0,,36.0,10.0,123.0,6.0,71.0,251.0,2023-02-19 06:27:03.000,2.8.2,89923.0,1266.0,34.0,,,22.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
158,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,19,True,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2023-06-16 13:24:59.052000,2023-01-13 14:14:25,262.0,,77.0,37.0,29.0,,58.0,193.0,2022-12-01 21:51:02.000,2.4.13,,4865.0,20.0,1.0,,11.0,https://pypi.org/project/sas_kernel,4833.0,https://anaconda.org/anaconda/sas_kernel,2023-06-16 13:24:59.052,2208.0,3.0,,2022-12-01 21:49:02.222,1.0,,,,,,,,,,,,,,,,,,,,
