,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,trending,updated_github_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,46,True,ipython,ipython/ipython,conda-forge/ipython,https://github.com/ipython/ipython,2010-05-10 04:46:06.000,2022-02-16 21:07:25.000000,2022-02-10 10:20:25,25843.0,363.0,4302.0,779.0,6609.0,1546.0,5356.0,15234.0,2022-01-19 13:27:45.000,8.0.1,318371.0,16552337.0,143.0,287349.0,252814.0,868.0,https://pypi.org/project/ipython,BSD-3-Clause,2022-01-19 13:27:45.000,34535.0,16409410.0,https://anaconda.org/conda-forge/ipython,2022-02-16 17:09:39.734,9786435.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,44,True,bokeh,bokeh/bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,2012-03-26 15:40:01.000,2022-02-17 11:04:13.000000,2022-02-17 10:01:38,19489.0,105.0,3866.0,462.0,5092.0,703.0,6135.0,15963.0,2021-11-22 17:49:14.000,2.4.2,,3513144.0,118.0,48788.0,45301.0,598.0,https://pypi.org/project/bokeh,BSD-3-Clause,2022-01-27 18:33:32.000,3483.0,3389026.0,https://anaconda.org/conda-forge/bokeh,2021-11-22 21:24:20.205,6533464.0,1.0,@bokeh/bokehjs,https://www.npmjs.com/package/@bokeh/bokehjs,2022-01-27 18:33:23.497,4.0,11473.0,,,,,,,,,,,,,,,,,
3,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,44,True,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,2016-06-03 20:09:17.000,2022-02-17 12:52:57.000000,2022-02-17 11:05:31,24108.0,249.0,2229.0,322.0,5647.0,2081.0,4424.0,11802.0,2022-02-04 09:10:07.000,3.2.9,30120.0,1844875.0,419.0,58700.0,56664.0,466.0,https://pypi.org/project/jupyterlab,BSD-3-Clause,2022-02-10 10:22:59.000,1795.0,1589771.0,https://anaconda.org/conda-forge/jupyterlab,2022-02-10 15:32:03.942,5115723.0,1.0,@jupyterlab/ui-components,https://www.npmjs.com/package/@jupyterlab/ui-components,2022-01-12 11:11:08.366,241.0,179371.0,,,,,,,,,,,,,,,,,
4,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,44,True,notebook,jupyter/notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,2015-04-09 06:58:03.000,2022-02-16 20:09:48.000000,2022-01-25 19:27:14,12132.0,16.0,3667.0,316.0,1922.0,2066.0,2343.0,9715.0,2022-01-25 19:28:28.000,6.4.8,4931.0,9645458.0,86.0,146203.0,137571.0,573.0,https://pypi.org/project/notebook,BSD-3-Clause,2022-01-25 19:28:19.000,8632.0,9293952.0,https://anaconda.org/conda-forge/jupyter,2021-11-18 11:10:17.899,1786090.0,1.0,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2022-02-15 18:18:32.429975,898.0,26416125.0,,,,,,,,,,,,
5,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,39,True,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,2015-04-17 20:29:25.000,2022-02-15 09:20:40.000000,2022-02-09 00:41:40,7350.0,87.0,796.0,71.0,1659.0,588.0,1170.0,2425.0,2021-09-13 23:41:15.000,7.6.5,,8297615.0,131.0,11885.0,3239.0,191.0,https://pypi.org/project/ipywidgets,BSD-3-Clause,2022-02-11 14:25:25.000,8569.0,8127662.0,https://anaconda.org/conda-forge/ipywidgets,2021-12-23 21:54:46.131,4384395.0,1.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2021-12-23 19:33:57.295,77.0,107319.0,,,,,,,,,,,,,,,,,
6,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,39,True,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,2015-04-09 06:58:23.000,2022-02-11 15:26:58.565000,2022-02-09 23:03:55,3784.0,24.0,478.0,47.0,760.0,408.0,568.0,1265.0,2022-02-09 23:03:28.000,6.4.2,,10322868.0,48.0,143574.0,135319.0,237.0,https://pypi.org/project/nbconvert,BSD-3-Clause,2022-02-09 23:03:28.000,8255.0,10241582.0,https://anaconda.org/conda-forge/nbconvert,2022-02-11 15:26:58.565,5690029.0,1.0,,,,,,,,,,,,,,,,,,,,,,
7,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,38,True,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,2014-06-12 23:22:10.000,2022-02-17 08:35:45.000000,2022-02-15 10:24:09,5514.0,182.0,1659.0,271.0,1683.0,195.0,1886.0,6865.0,2022-01-25 13:37:10.000,2.1.1,,300957.0,59.0,1994.0,1631.0,268.0,https://pypi.org/project/jupyterhub,BSD-3-Clause,2022-01-25 13:37:10.000,363.0,266651.0,https://anaconda.org/conda-forge/jupyterhub,2022-01-25 15:31:44.838,495143.0,2.0,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2022-02-15 10:39:11.258494,304.0,2496088.0,,,,,,,,,,,,
8,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,38,True,ipykernel,ipython/ipykernel,ipykernel,https://github.com/ipython/ipykernel,2015-04-09 07:44:14.000,2022-02-17 12:37:00.000000,2022-02-15 15:54:09,2528.0,113.0,296.0,34.0,480.0,210.0,188.0,454.0,2022-02-16 02:50:51.000,6.9.1,258.0,9892736.0,81.0,163357.0,153835.0,148.0,https://pypi.org/project/ipykernel,BSD-3-Clause,2022-02-15 15:55:16.000,9492.0,9889437.0,https://anaconda.org/anaconda/ipykernel,2022-01-20 12:21:12.773,245398.0,1.0,,,,,,,,,,,30.0,,,,,,,,,,,
9,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,37,True,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,2015-04-09 06:59:10.000,2022-02-13 19:21:03.000000,2022-02-13 19:21:03,1825.0,19.0,172.0,22.0,226.0,103.0,196.0,298.0,2021-12-13 17:55:59.000,5.2.2,,3719245.0,38.0,100023.0,93713.0,113.0,https://pypi.org/project/qtconsole,BSD-3-Clause,2021-12-13 17:55:59.000,6310.0,3686317.0,https://anaconda.org/conda-forge/qtconsole,2021-12-30 15:08:07.413,2272091.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10,pandas-profiling,Create HTML profiling reports from pandas DataFrame objects.,https://github.com/pandas-profiling/pandas-profiling,,widgets,36,True,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,https://github.com/pandas-profiling/pandas-profiling,2016-01-09 23:47:55.000,2022-02-16 14:11:13.000000,2022-01-26 14:54:26,936.0,16.0,1207.0,147.0,378.0,108.0,438.0,8517.0,2021-09-27 23:12:22.000,3.1.0,,899308.0,31.0,6844.0,6700.0,85.0,https://pypi.org/project/pandas-profiling,MIT,2021-09-27 23:12:22.000,144.0,896479.0,https://anaconda.org/conda-forge/pandas-profiling,2021-09-28 13:50:05.966,186777.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11,panel,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,widgets,36,True,panel,holoviz/panel,conda-forge/panel,https://github.com/holoviz/panel,2018-08-23 12:14:24.000,2022-02-16 17:23:08.000000,2022-02-15 17:42:22,1870.0,151.0,228.0,40.0,1556.0,505.0,1151.0,1619.0,2021-12-09 16:47:15.000,0.12.6,,489730.0,166.0,2834.0,2742.0,86.0,https://pypi.org/project/panel,BSD-3-Clause,2022-02-15 18:11:13.000,92.0,416583.0,https://anaconda.org/conda-forge/panel,2021-12-09 19:00:04.193,369950.0,1.0,@holoviz/panel,https://www.npmjs.com/package/@holoviz/panel,2022-02-15 18:15:33.786,,63899.0,,,,,,,,,,,,,,,,,
12,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,35,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000,2022-02-03 03:11:03.000000,2022-02-03 03:11:03,2199.0,90.0,220.0,30.0,446.0,139.0,167.0,259.0,2022-01-21 23:15:35.000,7.1.2,163.0,10301928.0,53.0,2138.0,,113.0,https://pypi.org/project/jupyter-client,BSD-3-Clause,2022-01-21 23:15:30.000,2138.0,10210867.0,https://anaconda.org/conda-forge/jupyter_client,2022-01-22 13:42:45.147,6372380.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,34,True,jupytext,mwouts/jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,2018-06-15 05:25:36.000,2022-02-16 11:45:07.000000,2022-02-10 16:57:12,2242.0,28.0,326.0,72.0,428.0,58.0,437.0,5204.0,2022-02-09 21:36:45.000,1.13.7,,499860.0,109.0,2560.0,2417.0,68.0,https://pypi.org/project/jupytext,MIT,2022-02-09 21:36:45.000,143.0,481298.0,https://anaconda.org/conda-forge/jupytext,2022-02-15 08:53:11.191,268288.0,1.0,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,2021-12-04 13:07:28.249,,11683.0,,,,,,,,,,,,,,,,,
14,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,34,True,voila,voila-dashboards/voila,conda-forge/voila,https://github.com/voila-dashboards/voila,2018-08-21 14:21:42.000,2022-02-17 02:05:08.000000,2022-02-16 11:40:45,1206.0,89.0,376.0,77.0,529.0,253.0,337.0,3927.0,2022-01-27 14:19:16.000,0.3.1,150.0,54968.0,71.0,6087.0,6035.0,56.0,https://pypi.org/project/voila,BSD-3-Clause,2022-01-27 14:19:05.000,52.0,47550.0,https://anaconda.org/conda-forge/voila,2022-01-27 14:46:27.170,162015.0,1.0,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555,,3338.0,,,,,,,,,,,,,,,,,
15,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,34,True,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,2015-04-09 07:43:55.000,2022-02-15 12:53:59.000000,2022-02-15 12:53:59,2563.0,64.0,863.0,115.0,353.0,49.0,267.0,2154.0,2021-12-22 08:42:58.000,8.1.0,,60329.0,37.0,2099.0,1816.0,106.0,https://pypi.org/project/ipyparallel,BSD-3-Clause,2022-02-07 14:22:40.000,283.0,52335.0,https://anaconda.org/conda-forge/ipyparallel,2022-02-07 17:40:52.548,559630.0,1.0,,,,,,,,,,,,,,,,,,,,,,
16,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,33,True,nteract_on_jupyter,nteract/nteract,,https://github.com/nteract/nteract,2015-06-15 23:21:49.000,2022-02-15 09:07:09.000000,2022-02-11 20:31:22,11128.0,25.0,558.0,161.0,3907.0,162.0,1519.0,5755.0,2021-10-22 17:46:48.907,7.0.20,1305197.0,48993.0,94.0,37.0,,177.0,https://pypi.org/project/nteract_on_jupyter,BSD-3-Clause,2019-07-16 03:59:16.000,5.0,3029.0,,,,2.0,@nteract/messaging,https://www.npmjs.com/package/@nteract/messaging,2021-10-22 17:46:48.907,32.0,27049.0,,,,,,,,,,,,,,,,,
17,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,33,True,papermill,nteract/papermill,conda-forge/papermill,https://github.com/nteract/papermill,2017-07-06 17:17:53.000,2022-01-26 15:15:46.000000,2022-01-24 15:25:03,907.0,10.0,352.0,95.0,316.0,98.0,233.0,4550.0,2022-01-22 22:46:54.000,2.3.4,,566376.0,71.0,2095.0,1922.0,98.0,https://pypi.org/project/papermill,BSD-3-Clause,2022-01-22 22:46:54.000,173.0,561011.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,225368.0,1.0,,,,,,,,,,,,,,,,,,,,,,
18,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,33,True,nikola,getnikola/nikola,,https://github.com/getnikola/nikola,2012-04-14 13:53:22.000,2022-02-13 12:26:30.000000,2022-02-13 12:26:30,10256.0,18.0,415.0,82.0,1496.0,37.0,2040.0,2253.0,2021-12-27 18:23:21.000,8.2.0,,1891.0,83.0,542.0,405.0,224.0,https://pypi.org/project/nikola,MIT,2021-12-27 18:21:19.000,137.0,1891.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
19,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,33,True,nbformat,jupyter/nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,2015-04-09 01:07:29.000,2022-01-24 18:38:27.000000,2022-01-24 18:38:26,763.0,11.0,121.0,23.0,134.0,46.0,65.0,165.0,2021-04-02 04:51:11.466,5.1.3,,10289872.0,22.0,149669.0,141165.0,61.0,https://pypi.org/project/nbformat,BSD-3-Clause,2021-04-02 04:40:44.000,8504.0,10187581.0,https://anaconda.org/conda-forge/nbformat,2021-04-02 17:08:52.492,7158532.0,1.0,nbformat-schema,https://www.npmjs.com/package/nbformat-schema,2021-04-02 04:50:52.055,,27.0,,,,,,,,,,,,,,,,,
20,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,32,True,bqplot,bqplot/bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,2015-09-26 04:02:18.000,2022-02-17 09:10:42.000000,2022-02-17 09:10:39,3497.0,68.0,458.0,108.0,917.0,228.0,355.0,3234.0,2022-02-11 15:29:07.544,0.5.34,,105640.0,100.0,132.0,30.0,56.0,https://pypi.org/project/bqplot,Apache-2.0,2022-02-11 15:27:16.000,92.0,67362.0,https://anaconda.org/conda-forge/bqplot,2022-02-11 15:47:15.986,922752.0,1.0,bqplot,https://www.npmjs.com/package/bqplot,2022-02-11 15:29:07.544,10.0,24905.0,,,,,,,,,,,,,,,,,
21,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,32,True,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,2014-05-07 16:32:10.000,2022-02-17 09:26:35.000000,2022-02-17 09:26:35,995.0,37.0,316.0,66.0,459.0,181.0,293.0,1224.0,2021-12-06 12:34:17.000,0.15.0,,115948.0,72.0,1567.0,1463.0,74.0,https://pypi.org/project/ipyleaflet,MIT,2021-12-06 12:34:17.000,102.0,59525.0,https://anaconda.org/conda-forge/ipyleaflet,2021-12-09 18:45:12.043,790990.0,1.0,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2021-12-06 12:32:39.669,2.0,44960.0,,,,,,,,,,,,,,,,,
22,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,31,True,,jupyter/docker-stacks,,https://github.com/jupyter/docker-stacks,2015-07-15 15:30:00.000,2022-02-17 13:30:57.000000,2022-02-17 13:10:31,2660.0,274.0,2560.0,192.0,903.0,67.0,682.0,6840.0,,,,1063231.0,,,,215.0,,BSD-3-Clause,,,,,,,2.0,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2022-02-15 17:54:22.537489,334.0,83995282.0,,,,,,,,,,,,
23,Perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",https://github.com/finos/perspective,,lab-extensions,31,True,perspective-python,finos/perspective,conda-forge/perspective,https://github.com/finos/perspective,2017-11-02 16:27:54.000,2022-02-16 21:53:25.000000,2022-02-12 16:40:29,5020.0,179.0,441.0,98.0,1165.0,72.0,424.0,4210.0,2022-02-02 02:26:58.000,1.2.0,,7897.0,63.0,240.0,231.0,66.0,https://pypi.org/project/perspective-python,Apache-2.0,2022-02-02 02:26:58.000,9.0,3779.0,https://anaconda.org/conda-forge/perspective,2022-02-02 18:38:49.633,40503.0,1.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2022-02-01 23:34:51.900,,2093.0,,,,,,,-2.0,,,,,,,,,,
24,nbdev,Create delightful python projects using Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,31,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,2019-11-18 17:37:35.000,2022-02-17 04:23:10.000000,2022-02-17 04:23:10,1348.0,63.0,329.0,38.0,227.0,86.0,273.0,3134.0,2022-02-15 01:39:34.000,1.2.0,,51194.0,96.0,67.0,,62.0,https://pypi.org/project/nbdev,Apache-2.0,2022-02-15 01:39:34.000,67.0,51194.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
25,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,31,True,ipympl,matplotlib/ipympl,conda-forge/ipympl,https://github.com/matplotlib/ipympl,2016-07-21 14:38:56.000,2022-02-15 04:20:34.000000,2022-02-15 04:20:33,436.0,32.0,177.0,41.0,196.0,101.0,134.0,1220.0,2022-01-20 10:11:27.612,0.10.5,,144635.0,44.0,2640.0,2569.0,26.0,https://pypi.org/project/ipympl,BSD-3-Clause,2022-01-20 10:07:42.000,71.0,87037.0,https://anaconda.org/conda-forge/ipympl,2022-01-20 12:57:24.452,849791.0,2.0,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,2022-01-20 10:11:27.612,,43667.0,,,,,,,,,,,,,,,,,
26,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,31,True,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000,2022-02-15 15:28:28.000000,2022-02-11 16:59:06,12218.0,63.0,151.0,37.0,456.0,88.0,161.0,292.0,2022-02-05 18:34:41.000,1.13.5,258.0,1442602.0,53.0,,,455.0,https://pypi.org/project/jupyter_server,BSD-3-Clause,2018-07-31 14:15:16.000,,1414365.0,https://anaconda.org/conda-forge/jupyter_server,2022-02-10 15:04:16.691,1157376.0,3.0,,,,,,,,,,,,,,,,,,,,,,
27,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,31,True,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,2020-01-13 17:29:49.000,2022-02-15 00:21:17.882000,2022-02-14 19:50:27,265.0,28.0,42.0,9.0,122.0,33.0,55.0,84.0,2022-02-14 19:51:31.000,0.5.11,19.0,9411491.0,21.0,43803.0,43733.0,30.0,https://pypi.org/project/nbclient,BSD-3-Clause,2022-02-14 19:51:25.000,70.0,9293915.0,https://anaconda.org/conda-forge/nbclient,2022-02-15 00:21:17.882,2821773.0,2.0,,,,,,,,,,,,,,,,,,,,,,
28,Contrib NBextensions,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,30,True,jupyter_contrib_nbextensions,ipython-contrib/jupyter_contrib_nbextensions,conda-forge/jupyter_contrib_nbextensions,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000,2021-12-03 07:25:49.000000,2021-04-06 05:51:36,2608.0,,750.0,142.0,824.0,333.0,450.0,4766.0,2019-01-02 12:23:07.000,0.5.1,,319726.0,16.0,251.0,,126.0,https://pypi.org/project/jupyter_contrib_nbextensions,BSD-3-Clause,2018-03-28 11:04:12.000,251.0,301626.0,https://anaconda.org/conda-forge/jupyter_contrib_nbextensions,2021-03-05 08:03:36.764,1194602.0,1.0,,,,,,,,,,,,,,,,,,,,,,
29,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,30,True,jupyter-book,executablebooks/jupyter-book,conda-forge/jupyter-book,https://github.com/executablebooks/jupyter-book,2018-06-14 01:55:51.000,2022-02-12 20:54:59.000000,2022-02-12 20:54:59,1328.0,25.0,437.0,61.0,605.0,396.0,609.0,2669.0,2021-11-19 04:33:20.000,0.12.1,,41742.0,38.0,47.0,,102.0,https://pypi.org/project/jupyter-book,BSD-3-Clause,2021-11-19 04:33:20.000,47.0,41022.0,https://anaconda.org/conda-forge/jupyter-book,2021-11-19 16:32:28.976,8646.0,2.0,,,,,,,,,,,,,,,,,,,,,,
30,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,30,True,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,2015-11-16 09:25:53.000,2022-02-04 10:37:54.000000,2021-11-03 11:51:16,1952.0,,133.0,46.0,337.0,67.0,219.0,2172.0,2021-10-25 23:48:13.575,2.1.1,,295673.0,27.0,206.0,65.0,34.0,https://pypi.org/project/nbdime,BSD-3-Clause,2021-10-25 23:22:53.000,141.0,228055.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,445467.0,2.0,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2021-10-25 23:48:13.575,,60434.0,,,,,,,,,,,,,,,,,
31,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,29,True,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000,2022-02-11 19:35:52.000000,2021-08-10 23:33:21,523.0,,2229.0,30.0,61.0,64.0,51.0,11792.0,2022-02-04 09:08:14.969,5.2.9,,101896.0,139.0,186.0,180.0,14.0,,BSD-3-Clause,,,,,,,1.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2022-01-12 11:10:44.568,6.0,101896.0,,,,,,,,,,,,,,,,,
32,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,29,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000,2022-02-17 04:18:34.000000,2022-02-08 14:58:04,562.0,25.0,234.0,63.0,191.0,44.0,399.0,3122.0,2021-11-18 04:17:35.000,1.61.1,,61545.0,141.0,301.0,290.0,20.0,https://pypi.org/project/dtale,LGPL-2.1,2021-11-18 04:17:35.000,11.0,57170.0,https://anaconda.org/conda-forge/dtale,2021-11-18 04:41:08.411,105000.0,2.0,,,,,,,,,,,,,,,,,,,,,,
33,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,29,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,2019-07-15 09:34:48.000,2022-02-17 04:18:34.000000,2022-02-08 14:58:04,562.0,25.0,234.0,63.0,191.0,44.0,399.0,3122.0,2021-11-18 04:17:35.000,1.61.1,,61545.0,141.0,301.0,290.0,20.0,https://pypi.org/project/dtale,LGPL-2.1,2021-11-18 04:17:35.000,11.0,57170.0,https://anaconda.org/conda-forge/dtale,2021-11-18 04:41:08.411,105000.0,1.0,,,,,,,,,,,,,,,,,,,,,,
34,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,29,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000,2021-12-16 15:02:23.000000,2021-01-21 14:02:57,1689.0,,381.0,127.0,3797.0,345.0,4174.0,2629.0,2021-12-16 15:02:23.000,2.3.11,31.0,18832.0,53.0,23.0,,81.0,https://pypi.org/project/beakerx,Apache-2.0,2021-12-16 15:02:23.000,22.0,6680.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,486899.0,2.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776,1.0,470.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,22.0,244655.0,,,,,,,,,,,,
35,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,29,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,2013-03-20 16:41:10.000,2022-01-26 02:39:28.000000,2021-06-29 17:43:55,253.0,,237.0,50.0,70.0,102.0,38.0,1487.0,2020-05-02 15:29:58.000,0.4.0,,86686.0,17.0,2779.0,2712.0,44.0,https://pypi.org/project/ipython-sql,MIT,2020-05-02 15:29:58.000,67.0,84649.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,134443.0,1.0,,,,,,,,,,,,,,,,,,,,,,
36,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,29,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000,2022-02-17 08:41:22.000000,2022-02-14 20:52:59,2309.0,112.0,303.0,46.0,679.0,167.0,318.0,1312.0,2022-02-06 14:43:19.000,2022.02.0,,4411.0,18.0,165.0,140.0,106.0,https://pypi.org/project/jupyter-repo2docker,BSD-3-Clause,2022-02-06 14:20:14.000,25.0,4411.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
37,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,29,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000,2022-02-16 23:58:16.000000,2022-02-16 17:13:30,1487.0,113.0,205.0,43.0,1107.0,227.0,1091.0,1228.0,2022-02-14 17:16:10.000,3.5.3,,6005.0,90.0,36.0,29.0,41.0,https://pypi.org/project/elyra,Apache-2.0,2022-02-09 00:22:13.000,3.0,2841.0,https://anaconda.org/conda-forge/elyra,2021-04-27 19:22:26.105,9385.0,1.0,@elyra/services,https://www.npmjs.com/package/@elyra/services,2022-02-09 00:25:31.007,4.0,2643.0,,,,,,,,,,,,,,,,,
