,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,pypi,cran_id,go_id,go_url,gem_id,docs_url,hex_id,bitbucket_id
39,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,29,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2023-12-21 13:56:25.000000,2023-11-07 09:03:02,2716.0,32.0,329.0,48.0,797.0,161.0,362.0,1548.0,2022-10-18 19:01:00.000,2022.10.0,,5063.0,12.0,198.0,198.0,119.0,https://pypi.org/project/jupyter-repo2docker,,,5063.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
40,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,29,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-12-19 20:27:44.000000,2023-12-18 22:31:51,1888.0,88.0,278.0,23.0,2175.0,75.0,224.0,1058.0,2023-12-06 14:56:49.000,0.32.1,,6617.0,51.0,79.0,76.0,39.0,https://pypi.org/project/raiwidgets,2023-12-06 05:40:17.000,3.0,6617.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
41,Stencila,"Programmable, reproducible, interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,29,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-12-21 07:23:28.000000,2023-12-21 05:42:17,11838.0,1031.0,46.0,27.0,1231.0,34.0,586.0,744.0,2023-11-26 02:36:17.000,2.0.0-alpha.23,3858.0,340.0,100.0,28.0,19.0,42.0,,,,,,,,2.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,9.0,80.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,,,,,,,,,
42,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,29,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-12-04 20:27:35.000000,2023-11-23 11:08:14,1584.0,41.0,304.0,28.0,456.0,85.0,279.0,501.0,2023-11-23 11:08:31.000,6.2.0,,59835.0,38.0,166.0,152.0,84.0,https://pypi.org/project/jupyterhub-kubespawner,2023-11-23 11:08:31.000,14.0,59230.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2023-11-23 12:55:19.939,19995.0,1.0,,,,,,,,,,,,,,,,,,,,
43,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,29,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-11-21 14:56:25.623000,2023-11-21 14:13:42,719.0,22.0,309.0,27.0,239.0,25.0,247.0,466.0,2023-11-21 14:14:18.000,13.0.0,,12493.0,17.0,201.0,174.0,69.0,https://pypi.org/project/dockerspawner,2023-11-21 14:14:18.000,27.0,11769.0,https://anaconda.org/conda-forge/dockerspawner,2023-11-21 14:56:25.623,20293.0,1.0,,,,,,,,,,,,,,,,,,,,
44,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,29,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-12-18 01:19:08.000000,2023-12-16 12:22:33,2591.0,20.0,263.0,35.0,633.0,169.0,197.0,343.0,2023-11-06 12:55:30.000,8.6.0,1440.0,22050778.0,64.0,,,131.0,https://pypi.org/project/jupyter-client,,,21562441.0,https://anaconda.org/conda-forge/jupyter_client,2023-11-06 15:36:13.460,20019733.0,2.0,,,,,,,,,,,,,,,,,,,,
45,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,28,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2023-10-18 13:16:38.000000,2023-10-18 13:16:38,638.0,1.0,1069.0,159.0,79.0,199.0,202.0,9681.0,2018-11-22 17:02:16.000,0.20.0,,37075.0,116.0,145.0,21.0,43.0,https://pypi.org/project/jupyterthemes,2018-11-22 17:02:16.000,124.0,37075.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
46,xonsh,"Python-powered, cross-platform, Unix-gazing shell.",https://github.com/xonsh/xonsh,,kernels,28,False,xonsh,xonsh/xonsh,,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-12-20 12:00:19.000000,2023-12-20 12:00:19,10483.0,18.0,599.0,105.0,2591.0,278.0,2204.0,7437.0,2023-12-05 15:56:43.000,0.14.3,9397.0,23217.0,100.0,,,319.0,https://pypi.org/project/xonsh,,,23123.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
47,facets-overview,Visualizations for machine learning datasets.,https://github.com/PAIR-code/facets,,widgets,28,True,facets-overview,pair-code/facets,,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,872.0,268.0,98.0,78.0,81.0,7216.0,2019-07-01 16:35:20.000,1.0.0,,162286.0,4.0,205.0,205.0,31.0,https://pypi.org/project/facets-overview,,,162286.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
48,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,28,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2023-12-04 02:04:59.000000,2021-01-21 14:02:57,1689.0,,386.0,124.0,3798.0,351.0,4176.0,2784.0,2022-06-15 11:25:51.000,2.3.13,35.0,21643.0,55.0,25.0,,81.0,https://pypi.org/project/beakerx,2022-06-15 11:25:51.000,22.0,11206.0,https://anaconda.org/conda-forge/beakerx,2023-06-16 13:23:56.494,618208.0,2.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776,3.0,117.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249407.0,,,,,,,,,,
49,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,28,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-12-21 09:32:21.000000,2023-12-17 20:11:52,1907.0,9.0,304.0,45.0,1473.0,256.0,1353.0,1712.0,2023-03-29 14:23:28.000,3.15.0,,3848.0,29.0,51.0,51.0,59.0,https://pypi.org/project/elyra,,,2574.0,https://anaconda.org/conda-forge/elyra,2023-06-16 19:21:23.887,42575.0,1.0,@elyra/services,https://www.npmjs.com/package/@elyra/services,,,210.0,,,,,,,,,,,,,,,
50,JupyterLab Git,A Git extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-git,,lab-extensions,28,True,jupyterlab-git,jupyterlab/jupyterlab-git,conda-forge/jupyterlab-git,https://github.com/jupyterlab/jupyterlab-git,BSD-3-Clause,2017-06-20 17:31:00.000,2023-12-07 16:38:02.000000,2023-12-06 16:15:46,1884.0,33.0,276.0,39.0,699.0,85.0,494.0,1337.0,2023-11-21 14:39:09.000,0.50.0,154.0,180048.0,56.0,2.0,2.0,94.0,https://pypi.org/project/jupyterlab-git,,,134499.0,https://anaconda.org/conda-forge/jupyterlab-git,2023-11-22 14:00:51.490,510222.0,1.0,@jupyterlab/git,https://www.npmjs.com/package/@jupyterlab/git,,,33398.0,,,,,,,,,,,,,,,
51,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-12-19 18:12:26.000000,2023-10-04 03:25:07,7594.0,2.0,40.0,8.0,72.0,65.0,1380.0,262.0,2023-09-25 05:56:08.000,0.24.4,,4538.0,168.0,5157.0,5121.0,36.0,https://pypi.org/project/sos-notebook,2023-09-25 05:56:08.000,36.0,716.0,https://anaconda.org/conda-forge/sos,2023-12-08 18:18:35.648,164376.0,2.0,,,,,,,,,,,,,,,,,,,,
52,Evcxr,"An evaluation context for Rust, including a Jupyter Kernel.",https://github.com/evcxr/evcxr,,kernels,27,True,,evcxr/evcxr,,https://github.com/evcxr/evcxr,MIT,2018-09-25 10:19:22.000,2023-12-20 22:48:44.000000,2023-12-20 22:48:44,682.0,55.0,209.0,56.0,100.0,98.0,142.0,4927.0,2023-12-17 00:16:37.000,0.17.0,3506.0,233.0,7.0,157.0,157.0,49.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2023-06-16 16:19:15.930000,2021-02-16 04:46:41,2157.0,,162.0,42.0,374.0,164.0,261.0,1035.0,2019-12-04 15:06:08.000,1.1.18,,12333.0,19.0,261.0,261.0,33.0,https://pypi.org/project/pixiedust,,,11342.0,https://anaconda.org/conda-forge/pixiedust,2023-06-16 16:19:15.930,48590.0,2.0,,,,,,,,,,,,,,,,,,,,
54,jupyter-dash,OBSOLETE - Dash v2.11+ has Jupyter support built in!.,https://github.com/plotly/jupyter-dash,,widgets,27,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-12-10 09:38:45.000000,2023-08-11 17:18:48,162.0,,236.0,43.0,49.0,46.0,29.0,939.0,2022-04-01 20:13:44.000,0.4.2,99.0,149616.0,11.0,3534.0,3534.0,10.0,https://pypi.org/project/jupyter-dash,,,137496.0,https://anaconda.org/conda-forge/jupyter-dash,2023-06-16 19:23:51.624,352085.0,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,,,2603.0,,,,,,,,,,,,,,,
55,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,27,True,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2023-12-20 19:05:51.000000,2023-12-20 19:05:51,14004.0,815.0,98.0,21.0,1506.0,880.0,611.0,789.0,2023-10-28 18:55:18.000,0.29.0,398.0,2008.0,29.0,,,67.0,https://pypi.org/project/lfortran,2020-07-31 19:39:55.000,,83.0,https://anaconda.org/conda-forge/lfortran,2023-10-28 22:30:45.432,75072.0,1.0,,,,,,,,,,,,,,,,,,,,
56,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,27,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,MIT,2015-11-09 16:48:57.000,2023-11-23 02:51:38.000000,2023-09-11 15:52:48,1436.0,,126.0,24.0,609.0,40.0,438.0,749.0,2023-09-11 15:53:18.000,3.0.8,285.0,32882.0,80.0,70.0,3.0,38.0,https://pypi.org/project/nglview,2023-09-11 15:49:51.000,63.0,10251.0,https://anaconda.org/conda-forge/nglview,2023-09-15 01:27:48.506,698157.0,2.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,2023-09-11 15:48:05.865,4.0,6007.0,,,,,,,,,,,,,,,
57,itkwidgets,An elegant Python interface for visualization on the web platform to interactively generate insights into..,https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,27,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-12-20 16:50:43.000000,2023-12-20 16:32:02,579.0,122.0,79.0,26.0,455.0,109.0,160.0,553.0,2023-03-02 22:39:14.000,0.32.6,87.0,12598.0,60.0,279.0,279.0,7.0,https://pypi.org/project/itkwidgets,,,6618.0,https://anaconda.org/conda-forge/itkwidgets,2023-06-16 16:12:17.646,343232.0,2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,,,353.0,,,,,,,,,,,,,,,
58,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,27,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-12-06 19:12:00.000000,2023-10-15 18:55:46,229.0,10.0,36.0,5.0,74.0,14.0,92.0,303.0,2023-10-15 18:55:37.000,0.24.6,,144549.0,35.0,1911.0,1777.0,19.0,https://pypi.org/project/mkdocs-jupyter,2023-10-15 18:55:37.000,134.0,143135.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2023-10-15 20:44:27.551,52341.0,2.0,,,,,,,,,,,,,,,,,,,,
59,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,26,False,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,,2013-08-26 18:55:36.000,2023-10-29 13:51:07.000000,2023-10-29 13:51:05,770.0,3.0,402.0,84.0,199.0,155.0,294.0,3625.0,,,,11900.0,9.0,2700.0,2700.0,44.0,https://pypi.org/project/RISE,,,7822.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,285117.0,2.0,rise-reveal,https://www.npmjs.com/package/rise-reveal,,,5.0,,,,,,,,,,,,,,,
60,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,26,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-12-19 18:04:01.000000,2023-12-19 18:04:00,2298.0,29.0,869.0,93.0,992.0,25.0,314.0,2466.0,2023-12-13 01:30:04.000,84bb67e18341567a26c4aff1dc0fe64acb3a5550d5ec142ff0e5db6a03cf6154,,1877.0,100.0,,,154.0,,,,,,,,3.0,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2023-12-13 01:25:29.234737,179.0,195251.0,,,,,,,,,,
61,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,26,False,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,261.0,82.0,1293.0,232.0,667.0,977.0,2022-09-02 21:15:20.926,1.2.1,,94867.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,2022-09-02 21:15:20.926,12.0,94867.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
62,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-11-05 01:44:50.000000,2023-11-05 01:44:49,1150.0,1.0,85.0,17.0,128.0,31.0,116.0,329.0,2023-09-11 18:36:42.000,0.30.1,155.0,45993.0,99.0,894.0,817.0,33.0,https://pypi.org/project/metakernel,2023-09-11 18:36:35.000,77.0,27046.0,https://anaconda.org/conda-forge/metakernel,2023-09-11 20:10:34.918,757668.0,1.0,,,,,,,,,,,,,,,,,,,,
63,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,26,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-12-07 11:42:54.000000,2023-11-17 13:49:30,1052.0,20.0,137.0,18.0,249.0,73.0,122.0,316.0,2023-09-25 10:56:23.000,4.1.0,,219019.0,30.0,137.0,2.0,70.0,https://pypi.org/project/jupyter-server-proxy,2023-09-25 10:56:23.000,132.0,182212.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-09-25 14:14:34.674,1433844.0,2.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,2022-09-08 00:27:55.674,3.0,3462.0,,,,,,,,,,,,,,,
64,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,25,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-07-20 11:16:46.000000,2023-04-17 04:04:39,1329.0,,659.0,175.0,478.0,124.0,167.0,5400.0,2023-02-22 03:46:18.000,0.9.3,,736.0,33.0,21.0,21.0,73.0,https://pypi.org/project/knowledge-repo,,,736.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
65,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,25,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2023-07-12 17:45:36.000000,2023-07-04 23:34:35,692.0,,354.0,90.0,262.0,81.0,159.0,4818.0,2022-02-19 00:48:20.000,0.5.1,,4779.0,18.0,178.0,174.0,21.0,https://pypi.org/project/lux-api,2022-02-19 00:46:49.000,2.0,3873.0,https://anaconda.org/conda-forge/lux-api,2023-06-16 19:24:44.344,21664.0,2.0,luxwidget,https://www.npmjs.com/package/luxwidget,2022-02-17 19:41:18.102,2.0,269.0,,,,,,,,,,,,,,,
66,mercury,Convert Jupyter Notebooks to Web Apps.,https://github.com/mljar/mercury,,notebook-tools,25,True,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,AGPL-3.0,2021-12-20 13:43:44.000,2023-12-08 08:42:58.000000,2023-12-08 08:42:58,786.0,20.0,223.0,43.0,26.0,54.0,321.0,3631.0,2023-10-26 12:41:21.000,2.3.7,,668.0,40.0,86.0,86.0,12.0,https://pypi.org/project/mljar-mercury,,,668.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
67,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,25,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,405.0,,424.0,89.0,104.0,178.0,127.0,3006.0,2020-04-07 16:43:54.000,1.3.1,,46939.0,73.0,98.0,8.0,30.0,https://pypi.org/project/qgrid,2020-04-07 16:43:54.000,87.0,40910.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,397797.0,2.0,qgrid,https://www.npmjs.com/package/qgrid,2018-07-11 05:36:40.781,3.0,347.0,,,,,,,,,,,,,,,
68,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-10-03 11:41:44.000000,2023-01-27 08:04:32,1494.0,,527.0,93.0,462.0,178.0,405.0,2170.0,,,,20510.0,,14.0,14.0,96.0,,,,,,,,2.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,33.0,2789404.0,,,,,,,,,,
69,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,25,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-11-29 14:26:24.000000,2023-07-07 13:05:16,1007.0,,228.0,52.0,124.0,184.0,131.0,1890.0,,,,62555.0,20.0,15.0,15.0,45.0,https://pypi.org/project/ipyvolume,,,55768.0,https://anaconda.org/conda-forge/ipyvolume,2023-06-05 11:50:27.103,452828.0,2.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,,,1265.0,,,,,,widgetti/ipyvolume,,,,,,,,,
70,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,25,True,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,BSD-3-Clause,2016-06-24 22:29:05.000,2023-10-31 14:32:45.000000,2023-09-29 00:14:07,527.0,1.0,120.0,18.0,71.0,66.0,35.0,960.0,2023-05-05 07:10:14.000,0.6.3,,464826.0,18.0,553.0,535.0,24.0,https://pypi.org/project/jupyter_nbextensions_configurator,2023-05-05 07:04:01.205,18.0,446773.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2023-06-16 13:20:40.292,1606795.0,2.0,,,,,,,,,,,,,,,,,,,,
71,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,25,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-12-18 18:23:34.000000,2023-11-27 18:27:49,700.0,9.0,36.0,8.0,548.0,7.0,281.0,916.0,2023-11-25 08:57:35.000,1.7.1,,110884.0,88.0,39.0,,31.0,https://pypi.org/project/nbqa,2023-11-25 08:57:35.000,39.0,107387.0,https://anaconda.org/conda-forge/nbqa,2023-11-25 12:16:16.779,132887.0,2.0,,,,,,,,,,,,,,,,,,,,
72,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,25,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-12-10 14:27:36.515000,2023-12-10 12:14:36,219.0,8.0,43.0,11.0,112.0,31.0,79.0,545.0,2023-12-10 12:16:30.000,1.6.3,,148795.0,43.0,386.0,365.0,6.0,https://pypi.org/project/itables,2023-12-10 12:16:30.000,21.0,147181.0,https://anaconda.org/conda-forge/itables,2023-12-10 14:27:36.515,37131.0,2.0,,,,,,,,,,,,,,,,,,,,
73,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,25,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-12-19 07:02:34.000000,2023-12-19 07:02:30,375.0,3.0,99.0,9.0,136.0,41.0,45.0,421.0,2023-08-29 14:10:55.000,1.0.1,263.0,40261.0,13.0,515.0,507.0,34.0,https://pypi.org/project/jupyter-resource-usage,2023-08-29 14:10:47.000,6.0,27673.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,555247.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2023-08-29 14:10:39.529,2.0,243.0,,,,,,,,,,,,,,,
74,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,25,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2023-12-20 19:49:13.000000,2023-11-23 16:32:50,267.0,9.0,52.0,16.0,91.0,62.0,136.0,322.0,2022-02-07 15:18:40.000,1.8.2,,108252.0,31.0,1007.0,1007.0,12.0,https://pypi.org/project/ipyvuetify,,,96495.0,https://anaconda.org/conda-forge/ipyvuetify,2023-06-16 16:15:58.169,154462.0,2.0,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,,,8843.0,,,,,,widgetti/ipyvuetify,,,,,,,,,
75,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,25,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-12-08 03:00:11.000000,2023-11-08 06:55:05,589.0,8.0,80.0,16.0,181.0,71.0,87.0,197.0,2023-08-07 09:01:12.000,1.2.0,,24347.0,22.0,733.0,714.0,31.0,https://pypi.org/project/nbgitpuller,2023-08-07 09:01:12.000,19.0,22303.0,https://anaconda.org/conda-forge/nbgitpuller,2023-08-07 11:09:29.679,81786.0,2.0,,,,,,,,,,,,,,,,,,,,
76,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,25,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-12-20 17:00:30.000000,2023-12-19 19:17:26,4712.0,119.0,54.0,19.0,1651.0,324.0,650.0,110.0,2023-11-29 18:27:30.000,3.8.0,,1362.0,38.0,35.0,34.0,32.0,https://pypi.org/project/jdaviz,2023-11-29 18:42:50.000,1.0,1362.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
77,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,24,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-12-20 08:10:38.000000,2023-12-18 17:31:13,5049.0,163.0,349.0,65.0,1826.0,462.0,990.0,2623.0,2023-12-05 19:01:38.000,1.0.4605020,439.0,13.0,26.0,,,115.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
78,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,24,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-12-05 08:28:17.000000,2023-12-05 08:28:16,2859.0,15.0,963.0,120.0,495.0,57.0,293.0,2516.0,,,,316244.0,28.0,,,112.0,https://pypi.org/project/ipyparallel,,,306010.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,941607.0,2.0,,,,,,,,,,,,,,,,,,,,
