,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,conda_dependent_project_count,npm_latest_release_published_at,npm_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
115,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,22,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2024-03-11 16:23:29.000000,2024-02-14 22:31:10,60.0,5.0,45.0,8.0,51.0,8.0,56.0,324.0,2024-02-14 22:33:59.000,3.1.2,,61315.0,15.0,11.0,4.0,17.0,https://pypi.org/project/jupyterlab-execute-time,2024-02-14 22:33:59.000,4.0,58514.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2024-02-15 00:39:31.021,59696.0,2.0,,,,,,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,1231.0,,2021-01-18 14:16:24.052,3.0,,,,,,,,,,,,
116,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,22,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,410.0,,61.0,17.0,120.0,46.0,101.0,305.0,2023-11-07 09:41:30.000,7.0.0,,30023.0,28.0,14.0,3.0,24.0,https://pypi.org/project/dask-labextension,2023-08-04 14:55:02.000,8.0,7712.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,946752.0,2.0,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,294.0,,2022-06-21 23:23:38.435,3.0,,,,,,,,,,,,
117,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2023-06-16 19:17:54.716000,2022-04-13 16:57:42,184.0,,28.0,18.0,41.0,24.0,26.0,277.0,2021-01-06 19:12:18.000,0.4.2,,12013.0,7.0,353.0,335.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,18.0,11688.0,https://anaconda.org/conda-forge/nteract-scrapbook,2023-06-16 19:17:54.716,15963.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
118,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,22,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2024-03-08 12:05:37.000000,2024-03-08 12:05:36,429.0,20.0,128.0,17.0,159.0,75.0,84.0,171.0,2022-10-05 04:48:28.224,1.2.0,,4235.0,10.0,36.0,32.0,47.0,https://pypi.org/project/batchspawner,2022-10-05 04:48:28.224,4.0,4235.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
119,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,22,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2024-02-26 10:21:36.000000,2023-10-09 07:01:31,224.0,,13.0,8.0,90.0,25.0,22.0,169.0,2023-08-11 05:48:03.000,1.0.0,133.0,112403.0,16.0,116.0,99.0,7.0,https://pypi.org/project/ipylab,2023-08-11 05:47:52.000,14.0,111222.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,28749.0,2.0,,,,,,ipylab,https://www.npmjs.com/package/ipylab,423.0,,2023-08-11 05:47:59.304,3.0,,,,,,,,,,,,
120,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,22,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2024-02-06 07:26:19.000000,2024-02-06 07:26:18,583.0,9.0,63.0,13.0,159.0,33.0,73.0,69.0,2023-05-22 08:28:01.738,1.2.0,,11748.0,13.0,75.0,75.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2022-09-09 11:33:03.525,,11748.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
121,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,22,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2024-03-06 20:09:58.000000,2024-03-06 20:09:57,469.0,26.0,50.0,7.0,144.0,4.0,47.0,63.0,2024-01-04 13:15:25.000,1.6.2,,3316.0,14.0,115.0,106.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2024-01-04 13:15:25.000,9.0,3316.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
122,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2024-01-06 22:00:58.000000,2023-08-05 06:50:25,531.0,,282.0,66.0,225.0,168.0,126.0,2907.0,,,,5191.0,20.0,,,26.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,233602.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
123,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,21,False,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2024-01-18 15:09:51.000000,2023-01-27 08:04:32,1494.0,,527.0,93.0,463.0,178.0,407.0,2152.0,,,,,,17.0,17.0,96.0,,,,,,,,3.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,,,,,,,,,,,-4.0,,,,,,,,,,
124,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,21,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-10-16 21:21:29.000000,2023-09-07 13:44:00,362.0,,100.0,19.0,119.0,,112.0,1342.0,2023-09-07 13:59:32.000,0.17.0,,36971.0,90.0,14.0,,16.0,https://pypi.org/project/datapane,2023-09-07 13:59:32.000,14.0,35117.0,https://anaconda.org/conda-forge/datapane,2023-09-07 16:46:44.103,81596.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
125,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,21,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,237.0,52.0,12.0,22.0,8.0,885.0,2021-01-22 17:06:54.671,0.4.0,,4220.0,10.0,636.0,632.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,1.0,2145.0,,,,2.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2075.0,,2021-01-22 17:06:54.671,3.0,,,,,,,,,,,,
126,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,21,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2024-02-08 14:58:01.000000,2024-02-08 14:58:00,722.0,4.0,24.0,30.0,144.0,45.0,147.0,826.0,2021-08-17 16:20:34.000,0.7.4,15.0,19.0,10.0,227.0,227.0,47.0,,,,,,,,2.0,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2117.0,,,,,,,,,,,,,,,iruby,,,
127,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2024-01-30 13:49:51.000000,2023-06-18 21:06:46,488.0,,53.0,7.0,139.0,29.0,165.0,789.0,,,,84143.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,,,70905.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,700178.0,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,1371.0,,,,,,,,,,,,,,,
128,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,21,True,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2024-03-08 00:23:41.000000,2024-03-07 23:51:36,398.0,54.0,67.0,20.0,109.0,6.0,143.0,556.0,2020-09-05 22:35:32.000,2.3.0,,29694.0,11.0,,,18.0,,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2024-02-20 14:40:03.362,1276860.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
129,ipysheet,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,21,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2024-01-04 06:37:51.000000,2024-01-04 06:37:51,311.0,2.0,69.0,20.0,125.0,63.0,60.0,535.0,2022-11-28 09:27:38.314,0.7.0,,98007.0,24.0,38.0,7.0,14.0,https://pypi.org/project/ipysheet,2022-11-28 09:25:01.163,28.0,95436.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,107716.0,3.0,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,834.0,,2022-11-28 09:27:38.314,3.0,jupyter-widgets-contrib/ipysheet,,,,,,,,,,,
130,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,21,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,177.0,,30.0,6.0,60.0,27.0,44.0,295.0,2021-02-04 22:39:49.000,0.8.0,,9106.0,20.0,170.0,166.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,6629.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2023-06-16 19:24:50.049,32270.0,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,1605.0,,2020-11-23 15:30:52.408,2.0,,,,,,,,,,,,
131,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,21,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2024-03-05 23:47:58.000000,2024-02-22 21:33:52,137.0,1.0,46.0,21.0,95.0,22.0,86.0,230.0,2024-02-22 21:29:44.186,4.0.0,,46907.0,20.0,32.0,3.0,18.0,https://pypi.org/project/jupyter-bokeh,2023-03-14 10:10:06.309,26.0,40681.0,https://anaconda.org/conda-forge/jupyter_bokeh,2024-02-29 15:07:26.851,79493.0,2.0,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,4460.0,,2024-02-22 21:29:44.186,3.0,,,,,,,,,,,,
132,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,21,True,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2024-02-13 21:24:04.000000,2024-02-13 21:24:04,595.0,5.0,22.0,8.0,117.0,66.0,42.0,227.0,2021-01-05 06:49:39.135,0.2.6,,5153.0,46.0,46.0,4.0,8.0,https://pypi.org/project/nbinteract,2021-01-05 06:49:39.135,39.0,5145.0,,,,3.0,,,,,,nbinteract,https://www.npmjs.com/package/nbinteract,8.0,,2021-01-05 06:49:22.791,3.0,,,,,,,,,,,,
133,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,21,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,217.0,,19.0,9.0,84.0,18.0,39.0,198.0,2023-07-28 20:17:21.000,0.8.4,,9020.0,13.0,228.0,228.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,,,5650.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-28 22:34:41.159,108281.0,2.0,,,,,,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,277.0,,,,,,,,,,,,,,,
134,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,21,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2024-03-01 13:05:09.000000,2024-02-27 14:23:35,138.0,5.0,17.0,7.0,76.0,5.0,9.0,63.0,2024-02-27 15:52:41.000,1.10.2,,128196.0,22.0,745.0,745.0,6.0,https://pypi.org/project/ipyvue,,,121025.0,https://anaconda.org/conda-forge/ipyvue,2024-02-28 15:53:16.864,121200.0,3.0,,,,,,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,4478.0,,,,widgetti/ipyvue,,,,,,,,,,,
135,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,20,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,640.0,,552.0,41.0,255.0,53.0,39.0,6129.0,2020-10-27 19:53:29.453,5.11.0,,34.0,71.0,5.0,2.0,27.0,,,,,,,,3.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,34.0,,2020-10-27 19:53:29.453,3.0,,,,,,,,,,,,
136,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,20,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2024-03-08 20:52:07.000000,2024-03-08 20:50:01,722.0,4.0,414.0,117.0,274.0,142.0,707.0,2731.0,2023-06-02 17:41:48.000,1.24.2,,,45.0,,,108.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
137,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-02-21 01:44:13.000000,2024-02-01 21:38:56,330.0,1.0,161.0,29.0,110.0,67.0,56.0,876.0,2021-10-12 17:36:36.000,1.8.1,,52649.0,4.0,2.0,2.0,20.0,https://pypi.org/project/witwidget,,,3743.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2137807.0,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,1400.0,,,,,,,,,,,,,,,
138,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,20,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,57.0,6.0,26.0,4.0,5.0,618.0,2022-11-21 06:29:00.831,2.2.0,,134048.0,29.0,167.0,,5.0,https://pypi.org/project/pick,2021-12-06 15:27:43.000,167.0,134048.0,,,,2.0,,,,,,,,,,,,,7.0,,,,,,,,,,
139,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,20,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2024-03-12 00:16:27.000000,2024-03-01 14:33:08,241.0,5.0,73.0,16.0,111.0,35.0,42.0,544.0,2023-08-25 14:12:11.000,0.9.0,,10858.0,123.0,8.0,3.0,20.0,https://pypi.org/project/jupyterlab-nvdashboard,2023-12-04 16:35:05.000,2.0,9879.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2023-06-16 16:21:24.095,38532.0,2.0,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,224.0,,2021-04-27 07:19:46.929,3.0,,,,,,,,,,,,
140,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,20,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2023-06-16 16:15:33.557000,2022-02-11 15:18:23,212.0,,56.0,21.0,51.0,17.0,29.0,529.0,2022-02-11 15:19:00.000,1.0.0,,1389.0,11.0,13.0,13.0,10.0,https://pypi.org/project/ansible-kernel,2022-02-11 15:19:00.000,,160.0,https://anaconda.org/conda-forge/ansible-kernel,2023-06-16 16:15:33.557,14978.0,3.0,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66723.0,,,,,,,,,,,,,,,,,,
141,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,20,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2024-03-04 08:40:12.000000,2024-03-04 08:35:30,624.0,2.0,75.0,33.0,203.0,40.0,74.0,483.0,2023-08-01 12:55:42.001,3.4.0,,1647.0,33.0,5.0,,31.0,https://pypi.org/project/jupyterlab-katex,2023-05-23 12:27:01.602,1.0,883.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2023-06-16 19:25:17.752,3662.0,2.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,663.0,,2023-08-01 12:55:42.001,4.0,,,,,,,,,,,,
142,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2024-02-25 09:55:17.000000,2023-04-14 07:14:04,272.0,,39.0,20.0,112.0,19.0,24.0,449.0,2022-04-19 10:58:08.000,2.0.3,,1876.0,8.0,42.0,39.0,4.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,3.0,233.0,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,142971.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
143,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,20,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2024-03-14 09:50:13.300000,2024-03-14 08:07:17,934.0,18.0,68.0,14.0,430.0,63.0,126.0,409.0,,,,44267.0,89.0,,,23.0,https://pypi.org/project/xeus-python,,,13509.0,https://anaconda.org/conda-forge/xeus-python,2024-03-14 09:50:13.300,1384142.0,3.0,,,,,,,,,,,,,-3.0,,,,,,,,,,
144,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,20,False,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-06-16 19:23:33.373000,2022-11-29 20:28:15,127.0,,42.0,17.0,65.0,50.0,47.0,403.0,2020-08-11 16:50:08.000,0.1.3,,1593.0,7.0,339.0,339.0,15.0,https://pypi.org/project/nteract-testbook,2020-08-11 16:50:08.000,,19.0,https://anaconda.org/conda-forge/testbook,2023-06-16 19:23:33.373,62983.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
145,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,20,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2024-02-10 03:57:24.000000,2024-02-10 03:57:24,386.0,3.0,54.0,8.0,110.0,12.0,51.0,308.0,,,,1990.0,10.0,46.0,46.0,4.0,https://pypi.org/project/jupyter-flex,,,1573.0,https://anaconda.org/conda-forge/jupyter-flex,2023-06-16 19:22:49.073,16749.0,3.0,,,,,,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,19.0,,,,,,,,,,,,,,,
146,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,20,False,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-16 19:25:35.462000,2022-07-20 12:02:54,113.0,,35.0,5.0,46.0,21.0,17.0,200.0,2022-07-20 12:04:00.552,4.0.0,,3149.0,13.0,1319.0,1316.0,7.0,https://pypi.org/project/theme-darcula,2022-07-20 12:04:00.552,,2359.0,https://anaconda.org/conda-forge/theme-darcula,2023-06-16 19:25:35.462,23810.0,1.0,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,110.0,,2022-07-20 12:02:58.154,3.0,,,,,,,,,,,,
147,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,20,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2024-03-13 08:13:28.000000,2024-03-13 08:13:25,657.0,13.0,25.0,9.0,323.0,25.0,44.0,185.0,2024-01-02 11:09:14.000,0.4.2,5350.0,1652.0,61.0,3.0,3.0,12.0,https://pypi.org/project/jupyverse,2024-01-02 11:09:06.000,,467.0,https://anaconda.org/conda-forge/fps-auth,2024-01-02 12:50:50.347,24040.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
148,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,20,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,BSD-3-Clause,2016-11-21 02:23:14.000,2024-01-11 09:22:04.000000,2018-09-20 15:43:57,188.0,,33.0,12.0,29.0,22.0,20.0,181.0,2018-03-23 20:36:58.000,0.4.1,,5132.0,14.0,154.0,154.0,6.0,https://pypi.org/project/spylon-kernel,2018-03-23 20:36:58.000,,3621.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,128489.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
149,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,20,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-08-11 11:59:54.000000,2023-08-11 11:59:53,1742.0,,20.0,2.0,1078.0,13.0,26.0,122.0,2023-08-07 10:13:29.000,0.8.0,,20406.0,15.0,515.0,515.0,14.0,https://pypi.org/project/mknotebooks,,,20406.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
150,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,20,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2024-02-01 09:30:12.000000,2024-02-01 09:30:12,240.0,5.0,47.0,9.0,70.0,27.0,49.0,88.0,2023-06-08 13:14:00.415,1.0.1,,4961.0,20.0,42.0,41.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,2023-06-08 13:14:00.415,1.0,4393.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,31829.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
151,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,20,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2024-02-05 20:40:47.000000,2024-01-02 13:42:37,435.0,4.0,46.0,12.0,142.0,11.0,30.0,61.0,2022-08-25 15:31:47.000,0.12.3,62.0,427659.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,,,415668.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,551583.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
152,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,44.0,,261.0,19.0,39.0,43.0,33.0,2011.0,,,,3748.0,,171.0,171.0,8.0,https://pypi.org/project/colabcode,,,3748.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
