,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,conda_dependent_project_count,trending,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,cran_id,gem_id,hex_id,bitbucket_id
114,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,22,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2022-09-02 08:38:51.500000,2022-02-15 08:27:46,176.0,,29.0,6.0,53.0,27.0,21.0,251.0,2021-02-04 22:39:49.000,0.8.0,,14141.0,20.0,57.0,55.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,10018.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2022-09-02 08:38:51.500,13630.0,2.0,,,,,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,,3406.0,,,,,,,,,,,,
115,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,22,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2022-09-18 13:55:21.000000,2022-02-20 08:36:22,197.0,,20.0,5.0,31.0,2.0,51.0,237.0,2022-02-12 12:24:45.000,0.1.0,,42162.0,33.0,213.0,200.0,4.0,https://pypi.org/project/ipytest,2022-02-12 12:15:23.000,13.0,42162.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
116,Native Authenticator,JupyterHub-native User Authenticator https://native-authenticator.readthedocs.io/en/latest/.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,22,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2022-09-26 23:32:04.000000,2022-09-09 11:32:12,511.0,17.0,56.0,9.0,127.0,26.0,70.0,55.0,2022-09-09 11:33:03.525,1.1.0,,7435.0,12.0,42.0,42.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2021-10-19 17:25:45.000,,7435.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
117,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,21,True,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2022-04-28 20:50:09.000000,2022-04-28 20:49:58,640.0,,573.0,43.0,250.0,52.0,39.0,5881.0,2020-10-27 19:53:29.453,5.11.0,,428.0,71.0,3.0,3.0,27.0,,,,,,,,3.0,,,,,,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,,428.0,,,,,,,,,,,,
118,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,21,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2022-09-25 13:59:40.000000,2022-03-25 21:26:26,2361.0,,352.0,91.0,872.0,166.0,1096.0,3818.0,2021-06-02 09:44:54.000,2.16.3,,,90.0,,,89.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
119,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-02-03 21:26:52.000000,2021-11-22 20:42:15,846.0,,340.0,68.0,29.0,8.0,80.0,2760.0,2021-07-13 22:12:59.000,0.13.2,,12709.0,4.0,,,11.0,,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,24.0,508386.0,,,,,,,,,,,,,,,,,
120,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,264.0,,91.0,20.0,29.0,39.0,29.0,832.0,2017-11-16 17:59:43.000,1.5.1,,5222.0,26.0,216.0,188.0,7.0,https://pypi.org/project/notedown,2017-11-16 17:59:43.000,28.0,4552.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,34182.0,3.0,,,,,,,,,,,,,,,,,,,,,,
121,ipyvizzu,Build animated charts in Jupyter notebook with a simple Python synthax.,https://github.com/vizzuhq/ipyvizzu,,widgets,21,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2022-08-12 21:49:57.000000,2022-08-12 21:40:39,584.0,56.0,39.0,11.0,123.0,20.0,46.0,541.0,2022-07-27 19:34:00.250,0.12.1,30.0,417.0,17.0,4.0,4.0,8.0,https://pypi.org/project/ipyvizzu,2022-06-30 07:39:25.000,,414.0,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,
122,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,21,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,45.0,5.0,26.0,4.0,5.0,492.0,2022-09-20 07:34:27.875,2.0.1,,63199.0,27.0,124.0,,5.0,https://pypi.org/project/pick,2021-12-06 15:27:43.000,124.0,63199.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
123,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,21,True,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2022-09-28 16:30:18.373000,2022-05-09 10:21:01,216.0,,73.0,23.0,33.0,26.0,104.0,439.0,2022-05-09 10:21:42.000,0.17.1,,4911.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,2022-05-09 10:21:12.000,5.0,3957.0,https://anaconda.org/conda-forge/matlab_kernel,2022-09-28 16:30:18.373,21005.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,,
124,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,21,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2022-04-19 19:03:10.872000,2022-04-04 19:36:18,182.0,,39.0,23.0,32.0,19.0,24.0,411.0,2022-04-19 10:58:08.000,2.0.3,,1817.0,8.0,32.0,29.0,3.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,3.0,191.0,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,112262.0,3.0,,,,,,,,,,,,,,,,,,,,,,
125,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,21,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-08-21 18:36:02.000000,2022-08-21 18:36:02,415.0,6.0,61.0,25.0,48.0,30.0,143.0,408.0,2022-03-31 08:36:27.000,0.34.2,50.0,16496.0,112.0,7.0,,18.0,https://pypi.org/project/octave_kernel,2022-03-31 08:36:20.000,7.0,10237.0,https://anaconda.org/conda-forge/octave_kernel,2022-03-31 10:34:34.891,431898.0,2.0,,,,,,,,,,,,,,,,,,,,,,
126,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,21,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-09-22 19:48:00.000000,2021-11-19 12:06:20,676.0,,57.0,22.0,415.0,64.0,87.0,297.0,2021-10-26 10:05:57.827,0.8.2,,7640.0,7.0,5.0,5.0,26.0,,,,,,,,3.0,,,,,,thebe,https://www.npmjs.com/package/thebe,2022-08-05 11:28:24.806,,7640.0,,,,,,,,,,,,
127,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,21,True,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-08-05 18:31:01.490000,2022-08-04 11:15:04,66.0,8.0,25.0,11.0,12.0,4.0,10.0,284.0,2022-08-04 11:25:18.993,0.1.4,,9386.0,5.0,62.0,57.0,5.0,https://pypi.org/project/treon,2019-11-28 16:00:27.000,5.0,9288.0,https://anaconda.org/conda-forge/treon,2022-08-05 18:31:01.490,1483.0,3.0,,,,,,,,,,,,,,,,,,,,,,
128,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,21,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2022-09-28 18:14:33.000000,2022-06-21 23:17:54,367.0,,52.0,18.0,107.0,40.0,93.0,270.0,2022-06-21 23:30:24.000,5.3.0,,37145.0,28.0,4.0,,19.0,https://pypi.org/project/dask-labextension,2022-06-21 23:23:11.000,4.0,17437.0,https://anaconda.org/conda-forge/dask-labextension,2022-06-22 14:17:08.997,702197.0,2.0,,,,,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,,1703.0,,,,,,,,,,,,
129,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,21,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2022-05-04 08:31:56.164000,2022-05-04 08:02:27,628.0,,45.0,13.0,218.0,5.0,106.0,246.0,2022-05-04 07:37:18.000,0.3.21,792.0,4739.0,50.0,91.0,84.0,17.0,https://pypi.org/project/retrolab,2022-05-04 07:36:52.000,3.0,3146.0,https://anaconda.org/conda-forge/retrolab,2022-05-04 08:31:56.164,23472.0,3.0,,,,,,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,4.0,89.0,,,,,,,,,,,,
130,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,21,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-09-24 00:33:50.011000,2022-09-23 15:38:02,166.0,1.0,25.0,4.0,39.0,15.0,44.0,159.0,2022-09-23 17:23:00.717,0.22.0,,22812.0,26.0,18.0,,14.0,https://pypi.org/project/mkdocs-jupyter,2022-05-09 04:04:40.000,18.0,21758.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2022-09-24 00:33:50.011,23188.0,3.0,,,,,,,,,,,,,,,,,,,,,,
131,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,21,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2022-09-24 00:33:01.000000,2022-09-24 00:33:01,231.0,5.0,79.0,12.0,63.0,29.0,46.0,96.0,2022-09-07 23:29:00.801,2.1.0,,3853.0,13.0,42.0,41.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,2021-12-01 19:23:10.000,1.0,3535.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2022-09-08 05:30:35.228,12746.0,2.0,,,,,,,,,,,,,,,,,,,,,,
132,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,21,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2022-09-26 23:31:58.000000,2022-08-22 19:06:15,280.0,10.0,44.0,5.0,79.0,5.0,34.0,55.0,2021-11-15 20:11:03.000,1.3.0,,3987.0,8.0,89.0,80.0,15.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2021-11-15 20:11:03.000,9.0,3987.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
133,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,20,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2022-09-02 11:57:07.000000,2022-09-02 11:55:02,706.0,1.0,383.0,121.0,261.0,105.0,689.0,2509.0,2022-04-11 14:26:39.000,1.23.3,,,42.0,,,102.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
134,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,20,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2022-08-14 23:00:09.000000,2022-01-17 13:34:34,472.0,,247.0,61.0,195.0,135.0,116.0,2355.0,,,,3574.0,15.0,,,20.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2022-03-08 22:30:52.790,160848.0,2.0,,,,,,,,,,,,,,,,,,,,,,
135,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,20,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,196.0,,179.0,34.0,31.0,13.0,14.0,982.0,2021-06-14 15:07:13.000,1.1.0,,8109.0,10.0,6.0,,13.0,https://pypi.org/project/pyforest,2021-06-14 15:07:13.000,6.0,8109.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
136,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,20,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2022-08-01 14:06:03.000000,2022-08-01 14:06:03,166.0,1.0,83.0,26.0,89.0,44.0,116.0,938.0,2021-04-10 13:07:39.934,3.0.9,,15893.0,11.0,3.0,3.0,18.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,2021-04-10 13:07:22.000,,9705.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2021-04-10 15:26:15.988,7941.0,2.0,,,,,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934,,5721.0,,,,,,,,,,,,
137,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2022-08-18 09:17:17.000000,2022-08-18 09:17:14,436.0,5.0,60.0,14.0,115.0,49.0,55.0,532.0,2021-09-15 15:34:35.000,3.1.0,,4919.0,16.0,3.0,2.0,22.0,https://pypi.org/project/jupyterlab_latex,2021-09-15 15:34:16.000,1.0,3671.0,https://anaconda.org/conda-forge/jupyterlab-latex,2021-09-15 23:50:03.130,5486.0,2.0,,,,,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404,,1059.0,,,,,,,,,,,,
138,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,20,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2022-09-29 14:01:03.000000,2022-09-09 06:56:09,297.0,2.0,63.0,19.0,114.0,61.0,58.0,505.0,2021-08-13 08:05:12.035,0.5.0,,58627.0,22.0,16.0,3.0,11.0,https://pypi.org/project/ipysheet,2021-08-11 12:28:11.000,13.0,53493.0,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098,58215.0,3.0,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,2021-08-13 08:05:12.035,,3811.0,,,,,,,,,,,,
139,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,20,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-08-21 23:34:02.000000,2022-07-08 08:01:04,556.0,4.0,68.0,34.0,181.0,32.0,71.0,447.0,2022-01-17 16:38:22.000,3.3.0,,1879.0,30.0,1.0,1.0,27.0,https://pypi.org/project/jupyterlab-katex,2022-01-17 16:38:22.000,,279.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2022-01-18 08:04:45.123,1664.0,2.0,,,,,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467,,1508.0,,,,,,,,,,,,
140,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2022-09-05 16:32:10.000000,2022-09-05 14:24:06,238.0,7.0,96.0,27.0,77.0,27.0,37.0,337.0,2021-11-27 17:02:34.000,3.0.1,,2611.0,23.0,4.0,2.0,16.0,https://pypi.org/project/jupyterlab-github,2021-11-27 16:59:30.000,2.0,1090.0,,,,2.0,,,,,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2021-11-27 16:51:25.639,,1521.0,,,,,,,,,,,,
141,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,20,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/jpmorganchase/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2022-08-25 14:05:41.000000,2022-08-25 14:05:40,332.0,4.0,51.0,14.0,88.0,7.0,71.0,311.0,2021-03-28 03:28:25.639,0.3.1,,9122.0,24.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,2019-06-30 05:07:41.000,,5731.0,https://anaconda.org/conda-forge/jupyterlab_templates,2021-03-28 15:22:13.818,7208.0,2.0,,,,,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2021-03-28 03:28:25.639,,3134.0,,,,,,,,,,,,
142,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,20,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2022-09-20 21:36:48.574000,2022-09-19 19:51:53,129.0,4.0,41.0,18.0,77.0,13.0,79.0,206.0,2022-09-20 16:25:47.708,3.0.5,,47378.0,18.0,9.0,,17.0,https://pypi.org/project/jupyter-bokeh,2021-09-30 18:07:43.000,9.0,38129.0,https://anaconda.org/conda-forge/jupyter_bokeh,2022-09-20 21:36:48.574,31235.0,2.0,,,,,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2022-09-20 16:21:03.440,,8093.0,,,,,,,,,,,,
143,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,20,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2022-07-20 16:15:49.885000,2022-07-20 12:02:54,113.0,2.0,35.0,5.0,39.0,18.0,16.0,156.0,2022-07-20 12:04:00.552,4.0.0,,3290.0,13.0,598.0,598.0,7.0,https://pypi.org/project/theme-darcula,2021-08-26 08:01:55.000,,1528.0,https://anaconda.org/conda-forge/theme-darcula,2022-07-20 16:15:49.885,8829.0,1.0,,,,,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2022-07-20 12:02:58.154,,1243.0,,,,,,,,,,,,
144,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2022-09-17 00:31:12.000000,2022-09-07 15:31:20,357.0,4.0,103.0,16.0,125.0,63.0,75.0,140.0,2021-04-07 15:14:58.000,1.1.0,,4949.0,9.0,24.0,21.0,42.0,https://pypi.org/project/batchspawner,2021-04-07 15:14:58.000,3.0,4949.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
145,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,20,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2022-07-21 13:47:17.000000,2022-07-21 13:47:16,311.0,11.0,15.0,3.0,71.0,6.0,62.0,82.0,2022-04-11 20:18:27.000,0.4.4,,2403.0,25.0,11.0,3.0,5.0,https://pypi.org/project/jupyterlab_iframe,2019-06-29 16:55:52.000,8.0,997.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2022-04-12 02:28:00.150,13104.0,2.0,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,2022-04-11 19:43:50.206,,938.0,,,,,,,,,,,,
146,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,20,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2022-09-26 08:51:09.246000,2022-09-22 15:26:02,89.0,3.0,11.0,5.0,54.0,2.0,5.0,44.0,2022-09-22 15:30:48.129,1.8.0,,89997.0,24.0,43.0,20.0,3.0,https://pypi.org/project/ipyvue,2021-10-28 09:32:48.000,13.0,84739.0,https://anaconda.org/conda-forge/ipyvue,2022-09-26 08:51:09.246,57934.0,3.0,,,,,,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,2022-09-22 15:29:28.870,10.0,3693.0,widgetti/ipyvue,,2.0,,,,,,,,,
147,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,19,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2022-07-20 22:12:04.000000,2022-06-23 14:30:59,221.0,,60.0,14.0,80.0,25.0,32.0,480.0,2022-05-10 19:49:24.000,0.7.0,,4470.0,111.0,,,17.0,https://pypi.org/project/jupyterlab-nvdashboard,2022-06-23 14:41:47.000,,2729.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2022-05-11 10:48:15.511,23777.0,2.0,,,,,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,,1021.0,,,,,,,,,,,,
148,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,19,True,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2022-07-20 08:58:08.000000,2022-04-28 22:45:01,515.0,,73.0,35.0,116.0,40.0,65.0,372.0,2020-05-27 00:10:19.202,2.0.0,,1527.0,32.0,2.0,2.0,16.0,,,,,,,,2.0,,,,,,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202,,1527.0,,,,,,,,,,,,
149,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,19,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2022-08-12 17:58:32.000000,2022-08-12 17:58:32,126.0,1.0,31.0,15.0,60.0,41.0,46.0,325.0,2020-08-11 16:50:08.000,0.1.3,,1498.0,7.0,150.0,150.0,14.0,https://pypi.org/project/nteract-testbook,2020-08-11 16:50:08.000,,9.0,https://anaconda.org/conda-forge/testbook,2021-06-02 23:59:03.381,32777.0,3.0,,,,,,,,,,,,,,,,,,,,,,
150,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,19,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2022-09-29 01:40:35.000000,2022-08-03 15:15:18,665.0,1.0,31.0,12.0,256.0,33.0,51.0,256.0,2022-04-20 19:14:35.603,1.1.12,,3829.0,31.0,3.0,,12.0,https://pypi.org/project/ipydatagrid,2022-04-20 19:09:24.000,3.0,1898.0,https://anaconda.org/conda-forge/ipydatagrid,2022-04-20 19:20:36.488,27247.0,3.0,,,,,,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2022-04-20 19:14:35.603,,497.0,,,,,,,,,,,,
151,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2022-07-26 15:26:35.721000,2022-07-25 12:51:22,614.0,6.0,26.0,6.0,140.0,23.0,39.0,224.0,2022-07-25 13:09:54.000,npm@3.1.0,2.0,1187.0,29.0,1.0,1.0,25.0,https://pypi.org/project/mamba-gator,2021-09-03 07:30:09.000,,167.0,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,19784.0,3.0,,,,,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752,,121.0,,,,,,,,,,,,
