,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
74,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-02-11 02:13:48.000000,2023-01-27 08:04:32,1494.0,14.0,527.0,93.0,457.0,174.0,404.0,2090.0,,,,22061.0,,9.0,9.0,95.0,,,,,,,,2.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,30.0,2779733.0,,,,,,,,,,,,
75,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,25,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-02-20 04:31:28.699540,2023-01-20 19:59:58,595.0,3.0,291.0,61.0,140.0,63.0,515.0,1599.0,2023-01-20 20:54:32.000,1.3.2,,15368.0,19.0,,,43.0,,,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,112091.0,1.0,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-02-20 04:31:28.699540,49.0,1531072.0,,,,IRkernel,,,,,,,,
76,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,25,True,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,BSD-3-Clause,2016-06-24 22:29:05.000,2022-12-21 12:09:13.000000,2022-12-21 12:09:12,514.0,4.0,114.0,19.0,63.0,56.0,32.0,921.0,2022-11-14 20:59:33.000,0.6.1,,363304.0,14.0,185.0,,22.0,https://pypi.org/project/jupyter_nbextensions_configurator,2018-12-29 12:36:16.000,185.0,346725.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2022-12-11 21:25:24.747,1309750.0,2.0,,,,,,,,,,,,,,,,,,,,,,
77,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,25,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,MIT,2015-11-09 16:48:57.000,2023-02-16 07:24:52.000000,2022-12-11 23:09:23,1422.0,1.0,114.0,24.0,596.0,34.0,410.0,635.0,2021-06-11 00:32:29.000,3.0.3,255.0,21401.0,75.0,44.0,5.0,34.0,https://pypi.org/project/nglview,2021-06-11 00:32:29.000,37.0,7246.0,https://anaconda.org/conda-forge/nglview,2021-06-11 04:58:09.722,557949.0,2.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,2021-04-16 05:05:11.629,2.0,6295.0,,,,,,,,,,,,,,,,,
78,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,25,True,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2023-02-23 07:52:19.000000,2023-02-23 02:27:08,11072.0,540.0,56.0,15.0,615.0,572.0,160.0,537.0,2020-07-31 19:39:55.000,0.3.0,,1311.0,13.0,,,53.0,https://pypi.org/project/lfortran,2020-07-31 19:39:55.000,,99.0,https://anaconda.org/conda-forge/lfortran,2022-10-18 23:55:11.816,52132.0,1.0,,,,,,,,,,,,,,,,,,,,,,
79,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,25,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-02-01 14:59:24.311000,2023-01-31 23:22:30,174.0,23.0,33.0,9.0,80.0,14.0,67.0,386.0,2023-01-31 23:27:00.572,1.4.6,,23006.0,34.0,213.0,205.0,5.0,https://pypi.org/project/itables,2023-01-31 23:27:00.572,8.0,22213.0,https://anaconda.org/conda-forge/itables,2023-02-01 14:59:24.311,10309.0,2.0,,,,,,,,,,,,,,,,,,,,,,
80,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-02-23 11:30:00.000000,2023-02-23 11:30:00,3021.0,130.0,357.0,77.0,964.0,217.0,462.0,2275.0,2018-11-07 17:41:58.000,0.1.0,,27.0,1.0,7.0,7.0,91.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,27.0,,,,3.0,,,,,,,,,,,,,,,binderhub,,,,,,,
81,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,24,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-02-23 02:49:28.000000,2023-02-22 03:18:29,4439.0,190.0,306.0,58.0,1463.0,380.0,865.0,2242.0,2022-12-07 16:09:51.000,1.0.3606021,409.0,18.0,17.0,,,104.0,,,,,,,,1.0,,,,,,,,,,,-1.0,,,,,,,,,,,
82,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,1.0,183.0,40.0,43.0,54.0,180.0,1983.0,2021-11-15 23:43:33.000,5.2.1,,2665.0,33.0,93.0,71.0,16.0,,,,,,,,1.0,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,2665.0,,,,,,,,,,,,,,,,,
83,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,24,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2023-02-11 01:54:54.000000,2023-02-01 10:48:47,1095.0,19.0,235.0,62.0,743.0,120.0,200.0,1491.0,2023-02-01 10:52:48.000,0.13.3,1447.0,206.0,41.0,,,39.0,,,,,,,,1.0,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2023-02-01 13:35:35.588883,6.0,17188.0,,,,,,,,,,,,
84,datapane,Datapane is the easiest way to create data science reports from Python.,https://github.com/datapane/datapane,,others,24,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-02-23 12:04:59.000000,2023-02-23 12:03:05,297.0,108.0,64.0,16.0,117.0,7.0,92.0,782.0,2023-02-10 11:44:00.544,0.15.7,,37535.0,82.0,11.0,,16.0,https://pypi.org/project/datapane,2022-04-09 14:26:48.000,11.0,35814.0,https://anaconda.org/conda-forge/datapane,2023-02-15 15:21:49.634,53357.0,3.0,,,,,,,,,,,,,,,,,,,,,,
85,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,24,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,BSD-3-Clause,2015-09-21 15:34:11.000,2023-02-07 20:48:22.000000,2023-02-06 19:35:09,565.0,4.0,127.0,41.0,200.0,16.0,166.0,423.0,2023-02-06 19:50:03.769,2.5.2,109.0,43174.0,28.0,6.0,,44.0,https://pypi.org/project/jupyter-kernel-gateway,2021-08-24 23:55:16.000,6.0,40690.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-02-07 00:43:05.914,191134.0,1.0,,,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,
86,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,24,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2023-02-20 15:10:55.000000,2023-02-15 14:37:16,891.0,50.0,65.0,15.0,402.0,58.0,122.0,368.0,2023-02-07 10:40:00.533,0.15.1,,34179.0,82.0,3.0,,21.0,https://pypi.org/project/xeus-python,2022-12-06 21:05:01.016,3.0,10309.0,https://anaconda.org/conda-forge/xeus-python,2023-02-16 09:40:23.287,1193502.0,1.0,,,,,,,,,,,,,,,,,,,,,,
87,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,24,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-02-16 17:45:45.000000,2023-02-16 17:45:44,610.0,10.0,59.0,33.0,362.0,16.0,85.0,341.0,2022-02-10 02:01:39.000,3.6.0,,16353.0,39.0,86.0,2.0,13.0,https://pypi.org/project/vega,2022-02-10 02:01:39.000,84.0,9682.0,https://anaconda.org/conda-forge/vega,2022-12-05 16:11:57.491,533739.0,3.0,,,,,,,,,,,,,,,,,,,,,,
88,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,24,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-02-19 18:15:32.337000,2023-02-19 00:28:03,405.0,15.0,55.0,17.0,116.0,42.0,96.0,284.0,2023-02-19 00:41:36.000,6.1.0,,28250.0,28.0,10.0,2.0,23.0,https://pypi.org/project/dask-labextension,2022-11-02 00:29:01.642,6.0,7653.0,https://anaconda.org/conda-forge/dask-labextension,2023-02-19 18:15:32.337,836082.0,2.0,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,2.0,1596.0,,,,,,,,,,,,,,,,,
89,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,24,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-02-03 15:56:09.000000,2022-09-12 13:05:27,715.0,,57.0,30.0,189.0,62.0,99.0,223.0,2022-04-04 22:26:36.000,1.3.3,3.0,14631.0,22.0,131.0,120.0,32.0,https://pypi.org/project/ipycytoscape,2022-04-04 22:26:36.000,11.0,6108.0,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,252053.0,3.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,,1322.0,,,,,,,,,,,,,,,,,
90,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,24,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-02-08 05:19:31.000000,2022-12-07 14:51:56,167.0,1.0,33.0,5.0,50.0,33.0,47.0,197.0,2022-09-23 17:23:00.717,0.22.0,,33941.0,26.0,1023.0,1004.0,14.0,https://pypi.org/project/mkdocs-jupyter,2022-09-23 17:23:00.717,19.0,32790.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2022-09-24 00:33:50.011,31088.0,3.0,,,,,,,,,,,,,,,,,,,,,,
91,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,24,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-11-04 09:54:55.560000,2022-06-25 19:26:22,372.0,,56.0,21.0,87.0,48.0,85.0,161.0,2022-06-25 19:39:15.000,0.4.0,,130649.0,20.0,143.0,,25.0,https://pypi.org/project/jupyter_sphinx,2022-06-25 19:39:15.000,143.0,127933.0,https://anaconda.org/conda-forge/jupyter_sphinx,2022-11-04 09:54:55.560,192904.0,3.0,,,,,,,,,,,,,,,,,,,,,,
92,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,24,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-02-07 15:26:11.000000,2023-02-07 15:26:08,427.0,17.0,50.0,12.0,137.0,11.0,30.0,60.0,2022-08-25 15:33:01.697,0.12.3,48.0,360419.0,39.0,52.0,,30.0,https://pypi.org/project/jupyter-packaging,2022-08-25 15:33:01.697,52.0,347359.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,430943.0,3.0,,,,,,,,,,,,,,,,,,,,,,
93,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,23,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-01-10 02:23:39.000000,2023-01-10 01:11:13,2371.0,3.0,352.0,91.0,874.0,165.0,1100.0,3842.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,,,3.0,,,,,,,,,,,-1.0,,,,,,,,,,,
94,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,796.0,43.0,326.0,,328.0,3457.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,141.0,141.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
95,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,71.0,137.0,749.0,2019-07-21 08:49:48.715,0.9.0,,11665.0,95.0,47.0,3.0,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,5865.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,290908.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1584.0,,,,,,,,,,,,,,,,,
96,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,23,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-02-16 15:13:34.000000,2023-02-08 18:25:23,1153.0,3.0,218.0,52.0,199.0,12.0,,709.0,2020-08-01 16:46:23.000,0.4.0,,9089.0,14.0,9.0,,106.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,9.0,9089.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
97,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,23,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2023-02-11 21:05:18.000000,2022-10-24 07:11:22,467.0,,57.0,11.0,171.0,52.0,78.0,649.0,2022-11-07 16:48:10.000,0.13.1,,19269.0,34.0,34.0,7.0,21.0,https://pypi.org/project/ipycanvas,2022-08-29 08:25:21.510,24.0,13964.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-29 09:30:23.393,129359.0,3.0,ipycanvas,https://www.npmjs.com/package/ipycanvas,2022-08-29 08:22:51.872,3.0,2150.0,,,,,,,,,,,,,,,,,
98,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,133.0,119.0,91.0,35.0,67.0,625.0,2019-06-03 21:24:10.000,0.10.2,,16208.0,20.0,165.0,151.0,21.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,14.0,16208.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
99,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,23,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-02-23 08:03:50.000000,2023-02-13 22:28:30,1293.0,35.0,199.0,43.0,684.0,61.0,485.0,547.0,2023-01-13 07:27:40.000,3.2.0,25420.0,4326.0,38.0,,,109.0,https://pypi.org/project/jupyter_enterprise_gateway,2023-01-13 04:48:00.722,,2138.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-01-13 18:00:27.298,112858.0,2.0,,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,
100,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,23,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2023-02-23 09:05:51.000000,2023-02-23 09:05:49,232.0,50.0,39.0,21.0,61.0,19.0,24.0,424.0,2022-04-19 10:58:08.000,2.0.3,,1838.0,8.0,36.0,33.0,4.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,3.0,168.0,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,123594.0,3.0,,,,,,,,,,,3.0,,,,,,,,,,,
101,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,23,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2023-02-20 08:12:36.000000,2023-02-17 16:27:57,754.0,20.0,41.0,15.0,296.0,49.0,60.0,338.0,2023-02-15 16:25:02.024,1.1.15,,5904.0,35.0,61.0,54.0,17.0,https://pypi.org/project/ipydatagrid,2022-11-29 08:30:36.753,5.0,3631.0,https://anaconda.org/conda-forge/ipydatagrid,2023-02-15 22:20:07.551,35501.0,3.0,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2023-02-15 16:17:55.537,2.0,794.0,,,,,,,,,,,,,,,,,
102,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,23,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-02-21 21:36:50.000000,2023-02-21 12:46:27,702.0,26.0,58.0,23.0,438.0,79.0,92.0,309.0,2021-10-26 10:05:57.827,0.8.2,,10387.0,10.0,7.0,6.0,26.0,,,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,2023-02-21 21:02:27.948,1.0,10387.0,,,,,,,,,,,,,,,,,
103,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,False,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-02-04 02:16:18.000000,2021-03-29 11:25:59,209.0,,37.0,11.0,68.0,39.0,20.0,221.0,2021-03-29 11:25:34.632,0.6.0,,64384.0,12.0,718.0,706.0,9.0,https://pypi.org/project/ipywebrtc,2019-07-04 12:53:46.000,11.0,59438.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,296523.0,3.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,1.0,454.0,,,,,,,,,,,,,,,,,
104,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,False,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-09-13 07:14:14.000000,2021-06-27 18:55:19,167.0,,163.0,19.0,75.0,64.0,82.0,184.0,2020-08-28 12:01:56.000,1.3.2,,8830.0,9.0,113.0,106.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,8309.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,29203.0,1.0,,,,,,,,,,,,,,,,,,,,,,
105,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,23,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-01-05 11:12:53.000000,2022-09-24 00:33:01,231.0,,83.0,13.0,64.0,32.0,47.0,101.0,2022-09-07 23:29:00.801,2.1.0,,10684.0,13.0,44.0,43.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,2022-09-07 23:29:00.801,1.0,10334.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2022-09-08 05:30:35.228,15791.0,2.0,,,,,,,,,,,,,,,,,,,,,,
106,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,22,True,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-01-06 01:49:20.000000,2022-04-28 20:49:58,640.0,,574.0,42.0,254.0,52.0,39.0,5965.0,2020-10-27 19:53:29.453,5.11.0,,166.0,71.0,7.0,5.0,27.0,,,,,,,,3.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,2.0,166.0,,,,,,,,,,,,,,,,,
107,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,400.0,,236.0,80.0,77.0,53.0,125.0,3494.0,2022-05-31 17:34:28.000,0.7.5,41.0,1016.0,22.0,10.0,9.0,29.0,,,,,,,,2.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86398.0,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,
108,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,22,False,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,846.0,,378.0,70.0,32.0,3.0,89.0,2974.0,2021-07-13 22:12:59.000,0.13.2,,11466.0,4.0,,,11.0,,,,,,,,3.0,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,26.0,515988.0,,,,,,,,,,,,
109,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,22,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-02-03 14:58:54.000000,2023-02-03 14:58:32,514.0,22.0,264.0,61.0,214.0,140.0,120.0,2519.0,,,,3687.0,17.0,,,24.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2023-01-31 13:36:50.924,184352.0,2.0,,,,,,,,,,,,,,,,,,,,,,
110,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,233.0,48.0,12.0,22.0,8.0,863.0,2021-01-22 17:06:54.671,0.4.0,,11553.0,10.0,343.0,342.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,1.0,1191.0,,,,1.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,10362.0,,,,,,,,,,,,,,,,,
111,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,False,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-12-10 12:18:17.000000,2022-01-05 20:19:46,328.0,,145.0,28.0,104.0,64.0,56.0,781.0,2021-10-12 17:42:50.869,1.8.1,,61120.0,40.0,3.0,,20.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,3.0,9029.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1630153.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,1149.0,,,,,,,,,,,,,,,,,
112,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,22,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-09-13 21:31:21.000000,2022-09-13 21:31:21,99.0,,81.0,13.0,44.0,17.0,28.0,765.0,2022-05-27 13:55:46.000,2.3.1,,22406.0,22.0,1849.0,1770.0,17.0,https://pypi.org/project/watermark,2022-05-27 13:55:46.000,79.0,19189.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,244495.0,2.0,,,,,,,,,,,,,,,,,,,,,,
