,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,updated_github_id,npm_latest_release_published_at,npm_dependent_project_count,conda_dependent_project_count,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,46,True,ipython,ipython/ipython,conda-forge/ipython,https://github.com/ipython/ipython,BSD-3-Clause,2010-05-10 04:46:06.000,2023-07-31 08:14:23.000000,2023-07-31 08:14:22,26609.0,50.0,4263.0,761.0,6902.0,1546.0,5610.0,15881.0,2021-01-30 02:36:56.000,7.18.1,320269.0,27767362.0,86.0,430035.0,430035.0,955.0,https://pypi.org/project/ipython,27515818.0,https://anaconda.org/conda-forge/ipython,2023-06-02 17:57:56.118,21901168.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,43,True,notebook,jupyter/notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,BSD-3-Clause,2015-04-09 06:58:03.000,2023-08-03 13:20:05.934708,2023-08-03 05:53:18,13422.0,63.0,4172.0,320.0,2278.0,1981.0,2712.0,11392.0,2023-07-31 13:32:18.000,7.0.1,13645.0,15318403.0,131.0,8971.0,81.0,639.0,https://pypi.org/project/notebook,14968961.0,https://anaconda.org/conda-forge/jupyter,2023-06-16 13:17:46.215,3552419.0,1.0,jupyter/datascience-notebook,2023-07-31 13:32:08.000,8890.0,https://hub.docker.com/r/jupyter/datascience-notebook,2023-08-03 13:20:05.934708,1033.0,30430547.0,,,,,,,,,,,,,,,,,
3,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,42,True,bokeh,bokeh/bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-08-03 10:49:03.000000,2023-08-01 09:03:02,20178.0,84.0,4016.0,446.0,5768.0,719.0,6638.0,17809.0,,,,3644981.0,52.0,73347.0,73347.0,665.0,https://pypi.org/project/bokeh,3317993.0,https://anaconda.org/conda-forge/bokeh,2023-07-20 14:00:10.384,12109942.0,1.0,,,,,,,,@bokeh/bokehjs,https://www.npmjs.com/package/@bokeh/bokehjs,8306.0,,,,,,,,,,,,,,
4,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,39,True,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2023-08-03 09:02:32.000000,2023-08-03 09:02:32,7791.0,53.0,890.0,75.0,1868.0,638.0,1310.0,2853.0,2023-08-01 07:41:33.000,8.1.0,,10839667.0,51.0,7923.0,7923.0,210.0,https://pypi.org/project/ipywidgets,10476943.0,https://anaconda.org/conda-forge/ipywidgets,2023-08-01 08:08:00.042,10597521.0,1.0,,,,,,,,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,59938.0,,,,,,,,,,,,,,
5,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,39,True,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,BSD-3-Clause,2015-04-09 06:58:23.000,2023-08-01 12:27:09.000000,2023-08-01 12:27:06,3988.0,33.0,530.0,51.0,916.0,499.0,629.0,1534.0,2023-07-25 16:47:05.000,7.7.3,588.0,18776684.0,82.0,228559.0,220065.0,263.0,https://pypi.org/project/nbconvert,18370153.0,https://anaconda.org/conda-forge/nbconvert,2023-07-25 19:35:27.976,13415167.0,1.0,,2023-07-25 16:46:56.000,8494.0,,,,,,,,,,,,,,,,,,,,,
6,pandas-profiling,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,https://github.com/ydataai/ydata-profiling,,widgets,38,True,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-08-03 08:24:18.000000,2023-08-01 10:01:01,1320.0,45.0,1487.0,151.0,690.0,175.0,524.0,10958.0,2023-08-01 08:57:19.000,4.4.0,,941704.0,48.0,1028.0,1028.0,111.0,https://pypi.org/project/pandas-profiling,937101.0,https://anaconda.org/conda-forge/pandas-profiling,2023-06-16 13:22:30.453,386694.0,1.0,,,,,,,,,,,ydataai/ydata-profiling,,,,,,,,,,,,,
7,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,38,True,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,BSD-3-Clause,2014-06-12 23:22:10.000,2023-08-03 13:32:35.000000,2023-08-01 12:44:01,6926.0,110.0,1929.0,267.0,2157.0,202.0,2124.0,7610.0,2023-06-08 08:41:01.436,4.0.1,,214201.0,73.0,2779.0,2399.0,341.0,https://pypi.org/project/jupyterhub,159468.0,https://anaconda.org/conda-forge/jupyterhub,2023-06-09 00:00:05.747,971712.0,1.0,jupyterhub/jupyterhub,2023-06-08 08:41:01.436,380.0,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-08-01 12:52:10.180599,328.0,4792050.0,,,,,,,,,,,,,,,,,
8,panel,Panel: The powerful data exploration & web app framework for Python.,https://github.com/holoviz/panel,,widgets,38,True,panel,holoviz/panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2023-08-03 11:11:11.289000,2023-08-03 10:28:09,3125.0,291.0,360.0,52.0,2637.0,789.0,1940.0,3002.0,2023-07-25 17:26:40.721,1.2.1,,572921.0,311.0,7971.0,7802.0,133.0,https://pypi.org/project/panel,478944.0,https://anaconda.org/conda-forge/panel,2023-07-25 20:11:18.179,1089434.0,1.0,,2023-08-03 10:56:48.000,167.0,,,,,@holoviz/panel,https://www.npmjs.com/package/@holoviz/panel,65308.0,,2023-08-03 11:11:11.289,2.0,,,,,,,,,,,
9,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,38,True,ipykernel,ipython/ipykernel,ipykernel,https://github.com/ipython/ipykernel,BSD-3-Clause,2015-04-09 07:44:14.000,2023-08-01 09:48:34.000000,2023-08-01 09:48:32,2852.0,19.0,351.0,35.0,672.0,258.0,229.0,566.0,2023-07-25 16:19:55.000,6.25.0,1669.0,17837778.0,121.0,284540.0,274447.0,171.0,https://pypi.org/project/ipykernel,17829655.0,https://anaconda.org/anaconda/ipykernel,2023-06-16 13:05:58.237,749835.0,1.0,,2023-07-25 16:19:47.000,10056.0,,,,,,,,,,,37.0,,,,,,,,,,
10,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,35,True,jupytext,mwouts/jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2023-07-30 23:04:16.844000,2023-07-30 20:06:29,2336.0,31.0,380.0,68.0,512.0,108.0,504.0,6095.0,2023-07-30 20:10:12.000,1.15.0,,521468.0,121.0,5740.0,5517.0,80.0,https://pypi.org/project/jupytext,497639.0,https://anaconda.org/conda-forge/jupytext,2023-07-30 23:04:16.844,642810.0,1.0,,2023-07-30 20:10:12.000,221.0,,,,,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,6913.0,,2023-06-04 20:20:55.075,2.0,,,,,,,,,,,
11,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,35,True,nbformat,jupyter/nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,BSD-3-Clause,2015-04-09 01:07:29.000,2023-08-01 15:07:54.000000,2023-08-01 09:58:00,1027.0,12.0,152.0,24.0,235.0,63.0,80.0,216.0,2023-07-31 10:35:35.000,5.9.2,187.0,17575449.0,38.0,236908.0,228110.0,77.0,https://pypi.org/project/nbformat,17099929.0,https://anaconda.org/conda-forge/nbformat,2023-07-31 14:51:04.971,17581321.0,1.0,,2023-07-31 10:35:27.000,8798.0,,,,,nbformat-schema,https://www.npmjs.com/package/nbformat-schema,345.0,,,,,,,,,,,,,,
12,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,34,True,voila,voila-dashboards/voila,conda-forge/voila,https://github.com/voila-dashboards/voila,BSD-3-Clause,2018-08-21 14:21:42.000,2023-08-03 12:33:06.000000,2023-08-03 12:32:53,1404.0,24.0,476.0,76.0,692.0,288.0,403.0,4860.0,2023-07-31 08:51:02.000,0.4.3,781.0,212528.0,95.0,10094.0,10013.0,65.0,https://pypi.org/project/voila,204023.0,https://anaconda.org/conda-forge/voila,2023-07-31 09:16:56.014,287063.0,1.0,,2023-08-03 12:33:06.000,79.0,,,,,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,271.0,,2020-05-19 10:24:11.555,2.0,,,,,,,,,,,
13,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,33,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2023-08-03 12:07:43.000000,2023-07-31 21:36:16,1765.0,70.0,411.0,38.0,476.0,86.0,147.0,3742.0,2023-07-26 15:41:47.000,0.4.0,,327682.0,79.0,2176.0,2172.0,41.0,https://pypi.org/project/evidently,327335.0,https://anaconda.org/conda-forge/evidently,2023-07-27 18:07:30.505,8329.0,1.0,,2023-07-21 16:40:07.000,4.0,,,,,,,,,,,,,,,,,,,,,
14,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,33,True,jupyter-book,executablebooks/jupyter-book,conda-forge/jupyter-book,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2023-07-31 16:59:36.000000,2023-07-26 09:01:16,1424.0,3.0,577.0,63.0,731.0,553.0,724.0,3457.0,2023-03-14 01:24:58.000,0.15.1,,126019.0,42.0,10737.0,10737.0,126.0,https://pypi.org/project/jupyter-book,122981.0,https://anaconda.org/conda-forge/jupyter-book,2023-06-16 19:24:49.553,91168.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
15,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,33,True,nikola,getnikola/nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-08-01 13:31:21.000000,2023-07-26 18:25:52,10375.0,25.0,360.0,78.0,1524.0,52.0,2088.0,2464.0,2023-04-30 10:42:55.000,8.2.4,7.0,1385.0,78.0,488.0,488.0,236.0,https://pypi.org/project/nikola,1385.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
16,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,33,True,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,BSD-3-Clause,2015-04-09 06:59:10.000,2023-06-16 13:21:26.060000,2023-05-14 21:34:31,1939.0,1.0,182.0,23.0,253.0,104.0,224.0,370.0,,,,4374243.0,38.0,141934.0,141934.0,120.0,https://pypi.org/project/qtconsole,4325183.0,https://anaconda.org/conda-forge/qtconsole,2023-06-16 13:21:26.060,4268240.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
17,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,33,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-08-01 09:45:38.000000,2023-08-01 09:45:35,2565.0,7.0,263.0,35.0,604.0,172.0,195.0,325.0,2023-06-23 10:15:03.598,8.3.0,1212.0,22742647.0,89.0,2322.0,,129.0,https://pypi.org/project/jupyter-client,22281353.0,https://anaconda.org/conda-forge/jupyter_client,2023-06-25 13:58:35.934,17066037.0,1.0,,2023-06-23 10:15:03.598,2322.0,,,,,,,,,,,,5.0,,,,,,,,,
18,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,32,True,nteract_on_jupyter,nteract/nteract,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-07-18 22:38:39.000000,2023-07-18 22:38:35,11261.0,7.0,579.0,154.0,3986.0,188.0,1522.0,6050.0,2021-10-22 17:46:48.907,7.0.20,1455135.0,91676.0,94.0,42.0,2.0,178.0,https://pypi.org/project/nteract_on_jupyter,3459.0,,,,2.0,,2019-07-16 03:59:16.000,5.0,,,,,@nteract/messaging,https://www.npmjs.com/package/@nteract/messaging,71492.0,,2021-10-22 17:46:48.907,35.0,,,,,,,,,,,
19,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,32,True,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-07-27 21:39:55.000000,2023-06-02 07:03:26,1146.0,1.0,348.0,64.0,564.0,249.0,340.0,1385.0,2023-06-02 07:27:55.785,0.17.3,,222823.0,77.0,5048.0,4895.0,83.0,https://pypi.org/project/ipyleaflet,155989.0,https://anaconda.org/conda-forge/ipyleaflet,2023-06-05 07:39:09.482,1050541.0,1.0,,2023-06-02 07:10:00.534,148.0,,,,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,54759.0,,2023-06-02 07:27:55.785,5.0,,,,,,,,,,,
20,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,31,True,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,BSD-3-Clause,2016-06-03 20:09:17.000,2023-07-25 12:34:30.000000,,,,2724.0,,,2366.0,,13138.0,2023-07-20 16:26:52.113,0.0.1,,7772542.0,487.0,2561.0,,430.0,https://pypi.org/project/jupyterlab,7317918.0,https://anaconda.org/conda-forge/jupyterlab,2023-07-13 13:08:37.316,8425593.0,2.0,,2023-07-20 16:26:52.113,2210.0,,,,,@jupyterlab/ui-components,https://www.npmjs.com/package/@jupyterlab/ui-components,238584.0,,2023-07-13 10:53:30.787,351.0,,,,,,,,,,,
21,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,31,True,bqplot,bqplot/bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-07-27 13:38:57.000000,2023-07-27 13:38:57,3654.0,13.0,443.0,102.0,1036.0,218.0,367.0,3454.0,2023-07-11 13:52:57.000,0.12.40,,194942.0,62.0,46.0,46.0,62.0,https://pypi.org/project/bqplot,160296.0,https://anaconda.org/conda-forge/bqplot,2023-07-12 07:26:23.351,1194355.0,2.0,,,,,,,,bqplot,https://www.npmjs.com/package/bqplot,4022.0,,,,,,,,,,,,,,
22,repo2docker,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,31,True,jupyter-repo2docker,jupyterhub/repo2docker,,https://github.com/jupyterhub/repo2docker,BSD-3-Clause,2017-05-09 08:36:30.000,2023-08-01 08:36:19.000000,2023-07-18 15:12:28,2681.0,47.0,354.0,48.0,782.0,174.0,353.0,1512.0,2023-06-13 07:26:00.805,2023.6.0,,3055.0,20.0,212.0,186.0,119.0,https://pypi.org/project/jupyter-repo2docker,3055.0,,,,1.0,,2022-10-18 19:00:01.421,26.0,,,,,,,,,,,,,,,,,,,,,
23,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,31,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-08-01 11:38:09.000000,2023-08-01 11:38:08,1489.0,79.0,298.0,31.0,425.0,81.0,266.0,483.0,2023-05-31 09:13:00.761,6.0.0,,65839.0,36.0,147.0,133.0,81.0,https://pypi.org/project/jupyterhub-kubespawner,65249.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2023-06-16 19:25:10.727,17137.0,1.0,,2023-05-31 09:13:00.761,14.0,,,,,,,,,,,,,,,,,,,,,
24,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,31,True,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-08-01 02:43:15.000000,2023-07-26 09:57:41,12634.0,28.0,235.0,38.0,900.0,135.0,267.0,403.0,2023-06-27 03:53:04.000,2.7.0,1787.0,16180879.0,100.0,,,512.0,https://pypi.org/project/jupyter_server,15977691.0,https://anaconda.org/conda-forge/jupyter_server,2023-06-27 13:00:55.378,7110056.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
25,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,31,True,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-08-01 11:38:15.000000,2023-08-01 11:38:14,1448.0,159.0,348.0,24.0,387.0,47.0,230.0,372.0,2023-07-08 12:49:01.254,16.0.3,,30607.0,36.0,404.0,359.0,113.0,https://pypi.org/project/oauthenticator,29432.0,https://anaconda.org/conda-forge/oauthenticator,2023-07-08 14:41:34.429,39956.0,1.0,,2022-06-09 11:01:21.000,45.0,,,,,,,,,,,,,,,,,,,,,
26,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,31,True,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2023-08-01 09:48:40.000000,2023-08-01 09:48:37,363.0,7.0,49.0,12.0,189.0,34.0,68.0,122.0,2023-05-22 15:04:06.000,0.8.0,344.0,11655386.0,32.0,116079.0,116079.0,37.0,https://pypi.org/project/nbclient,11401000.0,https://anaconda.org/conda-forge/nbclient,2023-06-16 19:18:04.408,10683659.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
27,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,30,True,,jupyter/docker-stacks,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2023-08-03 13:19:16.508193,2023-08-03 11:43:38,3443.0,141.0,2891.0,189.0,1122.0,21.0,813.0,7831.0,,,,922683.0,,,,233.0,,,,,,2.0,jupyter/scipy-notebook,,,https://hub.docker.com/r/jupyter/scipy-notebook,2023-08-03 13:19:16.508193,411.0,89500314.0,,,,,,,,,,,,,,,,,
28,Perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",https://github.com/finos/perspective,,lab-extensions,30,True,perspective-python,finos/perspective,conda-forge/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2023-08-03 14:07:32.000000,2023-07-29 23:34:37,5700.0,120.0,778.0,110.0,1504.0,85.0,563.0,6526.0,2023-07-20 14:58:15.000,2.3.2,183.0,17898.0,41.0,11.0,11.0,92.0,https://pypi.org/project/perspective-python,5460.0,https://anaconda.org/conda-forge/perspective,2023-07-24 12:56:31.372,421774.0,1.0,,,,,,,,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,1156.0,,,,,,,,,,,,,,
29,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,30,True,papermill,nteract/papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-08-01 14:52:46.000000,2023-06-08 14:23:52,939.0,1.0,380.0,91.0,349.0,126.0,246.0,5326.0,,,,1053325.0,17.0,5064.0,5064.0,109.0,https://pypi.org/project/papermill,1045344.0,https://anaconda.org/conda-forge/papermill,2023-06-16 16:09:40.383,478897.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
30,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,30,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-07-21 17:08:11.000000,2023-07-21 17:08:11,733.0,38.0,342.0,73.0,262.0,48.0,475.0,4172.0,2023-07-19 16:44:58.000,3.3.0,,153669.0,133.0,795.0,795.0,30.0,https://pypi.org/project/dtale,147576.0,https://anaconda.org/conda-forge/dtale,2023-07-19 17:10:42.907,237659.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
31,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,30,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-07-21 17:08:11.000000,2023-07-21 17:08:11,733.0,38.0,348.0,73.0,262.0,48.0,475.0,4172.0,2023-07-19 16:44:58.000,3.3.0,,153669.0,171.0,812.0,795.0,30.0,https://pypi.org/project/dtale,147576.0,https://anaconda.org/conda-forge/dtale,2023-07-19 17:10:42.907,237659.0,1.0,,2023-07-19 16:26:09.000,17.0,,,,,,,,,,,,,,,,,,,,,
32,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,30,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-08-01 19:18:42.000000,2023-07-27 00:28:47,2830.0,13.0,962.0,122.0,480.0,53.0,289.0,2441.0,2023-04-14 13:35:06.415,8.6.1,,265106.0,45.0,293.0,,112.0,https://pypi.org/project/ipyparallel,255136.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,877412.0,2.0,,2023-04-14 13:35:06.415,293.0,,,,,,,,,,,,,,,,,,,,,
33,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,30,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-08-02 16:06:07.000000,2023-04-21 20:49:35,292.0,,297.0,49.0,95.0,111.0,42.0,1707.0,2023-02-27 00:06:57.430,0.5.0,,180041.0,19.0,4952.0,4884.0,55.0,https://pypi.org/project/ipython-sql,177274.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,232434.0,1.0,,2022-06-12 04:51:46.000,68.0,,,,,,,,,,,,,,,,,,,,,
34,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,30,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2023-07-30 03:41:38.000000,2023-05-28 15:11:21,2631.0,21.0,125.0,18.0,473.0,186.0,305.0,1549.0,2023-05-28 15:29:13.000,4.2.0,,44686.0,67.0,1617.0,1595.0,48.0,https://pypi.org/project/jupyterlab-lsp,27832.0,https://anaconda.org/conda-forge/jupyter-lsp,2023-06-16 19:21:35.480,381766.0,1.0,,2023-05-28 15:29:00.828,18.0,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,5947.0,,2022-08-26 15:27:01.064,4.0,,,,,,,,,,,
35,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,30,True,ipympl,matplotlib/ipympl,conda-forge/ipympl,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-07-03 20:07:54.000000,2023-06-16 01:18:19,510.0,2.0,212.0,39.0,246.0,134.0,151.0,1448.0,2023-02-15 19:21:40.000,0.9.3,,242163.0,42.0,8134.0,8134.0,32.0,https://pypi.org/project/ipympl,208426.0,https://anaconda.org/conda-forge/ipympl,2023-06-16 13:22:32.078,1399720.0,2.0,,,,,,,,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,16020.0,,,,,,,,,,,,,,
36,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,30,True,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,BSD-3-Clause,2015-09-21 15:35:25.000,2023-08-02 01:36:10.000000,2023-07-31 03:23:00,1291.0,8.0,424.0,51.0,396.0,142.0,296.0,1236.0,2023-04-05 15:34:02.134,0.20.5,,28718.0,55.0,330.0,308.0,61.0,https://pypi.org/project/sparkmagic,27366.0,https://anaconda.org/conda-forge/sparkmagic,2023-06-16 13:24:44.059,97348.0,1.0,,2023-01-30 15:51:14.959,22.0,,,,,,,,,,,,,,,,,,,,,
37,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,30,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-07-21 13:51:40.000000,2023-07-21 13:51:37,3393.0,19.0,293.0,43.0,917.0,233.0,633.0,1211.0,2023-06-16 12:26:21.000,0.8.4,210.0,7004.0,31.0,466.0,466.0,103.0,https://pypi.org/project/nbgrader,5133.0,https://anaconda.org/conda-forge/nbgrader,2023-06-16 13:21:18.863,147692.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
38,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,29,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2023-06-16 16:08:42.704000,2023-04-07 08:27:12,764.0,,414.0,83.0,199.0,154.0,288.0,3570.0,2020-10-29 01:31:20.000,5.7.1,,13311.0,31.0,2705.0,2533.0,44.0,https://pypi.org/project/RISE,9108.0,https://anaconda.org/conda-forge/rise,2023-06-16 16:08:42.704,276616.0,2.0,,2022-11-03 16:45:29.021,171.0,,,,,rise-reveal,https://www.npmjs.com/package/rise-reveal,12.0,,2019-07-03 12:51:16.722,1.0,,,,,,,,,,,
