,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,npm_latest_release_published_at,npm_dependent_project_count,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,docs_url,hex_id,bitbucket_id
116,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2023-11-14 19:49:37.000000,2023-11-14 19:49:36,847.0,1.0,424.0,74.0,33.0,2.0,91.0,3225.0,2021-07-13 22:12:59.000,0.13.2,,10136.0,4.0,,,12.0,,,,,,,,3.0,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,547390.0,,,,,,,,,,,,,,,
117,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-11-11 12:27:30.968000,2023-08-05 06:50:25,531.0,,274.0,64.0,224.0,155.0,123.0,2803.0,,,,5536.0,20.0,,,26.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,227001.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
118,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,21,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-11-13 18:22:51.000000,2023-10-02 16:40:51,692.0,1.0,37.0,8.0,546.0,8.0,280.0,898.0,2023-04-02 18:18:43.000,1.7.0,,82090.0,46.0,,,25.0,https://pypi.org/project/nbqa,,,78555.0,https://anaconda.org/conda-forge/nbqa,2023-06-16 19:23:19.382,130807.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
119,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,21,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-10-11 00:13:45.000000,2023-04-27 23:44:02,329.0,,155.0,29.0,108.0,65.0,56.0,853.0,2021-10-12 17:36:36.000,1.8.1,,57073.0,4.0,,,20.0,https://pypi.org/project/witwidget,,,4895.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2096633.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,1041.0,,,,,,,,,,,,,,,,,,,,
120,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,264.0,,93.0,21.0,29.0,40.0,29.0,846.0,,,,10608.0,1.0,242.0,242.0,7.0,https://pypi.org/project/notedown,,,10063.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35446.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
121,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-09-12 11:35:01.000000,2023-06-18 21:06:46,488.0,,53.0,7.0,138.0,28.0,164.0,762.0,,,,99117.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,,,84790.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,687776.0,2.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,1822.0,,,,,,,,,,,,,,,,,,,,
122,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,21,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,,2015-09-09 13:39:18.000,2023-11-14 16:50:34.803000,2018-12-04 14:43:25,32.0,,79.0,21.0,8.0,23.0,41.0,606.0,2018-01-15 18:11:51.000,0.9.0,,20146.0,8.0,376.0,376.0,3.0,https://pypi.org/project/pivottablejs,,,20116.0,https://anaconda.org/anaconda/pivottablejs,2023-11-14 16:50:34.803,2803.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
123,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,21,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-11-13 21:52:40.000000,2023-09-26 03:18:06,1345.0,7.0,196.0,40.0,755.0,63.0,495.0,579.0,2023-03-18 23:02:09.000,3.2.2,32009.0,4662.0,37.0,,,113.0,https://pypi.org/project/jupyter_enterprise_gateway,,,2368.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-06-16 13:24:38.315,133689.0,2.0,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,,,
124,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,102.0,,68.0,25.0,16.0,4.0,54.0,429.0,2023-05-18 14:28:00.000,0.9.0,,4476.0,9.0,350.0,350.0,9.0,https://pypi.org/project/appmode,,,1441.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,218587.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
125,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,21,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-11-01 02:12:00.000000,2023-11-01 02:11:59,650.0,8.0,59.0,29.0,421.0,11.0,91.0,363.0,2023-07-18 13:09:18.000,4.0.0,,22264.0,28.0,2.0,2.0,15.0,https://pypi.org/project/vega,,,15853.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,570598.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
126,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,21,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2023-10-18 00:17:01.000000,2023-10-17 13:34:23,383.0,7.0,53.0,8.0,105.0,12.0,50.0,298.0,2021-10-02 05:04:29.585,0.8.1,,1634.0,16.0,48.0,46.0,4.0,https://pypi.org/project/jupyter-flex,,,1135.0,https://anaconda.org/conda-forge/jupyter-flex,2023-06-16 19:22:49.073,16149.0,3.0,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,75.0,,,,,,,,2021-10-02 05:04:29.585,2.0,,,,,,,,,,,
127,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,21,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,177.0,,29.0,6.0,60.0,27.0,44.0,292.0,2021-02-04 22:39:49.000,0.8.0,,16544.0,20.0,152.0,148.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,12548.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2023-06-16 19:24:50.049,31064.0,2.0,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,3055.0,,,,,,,,2020-11-23 15:30:52.408,2.0,,,,,,,,,,,
128,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,21,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2023-06-16 19:17:54.716000,2022-04-13 16:57:42,184.0,,27.0,19.0,41.0,25.0,25.0,272.0,,,,19865.0,5.0,296.0,296.0,11.0,https://pypi.org/project/nteract-scrapbook,,,19517.0,https://anaconda.org/conda-forge/nteract-scrapbook,2023-06-16 19:17:54.716,15704.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
129,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,21,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2023-11-13 08:48:38.000000,2023-11-13 08:41:49,1834.0,30.0,21.0,5.0,248.0,39.0,144.0,260.0,2023-11-03 16:41:01.000,2.12.8,,3310.0,580.0,4.0,4.0,20.0,https://pypi.org/project/naas,2023-11-13 08:48:38.000,,3310.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
130,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,21,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-07-19 08:30:24.000000,2023-03-14 10:04:23,136.0,,45.0,21.0,94.0,22.0,82.0,227.0,2023-03-14 10:13:01.307,3.0.7,,60515.0,19.0,23.0,2.0,18.0,https://pypi.org/project/jupyter-bokeh,2023-03-14 10:10:06.309,19.0,53957.0,https://anaconda.org/conda-forge/jupyter_bokeh,2023-06-16 19:19:30.692,73149.0,2.0,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,4774.0,,,,,,,,2023-03-14 10:13:01.307,2.0,,,,,,,,,,,
131,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,21,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,619.0,,20.0,21.0,109.0,34.0,39.0,197.0,2019-12-03 17:50:40.000,2.5.0,,78150.0,6.0,16.0,16.0,7.0,https://pypi.org/project/bookstore,,,78150.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
132,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,21,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2023-11-15 00:19:08.000000,2023-11-14 13:47:32,1681.0,55.0,29.0,10.0,479.0,32.0,452.0,152.0,,,,2069.0,,,,23.0,,,,,,,,3.0,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2023-11-14 13:48:44.757675,5.0,169689.0,,,,,,,,,,,,,,,
133,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-08-11 11:59:54.000000,2023-08-11 11:59:53,1742.0,,19.0,2.0,1078.0,12.0,26.0,118.0,2023-08-07 10:13:29.000,0.8.0,,19939.0,15.0,458.0,458.0,14.0,https://pypi.org/project/mknotebooks,,,19939.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
134,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,21,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2023-11-06 20:27:57.000000,2023-10-03 10:41:37,232.0,4.0,47.0,9.0,68.0,27.0,49.0,88.0,2023-06-08 13:14:00.415,1.0.1,,3824.0,20.0,32.0,31.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,2023-01-11 00:33:05.122,1.0,3227.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,31074.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
135,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,21,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-10-26 14:17:38.000000,2023-10-26 14:17:37,234.0,4.0,13.0,4.0,88.0,2.0,36.0,67.0,2023-08-15 15:28:38.000,3.4.0,3269.0,25499.0,28.0,99.0,99.0,10.0,https://pypi.org/project/jupyter-archive,,,23767.0,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,57509.0,2.0,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,229.0,,,,,,,,,,,,,,,,,,,,
136,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,21,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-11-12 17:09:04.000000,2023-11-12 17:09:03,443.0,7.0,49.0,7.0,132.0,5.0,43.0,61.0,2023-06-16 08:44:01.377,1.6.1,,2956.0,13.0,106.0,97.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2023-06-16 08:44:01.377,9.0,2956.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
137,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,20,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-08-18 00:03:30.000000,2023-06-02 22:48:38,718.0,,397.0,118.0,269.0,125.0,704.0,2686.0,2023-06-02 17:41:48.000,1.24.2,,,45.0,,,106.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
138,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,20,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-08-16 07:33:28.000000,2023-01-11 06:17:33,718.0,,22.0,32.0,141.0,45.0,144.0,804.0,2021-08-17 16:20:34.000,0.7.4,15.0,19.0,10.0,214.0,214.0,46.0,,,,,,,,3.0,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2019.0,,,,,,,,,,,,iruby,,,
139,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,20,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,74.0,137.0,761.0,2016-01-02 19:06:03.000,0.2,,10369.0,20.0,3.0,3.0,16.0,https://pypi.org/project/gmaps,,,5123.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,309179.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1283.0,,,,,,,,,,-3.0,,,,,,,,,,
140,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-10-31 13:45:02.000000,2023-10-31 13:44:58,446.0,3.0,66.0,15.0,131.0,32.0,57.0,582.0,2023-05-31 04:26:11.000,3.2.0,,2177.0,3.0,5.0,5.0,23.0,https://pypi.org/project/jupyterlab_latex,,,1442.0,https://anaconda.org/conda-forge/jupyterlab-latex,2023-06-16 19:18:37.104,12629.0,1.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,442.0,,,,,,,,,,,,,,,,,,,,
141,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,20,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-06-16 19:25:47.823000,2021-06-29 12:29:51,101.0,,68.0,29.0,52.0,42.0,25.0,577.0,,,,5374.0,1.0,1343.0,1343.0,15.0,https://pypi.org/project/jupyterlab-drawio,,,2124.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2023-06-16 19:25:47.823,20527.0,1.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2566.0,,,,,,,,,,,,,,,,,,,,
142,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,20,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-11-14 17:00:09.054000,2020-11-30 15:55:07,335.0,,64.0,21.0,87.0,42.0,100.0,545.0,2020-09-05 22:35:32.000,2.3.0,,31741.0,11.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-11-14 17:00:09.054,1237906.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
143,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,20,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2023-10-02 12:02:47.993000,2022-05-09 10:21:01,216.0,,75.0,24.0,33.0,27.0,106.0,464.0,2022-05-09 10:23:00.581,0.17.1,,2168.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,2017-04-20 00:39:18.000,5.0,982.0,https://anaconda.org/conda-forge/matlab_kernel,2023-10-02 12:02:47.993,42696.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
144,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-08-03 14:11:51.000000,2023-08-03 14:11:49,247.0,,97.0,32.0,90.0,20.0,41.0,386.0,2023-08-03 14:12:11.000,4.0.0,24.0,3252.0,7.0,5.0,5.0,17.0,https://pypi.org/project/jupyterlab-github,,,2322.0,,,,2.0,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,930.0,,,,,,,,,,,,,,,,,,,,
145,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,20,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-06-16 19:23:33.373000,2022-11-29 20:28:15,127.0,,42.0,16.0,65.0,50.0,47.0,368.0,2020-08-11 16:50:08.000,0.1.3,,1665.0,7.0,299.0,299.0,15.0,https://pypi.org/project/nteract-testbook,2020-08-11 16:50:08.000,,23.0,https://anaconda.org/conda-forge/testbook,2023-06-16 19:23:33.373,59135.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
146,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,20,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,410.0,,59.0,17.0,120.0,45.0,101.0,295.0,2023-11-07 09:41:30.000,7.0.0,,33111.0,21.0,2.0,2.0,24.0,https://pypi.org/project/dask-labextension,,,7959.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,934744.0,2.0,dask-labextension,https://www.npmjs.com/package/dask-labextension,1185.0,,,,,,,,,,,,,,,,,,,,
147,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,20,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 18:18:16.177000,2023-08-30 15:29:37,94.0,11.0,40.0,14.0,76.0,37.0,12.0,231.0,2023-08-30 15:33:27.000,0.7.0,,11408.0,8.0,16.0,6.0,16.0,https://pypi.org/project/sidecar,2023-08-30 15:33:27.000,8.0,10089.0,https://anaconda.org/conda-forge/sidecar,2023-08-30 18:18:16.177,21199.0,2.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,696.0,,,,,,,,2021-07-05 14:42:11.336,2.0,,,,,,,,,,,
148,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,20,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2023-01-05 09:57:44.000000,2021-04-15 20:39:36,590.0,,22.0,8.0,117.0,67.0,42.0,227.0,2021-01-05 06:49:39.135,0.2.6,,4795.0,46.0,44.0,3.0,8.0,https://pypi.org/project/nbinteract,2021-01-05 06:49:39.135,39.0,4587.0,,,,3.0,nbinteract,https://www.npmjs.com/package/nbinteract,208.0,,,,,,,,2021-01-05 06:49:22.791,2.0,,,,,,,,,,,
149,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,20,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-10-20 11:44:29.000000,2023-10-20 08:08:59,359.0,5.0,12.0,5.0,18.0,48.0,154.0,122.0,2023-06-15 13:54:02.722,0.24.2,,1149.0,30.0,28.0,25.0,6.0,https://pypi.org/project/ipysigma,2022-06-08 16:10:49.000,1.0,744.0,,,,3.0,ipysigma,https://www.npmjs.com/package/ipysigma,405.0,,,,,,,medialab/ipysigma,2023-06-15 13:50:38.516,2.0,,,,,,,,,,,
150,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,20,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-25 05:31:24.530000,2023-06-23 00:48:01,236.0,,75.0,13.0,65.0,30.0,48.0,109.0,,,,11053.0,9.0,45.0,45.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,,,10277.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2023-06-25 05:31:24.530,22516.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
151,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,19,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,44.0,,259.0,19.0,39.0,43.0,33.0,1983.0,,,,3434.0,,143.0,143.0,8.0,https://pypi.org/project/colabcode,,,3434.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
152,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,19,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-10-16 21:21:29.000000,2023-09-07 13:44:00,362.0,7.0,84.0,18.0,119.0,,112.0,1318.0,,,,17879.0,47.0,,,13.0,https://pypi.org/project/datapane,,,15936.0,https://anaconda.org/conda-forge/datapane,2023-09-07 16:46:44.103,77735.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
153,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,19,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-10-13 08:07:19.000000,2019-12-08 22:22:20,90.0,,209.0,34.0,13.0,80.0,58.0,989.0,2019-05-06 03:28:50.000,1.3.0,142704.0,2195.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
154,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2022-07-07 04:18:47.000000,2021-08-10 23:33:21,523.0,,102.0,30.0,63.0,64.0,51.0,726.0,2018-04-16 17:16:10.000,0.2.0,,93960.0,1.0,,,14.0,,,,,,,,2.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,93960.0,,,,,,,,,,-9.0,,,,,,,,,,
155,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,41.0,,55.0,49.0,12.0,20.0,8.0,359.0,,,,4497.0,2.0,536.0,536.0,7.0,https://pypi.org/project/jupyterlab-dash,,,1244.0,,,,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,3253.0,,,,,,,,,,,,,,,,,,,,
