,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,conda_dependent_project_count,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,cran_id,gem_id,hex_id,bitbucket_id
153,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,19,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,BSD-3-Clause,2016-11-21 02:23:14.000,2021-06-10 08:02:43.000000,2018-09-20 15:43:57,188.0,,28.0,12.0,25.0,18.0,18.0,163.0,2018-03-23 20:36:58.000,0.4.1,,4804.0,14.0,84.0,84.0,6.0,https://pypi.org/project/spylon-kernel,2018-03-23 20:36:58.000,,3397.0,https://anaconda.org/conda-forge/spylon-kernel,2018-10-05 21:02:27.447,91483.0,3.0,,,,,,,,,,,,,,,,,,,,,,
154,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,19,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2022-07-07 19:23:52.000000,2021-08-26 08:02:18,111.0,,24.0,5.0,35.0,7.0,16.0,148.0,2021-08-26 08:02:17.096,3.1.1,,2540.0,12.0,406.0,406.0,7.0,https://pypi.org/project/theme-darcula,2021-08-26 08:01:55.000,,1065.0,https://anaconda.org/conda-forge/theme-darcula,2021-09-20 17:55:41.101,5358.0,1.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2021-08-26 08:02:17.096,,1118.0,,,,,,,,,,,,,,,,,
155,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,19,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2022-06-16 20:56:08.000000,2022-06-16 20:56:08,223.0,4.0,66.0,12.0,61.0,26.0,45.0,91.0,2021-12-01 19:23:10.000,2.0.1,,3188.0,12.0,38.0,38.0,20.0,https://pypi.org/project/jupyter-rsession-proxy,2021-12-01 19:23:10.000,,2907.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2021-12-01 22:22:18.422,10694.0,2.0,,,,,,,,,,,,,,,,,,,,,,
156,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,18,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2022-07-05 23:32:06.000000,2022-07-05 23:32:06,715.0,2.0,18.0,30.0,137.0,45.0,141.0,712.0,2021-08-17 16:20:34.000,0.7.4,15.0,18.0,10.0,162.0,162.0,44.0,,,,,,,,3.0,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2022-06-07 05:42:07.589827,3.0,1650.0,,,,,,,,,,iruby,,
157,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,18,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2022-02-14 03:58:59.101000,2020-11-30 15:55:07,335.0,,55.0,19.0,86.0,35.0,98.0,453.0,2020-09-05 22:35:32.000,2.3.0,,8979.0,11.0,,,14.0,,,,,https://anaconda.org/conda-forge/nb_conda_kernels,2022-02-14 03:58:59.101,655480.0,3.0,,,,,,,,,,,,,,,,,,,,,,
158,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,18,True,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2020-06-18 03:08:16.885,2022-07-04 03:28:22.000000,2022-07-04 03:27:47,654.0,25.0,32.0,,,,,364.0,2022-05-11 00:34:12.000,0.2.0,,835.0,16.0,,,7.0,https://pypi.org/project/tributary,2022-05-11 00:34:12.000,,77.0,https://anaconda.org/conda-forge/tributary,2022-05-17 02:09:09.609,18961.0,3.0,,,,,,,,,,,,,,,,,,,,,,
159,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,18,True,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2022-04-04 07:10:01.000000,2022-04-04 07:10:01,58.0,,22.0,11.0,11.0,3.0,9.0,280.0,2019-11-28 16:00:27.000,0.1.3,,6804.0,4.0,58.0,55.0,4.0,https://pypi.org/project/treon,2019-11-28 16:00:27.000,3.0,6764.0,https://anaconda.org/conda-forge/treon,2021-06-27 03:31:14.557,522.0,3.0,,,,,,,,,,,,,,,,,,,,,,
160,HTTP-over-WebSocket,Jupyter support for HTTP-over-ws.,https://github.com/googlecolab/jupyter_http_over_ws,,jupyter-extensions,18,True,jupyter_http_over_ws,googlecolab/jupyter_http_over_ws,conda-forge/jupyter_http_over_ws,https://github.com/googlecolab/jupyter_http_over_ws,Apache-2.0,2018-03-26 22:52:45.000,2022-04-01 12:43:46.000000,2021-08-30 21:48:24,31.0,,39.0,11.0,1.0,21.0,8.0,231.0,2020-03-12 16:09:39.000,0.0.8,,57204.0,10.0,15.0,,3.0,https://pypi.org/project/jupyter_http_over_ws,2020-03-12 16:09:39.000,15.0,56790.0,https://anaconda.org/conda-forge/jupyter_http_over_ws,2020-08-13 15:32:13.531,9537.0,3.0,,,,,,,,,,,,,,,,,,,,,,
161,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,18,True,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2022-04-10 08:21:20.000000,2022-04-10 07:57:57,372.0,,28.0,9.0,119.0,3.0,68.0,222.0,2022-04-10 08:38:48.000,2.8.0,68498.0,1141.0,32.0,,,18.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
162,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,18,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2022-06-01 01:10:56.000000,2021-04-15 20:39:36,590.0,,20.0,9.0,109.0,62.0,41.0,216.0,2021-01-05 06:49:22.791,0.2.6,,653.0,46.0,40.0,1.0,8.0,https://pypi.org/project/nbinteract,2021-01-05 06:47:54.000,39.0,577.0,,,,3.0,nbinteract,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,,76.0,,,,,,,,,,,,,,,,,
163,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,True,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2022-06-01 15:55:57.000000,2022-06-01 15:55:57,253.0,1.0,71.0,35.0,28.0,3.0,54.0,187.0,2021-07-14 17:32:33.000,2.4.11,,1645.0,19.0,1.0,,7.0,https://pypi.org/project/sas_kernel,2021-07-14 17:32:33.000,1.0,1617.0,https://anaconda.org/anaconda/sas_kernel,2022-03-05 07:03:16.530,1638.0,3.0,,,,,,,,,,,,,,,,,,,,,,
164,cdsdashboards,JupyterHub extension for ContainDS Dashboards.,https://github.com/ideonate/cdsdashboards,,notebook-sharing,18,True,cdsdashboards,ideonate/cdsdashboards,conda-forge/cdsdashboards,https://github.com/ideonate/cdsdashboards,BSD-3-Clause,2020-04-28 13:51:31.000,2022-04-29 14:54:24.213000,2022-04-29 11:09:30,461.0,5.0,33.0,7.0,18.0,31.0,57.0,167.0,2022-04-29 11:08:28.000,0.6.2,,1626.0,43.0,,,13.0,https://pypi.org/project/cdsdashboards,2022-04-29 11:08:28.000,,498.0,https://anaconda.org/conda-forge/cdsdashboards,2022-04-29 14:54:24.213,27088.0,3.0,,,,,,,,,,,,,,,,,,,,,,
165,igv.js widget,Extension for Jupyter which integrates igv.js.,https://github.com/g2nb/igv-jupyter,,widgets,18,True,igv-jupyter,igvteam/igv-jupyter,,https://github.com/g2nb/igv-jupyter,MIT,2016-07-21 18:44:38.000,2022-06-14 16:29:11.000000,2022-06-14 16:28:41,139.0,6.0,15.0,15.0,8.0,,41.0,150.0,2022-06-14 16:29:11.000,2.0.1,,255.0,10.0,12.0,11.0,5.0,https://pypi.org/project/igv-jupyter,2022-06-14 16:29:11.000,1.0,255.0,,,,3.0,,,,,,,,,,,g2nb/igv-jupyter,,,,,,,,,,,
166,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,18,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2022-04-22 08:28:24.000000,2022-04-22 08:28:24,150.0,4.0,40.0,10.0,38.0,35.0,31.0,79.0,2020-12-07 11:49:55.000,0.15.0,,2132.0,17.0,21.0,20.0,17.0,https://pypi.org/project/jupyterhub-systemdspawner,2022-04-22 08:27:58.000,1.0,1642.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2021-11-17 00:47:23.558,17673.0,3.0,,,,,,,,,,,,,,,,,,,,,,
167,Altair Viewer,Viewer for Altair and Vega-Lite visualizations.,https://github.com/altair-viz/altair_viewer,,widgets,18,True,altair_viewer,altair-viz/altair_viewer,conda-forge/altair_viewer,https://github.com/altair-viz/altair_viewer,BSD-3-Clause,2019-12-20 14:32:14.000,2022-01-14 00:49:57.000000,2022-01-14 00:49:56,117.0,,8.0,5.0,43.0,3.0,4.0,52.0,2021-11-06 14:18:45.000,0.4.0,,819915.0,7.0,12.0,,3.0,https://pypi.org/project/altair_viewer,2021-11-06 14:16:09.000,12.0,818738.0,https://anaconda.org/conda-forge/altair_viewer,2021-11-06 17:22:59.600,35317.0,3.0,,,,,,,,,,,,,,,,,,,,,,
168,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,18,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2022-05-25 19:40:14.000000,2021-12-10 13:35:55,86.0,,11.0,4.0,52.0,2.0,5.0,39.0,2021-11-19 19:10:31.000,1.7.0,,81407.0,23.0,39.0,17.0,3.0,https://pypi.org/project/ipyvue,2021-10-28 09:32:48.000,12.0,76653.0,https://anaconda.org/conda-forge/ipyvue,2021-10-28 12:53:01.039,51268.0,3.0,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,2021-10-28 09:33:39.041,10.0,3290.0,,,,,,widgetti/ipyvue,,,,,,,,,,,
169,heat,IPython magic command to profile and view your python code as a heat map.,https://github.com/csurfer/pyheatmagic,,magic,17,True,py-heat-magic,csurfer/pyheatmagic,,https://github.com/csurfer/pyheatmagic,MIT,2017-08-18 20:35:01.000,2021-09-10 21:27:13.000000,2021-09-10 21:27:13,34.0,,22.0,12.0,3.0,2.0,3.0,991.0,2017-08-19 16:11:38.000,0.0.2,,1209.0,2.0,28.0,28.0,3.0,https://pypi.org/project/py-heat-magic,2017-08-19 16:11:38.000,,1209.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
170,JupyterLab Vim,Vim notebook cell bindings for JupyterLab.,https://github.com/jwkvam/jupyterlab-vim,,lab-extensions,17,False,,jwkvam/jupyterlab-vim,,https://github.com/jwkvam/jupyterlab-vim,MIT,2017-12-02 21:16:38.000,2022-07-06 19:26:23.000000,2019-07-16 04:37:36,60.0,,96.0,19.0,46.0,63.0,42.0,914.0,2019-07-16 04:35:55.953,0.11.0,,346.0,14.0,3.0,3.0,8.0,,,,,,,,2.0,jupyterlab_vim,https://www.npmjs.com/package/jupyterlab_vim,2019-07-16 04:35:55.953,,346.0,,,,,,,,,,,,,,,,,
171,jupyter-tabnine,Autocompletion with Deep Learning on Jupyter Notebook.,https://github.com/codota/jupyter-tabnine,,jupyter-extensions,17,True,jupyter-tabnine,codota/jupyter-tabnine,,https://github.com/codota/jupyter-tabnine,MIT,2019-09-07 00:30:49.000,2022-05-08 10:19:47.000000,2021-08-23 11:44:08,105.0,,111.0,15.0,15.0,42.0,28.0,750.0,2021-08-23 11:45:07.000,1.2.3,,7355.0,8.0,,,10.0,https://pypi.org/project/jupyter-tabnine,2021-08-23 11:45:07.000,,7355.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
172,F# Kernel,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,17,True,,fsprojects/IfSharp,,https://github.com/fsprojects/IfSharp,BSD-3-Clause,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,339.0,,67.0,36.0,123.0,13.0,127.0,434.0,2020-03-08 20:03:38.000,3.0.4,5373.0,59.0,15.0,,,28.0,,,,,,,,3.0,,,,,,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,674.0,,,,,,,,,,,,
173,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,17,True,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2022-07-07 04:18:37.000000,2022-04-28 22:45:01,515.0,2.0,71.0,35.0,115.0,40.0,65.0,368.0,2020-05-27 00:10:19.202,2.0.0,,704.0,32.0,2.0,2.0,16.0,,,,,,,,2.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202,,704.0,,,,,,,,,,,,,,,,,
174,blackcellmagic,IPython magic command to format python code in cell using black.,https://github.com/csurfer/blackcellmagic,,magic,17,True,blackcellmagic,csurfer/blackcellmagic,conda-forge/blackcellmagic,https://github.com/csurfer/blackcellmagic,MIT,2018-04-25 14:27:26.000,2022-05-31 19:59:44.000000,2021-09-18 19:09:46,18.0,,12.0,11.0,7.0,5.0,5.0,299.0,2021-09-18 19:13:12.000,0.0.3,,2721.0,3.0,151.0,148.0,3.0,https://pypi.org/project/blackcellmagic,2021-09-18 19:13:12.000,3.0,2653.0,https://anaconda.org/conda-forge/blackcellmagic,2020-08-07 03:01:49.996,1566.0,2.0,,,,,,,,,,,,,,,,,,,,,,
175,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,17,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2022-07-08 17:59:19.000000,2022-06-22 18:38:58,342.0,1.0,45.0,4.0,68.0,11.0,44.0,247.0,2021-10-02 05:04:29.585,0.8.1,,1188.0,16.0,1.0,1.0,4.0,https://pypi.org/project/jupyter-flex,2021-09-29 21:27:13.000,,812.0,https://anaconda.org/conda-forge/jupyter-flex,2021-10-01 19:49:41.488,7054.0,3.0,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,2021-10-02 05:04:29.585,,56.0,,,,,,,,,,,,,,,,,
176,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,17,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2022-07-07 16:53:57.000000,2022-07-06 06:06:55,609.0,1.0,23.0,6.0,136.0,16.0,38.0,223.0,2021-09-03 10:15:28.752,3.0.2,2.0,1078.0,27.0,1.0,1.0,24.0,https://pypi.org/project/mamba-gator,2021-09-03 07:30:09.000,,134.0,https://anaconda.org/conda-forge/mamba_gator,2021-09-03 12:29:39.360,16321.0,3.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752,,128.0,,,,,,,,,,,,,,,,,
177,jupyterlab-execute-time,Execute Time Plugin for Jupyter Lab.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,17,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2022-03-05 01:04:12.000000,2022-03-05 01:04:11,36.0,,31.0,5.0,33.0,4.0,30.0,223.0,2021-10-01 15:42:18.000,2.1.0,,21429.0,7.0,,,11.0,https://pypi.org/project/jupyterlab-execute-time,2021-10-01 15:42:18.000,,17616.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2021-10-02 03:21:44.554,15881.0,2.0,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052,,2931.0,,,,,,,,,,,,,,,,,
178,notebookJS,notebookJS: seamless JavaScript integration in Python Notebooks.,https://github.com/jorgehpo/notebookJS,,kernels,17,True,notebookjs,jorgehpo/notebookJS,,https://github.com/jorgehpo/notebookJS,MIT,2021-04-12 03:55:17.000,2022-03-03 01:40:42.101000,2021-10-26 05:50:22,55.0,,43.0,5.0,1.0,1.0,,216.0,2022-03-03 01:40:42.101,0.6.7,,1617.0,25.0,17.0,4.0,2.0,https://pypi.org/project/notebookjs,2021-04-17 19:11:41.000,,286.0,,,,3.0,notebookjs,https://www.npmjs.com/package/notebookjs,2022-03-03 01:40:42.101,13.0,1331.0,,,,,,,,,,,,,,,,,
179,JupyterLab Chart Editor,JupyterLab extension for Plotlys react-chart-editor.,https://github.com/plotly/jupyterlab-chart-editor,,lab-renderer,17,False,,plotly/jupyterlab-chart-editor,,https://github.com/plotly/jupyterlab-chart-editor,BSD-3-Clause,2018-01-23 18:18:38.000,2022-07-08 05:34:02.000000,2021-03-10 20:56:11,71.0,,22.0,37.0,34.0,12.0,19.0,207.0,2021-03-10 20:57:44.000,4.14.3,,1064.0,12.0,3.0,3.0,5.0,,,,,,,,3.0,jupyterlab-chart-editor,https://www.npmjs.com/package/jupyterlab-chart-editor,2021-03-10 20:56:44.112,,1064.0,,,,,,,,,,,,,,,,,
180,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,17,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2022-07-07 02:41:34.000000,2021-07-04 21:12:58,69.0,,36.0,13.0,60.0,21.0,10.0,202.0,2021-07-05 14:42:11.336,0.6.1,,4773.0,7.0,9.0,3.0,13.0,https://pypi.org/project/sidecar,2021-01-15 16:35:10.000,6.0,3953.0,https://anaconda.org/conda-forge/sidecar,2021-03-18 08:13:18.464,10026.0,2.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,2021-07-05 14:42:11.336,,435.0,,,,,,,,,,,,,,,,,
181,Jupyter Spark,Jupyter Notebook extension for Apache Spark integration.,https://github.com/mozilla/jupyter-spark,,jupyter-extensions,17,False,jupyter-spark,mozilla/jupyter-spark,,https://github.com/mozilla/jupyter-spark,MPL-2.0,2016-01-27 15:38:50.000,2020-12-01 19:43:11.000000,2020-12-01 19:43:11,106.0,,40.0,33.0,28.0,16.0,14.0,193.0,2018-03-08 14:28:54.000,0.4.0,,486.0,4.0,21.0,16.0,12.0,https://pypi.org/project/jupyter-spark,2018-03-08 14:28:54.000,5.0,486.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
182,SciJava Kernel,[RETIRED] Try IJava or BeakerX.,https://github.com/scijava/scijava-jupyter-kernel,,kernels,17,True,,scijava/scijava-jupyter-kernel,conda-forge/scijava-jupyter-kernel,https://github.com/scijava/scijava-jupyter-kernel,Apache-2.0,2017-01-31 01:16:24.000,2022-02-03 17:25:47.000000,2022-02-03 17:25:03,404.0,,42.0,20.0,22.0,14.0,80.0,175.0,2017-06-02 21:19:27.000,0.5.0,86.0,1257.0,15.0,,,9.0,,,,,https://anaconda.org/conda-forge/scijava-jupyter-kernel,2018-03-03 15:23:41.430,79170.0,3.0,,,,,,,,,,,,,,,,,,,,,,
183,Collapsible Headings,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,17,False,aquirdturtle-collapsible-headings,aquirdTurtle/Collapsible_Headings,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2022-07-07 11:09:58.000000,2021-05-22 01:41:35,98.0,,7.0,4.0,25.0,8.0,22.0,170.0,2021-05-22 01:50:04.000,3.1.0,,4570.0,18.0,4.0,,6.0,https://pypi.org/project/aquirdturtle-collapsible-headings,2021-05-22 01:50:04.000,4.0,3198.0,,,,2.0,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,2021-01-11 04:19:41.041,,1372.0,,,,,,,,,,,,,,,,,
184,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,17,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2022-07-08 05:22:16.000000,2022-02-22 17:17:32,152.0,,18.0,7.0,64.0,15.0,33.0,156.0,2021-10-08 10:09:24.361,0.7.2,,6114.0,19.0,1.0,1.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,2021-10-08 10:08:30.000,,1692.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2021-10-08 12:51:13.093,37985.0,2.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,2021-10-08 10:09:24.361,,1890.0,,,,,,,,,,,,,,,,,
185,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,17,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2022-06-30 16:53:47.000000,2022-06-30 16:53:43,1488.0,9.0,22.0,12.0,305.0,81.0,283.0,142.0,,,,2380.0,,,,19.0,,,,,,,,3.0,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2022-05-05 17:32:47.369393,3.0,157096.0,,,,,,,,,,,,
186,ipycache,Defines a %%cache cell magic in the IPython notebook to cache results of long-lasting computations in a persistent..,https://github.com/rossant/ipycache,,magic,17,True,ipycache,rossant/ipycache,conda-forge/ipycache,https://github.com/rossant/ipycache,BSD-3-Clause,2013-10-08 13:16:17.000,2022-04-03 23:00:02.000000,2022-04-03 23:00:02,111.0,,24.0,9.0,34.0,17.0,21.0,128.0,2013-10-13 16:56:18.000,0.1.4,,3980.0,5.0,29.0,23.0,10.0,https://pypi.org/project/ipycache,2013-10-13 16:56:18.000,6.0,3031.0,https://anaconda.org/conda-forge/ipycache,2020-07-07 11:23:37.623,70273.0,2.0,,,,,,,,,,,,,,,,,,,,,,
187,ipytree,A Tree Widget using Jupyter-widgets protocol and jsTree.,https://github.com/QuantStack/ipytree,,widgets,17,True,ipytree,QuantStack/ipytree,conda-forge/ipytree,https://github.com/QuantStack/ipytree,MIT,2018-09-15 13:17:27.000,2022-07-08 05:25:13.000000,2021-08-10 09:03:01,103.0,,24.0,8.0,33.0,18.0,13.0,91.0,2021-03-03 12:59:31.000,0.2.1,,24293.0,11.0,5.0,,8.0,https://pypi.org/project/ipytree,2021-03-03 12:59:31.000,5.0,23058.0,https://anaconda.org/conda-forge/ipytree,2021-03-03 13:15:38.895,40224.0,3.0,ipytree,https://www.npmjs.com/package/ipytree,2021-03-03 12:58:01.218,,230.0,,,,,,,,,,,,,,,,,
188,niwidgets,Neuroimaging widgets for jupyter notebooks.,https://github.com/nipy/niwidgets,,widgets,17,False,niwidgets,nipy/niwidgets,,https://github.com/nipy/niwidgets,Apache-2.0,2017-09-11 22:20:27.000,2022-06-21 21:54:53.000000,2020-03-24 14:27:42,242.0,,33.0,10.0,48.0,25.0,17.0,76.0,2019-04-23 08:43:52.000,0.2.2,,212.0,5.0,28.0,28.0,16.0,https://pypi.org/project/niwidgets,2019-04-23 08:43:52.000,,212.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
189,sphinxcontrib.jupyter,A Sphinx Extension for Generating Jupyter Notebooks.,https://github.com/QuantEcon/sphinxcontrib-jupyter,,notebook-tools,17,False,sphinxcontrib-jupyter,QuantEcon/sphinxcontrib-jupyter,,https://github.com/QuantEcon/sphinxcontrib-jupyter,BSD-3-Clause,2017-10-12 04:04:05.000,2022-02-09 08:46:28.000000,2020-06-18 03:28:01,269.0,,23.0,9.0,159.0,88.0,93.0,73.0,2020-06-18 03:31:10.000,0.5.10,,812.0,23.0,30.0,26.0,13.0,https://pypi.org/project/sphinxcontrib-jupyter,2020-06-18 03:31:10.000,4.0,812.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
190,JupyterLab Autoversion,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,17,True,jupyterlab_autoversion,timkpaine/jupyterlab_autoversion,conda-forge/jupyterlab_autoversion,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2022-07-11 14:38:20.000000,2022-07-11 14:38:19,280.0,23.0,9.0,3.0,69.0,3.0,29.0,58.0,2022-04-11 15:35:12.000,0.3.6,,372.0,14.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,2019-06-29 15:19:19.000,,83.0,https://anaconda.org/conda-forge/jupyterlab_autoversion,2022-04-11 19:13:15.331,6121.0,2.0,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,2022-04-11 15:34:49.164,,54.0,,,,,,,,,,,,,,,,,
