,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
73,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,26,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-04-12 19:01:47.000000,2023-04-11 06:50:22,941.0,48.0,129.0,18.0,222.0,69.0,112.0,278.0,2022-09-08 00:30:02.343,3.2.2,,163507.0,28.0,126.0,2.0,69.0,https://pypi.org/project/jupyter-server-proxy,2022-09-08 00:30:02.343,121.0,131507.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-09-08 09:19:11.744,1269483.0,2.0,1.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,2022-09-08 00:27:55.674,3.0,6611.0,,,,,,,,,,,,,,,,
74,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,26,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-04-10 09:02:20.000000,2023-04-10 09:02:17,206.0,39.0,35.0,5.0,61.0,14.0,68.0,219.0,2023-03-22 23:11:09.606,0.24.1,,49188.0,30.0,1146.0,1093.0,18.0,https://pypi.org/project/mkdocs-jupyter,2022-09-23 17:23:00.717,53.0,48009.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2023-03-27 16:53:20.645,34191.0,2.0,,,,,,,,,,,,,,,,,,,,,,
75,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,26,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-04-13 06:17:37.000000,2023-04-11 15:10:54,546.0,24.0,71.0,15.0,162.0,68.0,84.0,179.0,2022-11-08 20:30:10.385,1.1.1,,11945.0,21.0,637.0,619.0,28.0,https://pypi.org/project/nbgitpuller,2022-11-08 20:30:10.385,18.0,10621.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,60914.0,2.0,,,,,,,,,,,,,,,,,,,,,,
76,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,25,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2022-11-29 02:06:27.000000,2022-05-21 19:17:40,690.0,,337.0,89.0,259.0,73.0,159.0,4524.0,2022-02-19 00:48:20.000,0.5.1,,48786.0,18.0,135.0,135.0,20.0,https://pypi.org/project/lux-api,2022-02-19 00:46:49.000,,47652.0,https://anaconda.org/conda-forge/lux-api,2022-02-22 06:05:22.978,17581.0,2.0,,luxwidget,https://www.npmjs.com/package/luxwidget,2022-02-17 19:41:18.102,,458.0,,,,,,,,,,,,,,,,
77,mercury,Build Web Apps in Jupyter Notebook with Python only.,https://github.com/mljar/mercury,,notebook-tools,25,False,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2023-04-12 08:59:33.000000,2023-04-12 08:54:10,664.0,236.0,170.0,37.0,16.0,8.0,223.0,2560.0,2023-04-12 08:59:33.000,2.2.1,,916.0,50.0,34.0,34.0,6.0,https://pypi.org/project/mljar-mercury,2022-09-02 09:05:19.173,,916.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
78,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,25,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-04-13 05:21:51.000000,2023-04-12 21:17:57,4568.0,235.0,314.0,63.0,1551.0,383.0,892.0,2342.0,2023-04-06 17:28:54.000,1.0.4205010,414.0,17.0,19.0,,,109.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
79,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,25,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2023-04-04 07:11:17.000000,2023-01-27 08:04:32,1494.0,3.0,527.0,93.0,458.0,174.0,405.0,2110.0,,,,21722.0,,10.0,10.0,95.0,,,,,,,,3.0,-1.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2023-01-27 08:07:14.487852,32.0,2780441.0,,,,,,,,,,,
80,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,25,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-04-10 05:32:01.881221,2023-03-06 15:57:54,599.0,7.0,293.0,61.0,143.0,70.0,517.0,1618.0,2023-01-20 20:54:32.000,1.3.2,,15488.0,19.0,,,43.0,,,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,120004.0,1.0,,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-04-10 05:32:01.881221,53.0,1566278.0,,,IRkernel,,,,,,,,
81,datapane,Build full-stack data apps in 100% Python.,https://github.com/datapane/datapane,,others,25,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-04-12 11:12:50.000000,2023-04-12 11:11:44,337.0,135.0,71.0,15.0,118.0,7.0,99.0,1135.0,2023-04-12 11:22:01.230,0.16.4,,28849.0,86.0,12.0,,16.0,https://pypi.org/project/datapane,2022-04-09 14:26:48.000,12.0,27118.0,https://anaconda.org/conda-forge/datapane,2023-03-22 14:33:05.493,57125.0,3.0,,,,,,,,,,,,,,,,,,,,,,
82,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,25,True,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,BSD-3-Clause,2016-06-24 22:29:05.000,2023-04-13 10:48:59.000000,2022-12-21 12:09:12,514.0,,115.0,19.0,65.0,59.0,32.0,932.0,2022-11-14 20:59:33.000,0.6.1,,386628.0,14.0,185.0,,22.0,https://pypi.org/project/jupyter_nbextensions_configurator,2018-12-29 12:36:16.000,185.0,369675.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2022-12-11 21:25:24.747,1373202.0,2.0,,,,,,,,,,,,,,,,,,,,,,
83,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,25,True,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2023-04-13 11:01:31.000000,2023-04-13 05:39:36,11470.0,704.0,66.0,18.0,733.0,620.0,206.0,583.0,2020-07-31 19:39:55.000,0.3.0,,1306.0,13.0,,,55.0,https://pypi.org/project/lfortran,2020-07-31 19:39:55.000,,89.0,https://anaconda.org/conda-forge/lfortran,2022-10-18 23:55:11.816,54767.0,1.0,,,,,,,,,,,,,,,,,,,,,,
84,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,25,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2023-03-28 20:12:52.000000,2023-03-26 18:41:15,197.0,27.0,36.0,9.0,92.0,15.0,71.0,418.0,2023-03-26 18:44:00.475,1.5.2,,38422.0,37.0,240.0,228.0,6.0,https://pypi.org/project/itables,2023-01-31 23:27:00.572,12.0,37560.0,https://anaconda.org/conda-forge/itables,2023-03-26 19:48:42.616,12934.0,2.0,,,,,,,,,,,,,,,,,,,,,,
85,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,25,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-04-12 22:40:11.820000,2023-04-12 02:14:40,628.0,25.0,62.0,33.0,375.0,13.0,90.0,342.0,2023-04-12 02:09:01.110,4.0.0,,18503.0,40.0,86.0,2.0,13.0,https://pypi.org/project/vega,2022-02-10 02:01:39.000,84.0,11905.0,https://anaconda.org/conda-forge/vega,2023-04-12 22:40:11.820,541054.0,2.0,,,,,,,,,,,,,,,,,,,,,,
86,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,25,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2023-03-31 02:03:53.000000,2023-03-31 02:03:53,1138.0,1.0,82.0,19.0,119.0,29.0,115.0,307.0,2022-12-12 16:23:09.261,0.29.4,82.0,27295.0,96.0,794.0,719.0,32.0,https://pypi.org/project/metakernel,2022-12-12 16:23:09.261,75.0,19121.0,https://anaconda.org/conda-forge/metakernel,2022-12-12 20:01:25.444,686340.0,1.0,,,,,,,,,,,,,,,,,,,,,,
87,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,,183.0,40.0,43.0,54.0,183.0,2005.0,2021-11-15 23:43:33.000,5.2.1,,3284.0,33.0,94.0,72.0,16.0,,,,,,,,2.0,,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,3284.0,,,,,,,,,,,,,,,,
88,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,24,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-04-04 13:45:47.000000,2023-03-22 22:11:13,437.0,4.0,50.0,8.0,128.0,34.0,139.0,680.0,2023-03-26 14:08:00.333,1.6.0,,73718.0,61.0,20.0,2.0,39.0,https://pypi.org/project/jupyterlab_code_formatter,2022-08-10 21:15:00.665,16.0,57484.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-03-26 16:14:50.159,621029.0,2.0,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2023-03-26 14:05:38.663,2.0,3296.0,,,,,,,,,,,,,,,,
89,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,24,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-04-11 21:27:12.000000,2023-04-11 21:27:06,1327.0,47.0,203.0,42.0,708.0,62.0,488.0,550.0,2023-03-18 23:02:09.000,3.2.2,27440.0,4439.0,40.0,,,112.0,https://pypi.org/project/jupyter_enterprise_gateway,2023-01-13 04:48:00.722,,2234.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-03-20 15:35:18.014,116363.0,2.0,,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,
90,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,24,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,BSD-3-Clause,2015-09-21 15:34:11.000,2023-04-03 21:54:23.000000,2023-03-02 17:55:59,566.0,4.0,128.0,40.0,201.0,15.0,167.0,429.0,2023-02-06 19:50:03.769,2.5.2,115.0,34729.0,28.0,6.0,,44.0,https://pypi.org/project/jupyter-kernel-gateway,2021-08-24 23:55:16.000,6.0,32282.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-02-07 00:43:05.914,193220.0,2.0,,,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,
91,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,24,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-04-06 15:23:01.000000,2023-04-06 15:18:25,293.0,12.0,19.0,5.0,37.0,1.0,54.0,249.0,2023-04-06 15:24:01.952,0.13.1,,12189.0,35.0,287.0,269.0,5.0,https://pypi.org/project/ipytest,2022-11-05 17:38:06.036,18.0,12189.0,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
92,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,24,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-04-03 21:34:41.000000,2022-09-12 13:05:27,715.0,,57.0,31.0,190.0,62.0,99.0,227.0,2022-04-04 22:26:36.000,1.3.3,3.0,19414.0,22.0,144.0,133.0,32.0,https://pypi.org/project/ipycytoscape,2022-04-04 22:26:36.000,11.0,10963.0,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,278740.0,3.0,,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,,918.0,,,,,,,,,,,,,,,,
93,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,24,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-03-06 12:49:44.000000,2023-03-06 12:26:30,217.0,8.0,37.0,11.0,74.0,39.0,28.0,222.0,2021-03-29 11:25:34.632,0.6.0,,60326.0,12.0,756.0,744.0,9.0,https://pypi.org/project/ipywebrtc,2019-07-04 12:53:46.000,11.0,55457.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,303103.0,3.0,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,1.0,412.0,,,,,,,,,,,,,,,,
94,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,False,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-04-13 09:58:05.000000,2021-06-27 18:55:19,167.0,,166.0,20.0,77.0,65.0,82.0,185.0,2020-08-28 12:01:56.000,1.3.2,,8797.0,9.0,114.0,107.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,8283.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,29864.0,1.0,,,,,,,,,,,,,,,,,,,,,,
95,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,24,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-11-04 09:54:55.560000,2022-06-25 19:26:22,372.0,,56.0,22.0,87.0,50.0,85.0,162.0,2022-06-25 19:39:15.000,0.4.0,,111061.0,20.0,143.0,,25.0,https://pypi.org/project/jupyter_sphinx,2022-06-25 19:39:15.000,143.0,108312.0,https://anaconda.org/conda-forge/jupyter_sphinx,2022-11-04 09:54:55.560,200679.0,3.0,,,,,,,,,,,,,,,,,,,,,,
96,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,24,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-04-04 07:09:50.000000,2023-03-07 16:59:02,429.0,10.0,49.0,12.0,139.0,12.0,30.0,61.0,2022-08-25 15:33:01.697,0.12.3,50.0,340517.0,39.0,59.0,,30.0,https://pypi.org/project/jupyter-packaging,2022-08-25 15:33:01.697,59.0,327352.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,460724.0,3.0,,,,,,,,,,,,,,,,,,,,,,
97,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,23,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-03-29 11:03:22.000000,2023-01-10 01:11:13,2371.0,,352.0,91.0,874.0,166.0,1100.0,3854.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
98,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,796.0,44.0,326.0,,328.0,3474.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,141.0,141.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
99,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,23,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-04-11 10:37:35.000000,2023-04-11 10:37:35,3049.0,42.0,368.0,82.0,976.0,214.0,467.0,2298.0,2018-11-07 17:41:58.000,0.1.0,,21.0,1.0,8.0,8.0,93.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,21.0,,,,3.0,,,,,,,,,,,,,,,binderhub,,,,,,,
100,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,23,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-04-06 14:26:14.000000,2023-04-06 14:04:39,952.0,178.0,77.0,16.0,155.0,24.0,59.0,798.0,2023-03-22 07:12:00.594,0.15.0,52.0,778.0,20.0,47.0,44.0,18.0,https://pypi.org/project/ipyvizzu,2022-10-19 12:12:10.141,3.0,775.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
101,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,71.0,137.0,752.0,2019-07-21 08:49:48.715,0.9.0,,13378.0,95.0,47.0,3.0,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,7800.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,294929.0,3.0,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1425.0,,,,,,,,,,,,,,,,
102,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,23,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2023-03-15 17:20:33.000000,2022-10-24 07:11:22,467.0,,57.0,12.0,174.0,52.0,78.0,654.0,2022-11-07 16:48:10.000,0.13.1,,20420.0,34.0,34.0,7.0,21.0,https://pypi.org/project/ipycanvas,2022-08-29 08:25:21.510,24.0,15662.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-29 09:30:23.393,141470.0,3.0,,ipycanvas,https://www.npmjs.com/package/ipycanvas,2022-08-29 08:22:51.872,3.0,1468.0,,,,,,,,,,,,,,,,
103,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,138.0,119.0,91.0,42.0,67.0,632.0,2019-06-03 21:24:10.000,0.10.2,,12194.0,20.0,170.0,155.0,21.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,15.0,12194.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
104,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2023-03-16 14:09:45.996000,2018-12-04 14:43:25,32.0,,67.0,23.0,7.0,20.0,41.0,550.0,2018-01-15 18:14:37.000,0.9.0,,24645.0,10.0,338.0,316.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,24620.0,https://anaconda.org/anaconda/pivottablejs,2023-03-16 14:09:45.996,2194.0,3.0,,,,,,,,,,,,,,,,,,,,,,
105,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,23,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2023-03-27 20:27:59.752000,2023-03-22 09:12:56,896.0,32.0,65.0,15.0,404.0,60.0,122.0,373.0,2023-02-07 11:15:00.372,0.15.2,,32610.0,83.0,3.0,,21.0,https://pypi.org/project/xeus-python,2022-12-06 21:05:01.016,3.0,9047.0,https://anaconda.org/conda-forge/xeus-python,2023-03-27 20:27:59.752,1225317.0,2.0,,,,,,,,,,,,,,,,,,,,,,
106,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,23,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2023-04-12 14:33:13.000000,2023-02-24 09:12:08,756.0,17.0,41.0,14.0,302.0,49.0,62.0,365.0,2023-02-15 16:25:02.024,1.1.15,,5958.0,35.0,68.0,61.0,17.0,https://pypi.org/project/ipydatagrid,2022-11-29 08:30:36.753,5.0,4006.0,https://anaconda.org/conda-forge/ipydatagrid,2023-02-15 22:20:07.551,38374.0,3.0,,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2023-02-15 16:17:55.537,2.0,477.0,,,,,,,,,,,,,,,,
107,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,23,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-04-10 20:55:42.000000,2023-04-10 20:51:24,711.0,31.0,57.0,24.0,441.0,79.0,93.0,314.0,2021-10-26 10:05:57.827,0.8.2,,9589.0,11.0,7.0,6.0,26.0,,,,,,,,3.0,,thebe,https://www.npmjs.com/package/thebe,2023-03-14 14:25:30.403,1.0,9589.0,,,,,,,,,,,,,,,,
108,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,23,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2023-04-06 23:29:32.000000,2023-04-06 23:29:29,369.0,26.0,53.0,7.0,91.0,9.0,49.0,287.0,2023-03-28 23:50:00.718,0.9.1,,1693.0,18.0,44.0,42.0,4.0,https://pypi.org/project/jupyter-flex,2021-09-29 21:27:13.000,,1243.0,https://anaconda.org/conda-forge/jupyter-flex,2023-03-29 12:03:29.573,12327.0,3.0,,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,2021-10-02 05:04:29.585,2.0,53.0,,,,,,,,,,,,,,,,
109,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,23,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-03-15 02:29:38.000000,2023-02-19 00:28:03,405.0,9.0,55.0,17.0,117.0,42.0,96.0,287.0,2023-02-19 00:41:36.000,6.1.0,,27832.0,28.0,10.0,2.0,23.0,https://pypi.org/project/dask-labextension,2022-11-02 00:29:01.642,6.0,8028.0,https://anaconda.org/conda-forge/dask-labextension,2023-02-19 18:15:32.337,859429.0,2.0,,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,2.0,1121.0,,,,,,,,,,,,,,,,
110,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,23,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-04-06 07:00:18.000000,2023-04-06 07:00:18,392.0,85.0,46.0,7.0,109.0,3.0,39.0,57.0,2023-03-31 10:44:15.000,1.5.0,,1581.0,10.0,98.0,89.0,15.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2023-03-01 09:15:00.819,9.0,1581.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
111,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-03-29 09:07:02.000000,2023-03-29 09:05:21,401.0,1.0,236.0,80.0,78.0,53.0,127.0,3540.0,2022-05-31 17:34:28.000,0.7.5,41.0,994.0,22.0,11.0,10.0,29.0,,,,,,,,2.0,,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,86560.0,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,
