,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,45,True,ipython,ipython/ipython,conda-forge/ipython,https://github.com/ipython/ipython,BSD-3-Clause,2010-05-10 04:46:06.000,2023-05-23 22:04:06.000000,2023-05-22 22:20:33,26563.0,121.0,4248.0,765.0,6890.0,1537.0,5594.0,15828.0,2021-01-30 02:36:56.000,7.18.1,320109.0,22951924.0,85.0,408171.0,408171.0,947.0,https://pypi.org/project/ipython,22716120.0,https://anaconda.org/conda-forge/ipython,2023-05-05 12:30:38.748,20045955.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,44,True,bokeh,bokeh/bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2023-06-01 12:22:36.000000,2023-05-31 12:03:41,20121.0,117.0,4105.0,448.0,5715.0,734.0,6596.0,17619.0,2023-05-05 21:55:55.730,3.1.1,,3538896.0,165.0,73491.0,69767.0,659.0,https://pypi.org/project/bokeh,3372763.0,https://anaconda.org/conda-forge/bokeh,2023-05-10 15:00:00.656,11337055.0,1.0,@bokeh/bokehjs,2022-12-20 09:06:57.840,3717.0,https://www.npmjs.com/package/@bokeh/bokehjs,2023-05-31 06:46:58.623,7.0,12930.0,,,,,,,,,,,,,,,,
3,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,43,True,notebook,jupyter/notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,BSD-3-Clause,2015-04-09 06:58:03.000,2023-06-01 13:36:02.360883,2023-06-01 07:11:19,13378.0,56.0,4108.0,322.0,2232.0,2056.0,2606.0,11164.0,2023-04-06 15:10:11.599,6.5.4,12668.0,12178321.0,124.0,8949.0,23.0,634.0,https://pypi.org/project/notebook,11831966.0,https://anaconda.org/conda-forge/jupyter,2022-12-05 14:25:36.477,3326476.0,1.0,,2023-03-06 07:21:22.622,8926.0,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2023-06-01 13:36:02.360883,1022.0,29693362.0,,,,,,,,,,,
4,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,39,True,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,BSD-3-Clause,2015-04-09 06:58:23.000,2023-06-01 10:21:57.000000,2023-05-08 11:11:21,3961.0,20.0,521.0,49.0,902.0,495.0,619.0,1502.0,2023-05-08 11:12:10.175,7.4.0,411.0,15653662.0,76.0,218384.0,209867.0,259.0,https://pypi.org/project/nbconvert,15511295.0,https://anaconda.org/conda-forge/nbconvert,2023-05-09 12:50:12.246,12242916.0,1.0,,2023-01-24 15:54:06.595,8517.0,,,,,,,,,,,,,,,,,,,,
5,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,38,True,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,BSD-3-Clause,2014-06-12 23:22:10.000,2023-06-01 10:55:08.000000,2023-05-25 11:37:01,6841.0,145.0,1891.0,268.0,2122.0,181.0,2107.0,7533.0,2023-04-20 10:25:40.171,4.0.0,,207279.0,72.0,2690.0,2306.0,334.0,https://pypi.org/project/jupyterhub,155315.0,https://anaconda.org/conda-forge/jupyterhub,2023-04-20 11:02:43.600,930066.0,1.0,,2023-01-27 11:55:53.156,384.0,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2023-05-22 11:23:00.549509,325.0,4430582.0,,,,,,,,,,,
6,panel,A high-level app and dashboarding solution for Python.,https://github.com/holoviz/panel,,widgets,38,True,panel,holoviz/panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2023-05-31 16:41:05.021000,2023-05-31 13:46:19,2976.0,345.0,334.0,52.0,2485.0,659.0,1848.0,2809.0,2023-05-31 14:25:23.904,1.0.4,,458798.0,300.0,7177.0,7019.0,123.0,https://pypi.org/project/panel,360662.0,https://anaconda.org/conda-forge/panel,2023-05-31 16:41:05.021,998636.0,1.0,@holoviz/panel,2023-01-31 16:11:18.711,156.0,https://www.npmjs.com/package/@holoviz/panel,2023-05-31 14:25:23.904,2.0,80304.0,,,,,,,,,,,,,,,,
7,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,38,True,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2023-05-28 06:56:54.000000,2023-05-28 06:51:48,7741.0,30.0,885.0,76.0,1850.0,634.0,1296.0,2803.0,2023-03-22 11:45:50.000,8.0.5,,8214812.0,48.0,7301.0,7301.0,205.0,https://pypi.org/project/ipywidgets,8057805.0,https://anaconda.org/conda-forge/ipywidgets,2023-03-28 23:13:54.549,9534113.0,1.0,@jupyter-widgets/jupyterlab-manager,,,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,,,46146.0,,,,,,,,,,,,,,,,
8,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,38,True,ipykernel,ipython/ipykernel,ipykernel,https://github.com/ipython/ipykernel,BSD-3-Clause,2015-04-09 07:44:14.000,2023-05-15 13:41:28.000000,2023-05-15 13:41:25,2837.0,14.0,327.0,35.0,660.0,229.0,227.0,554.0,2023-05-15 13:41:46.000,6.23.1,1412.0,14740496.0,61.0,257909.0,257909.0,167.0,https://pypi.org/project/ipykernel,14732774.0,https://anaconda.org/anaconda/ipykernel,2023-03-16 14:07:27.803,697652.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
9,pandas-profiling,Create HTML profiling reports from pandas DataFrame objects.,https://github.com/ydataai/ydata-profiling,,widgets,37,True,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2023-05-26 17:30:02.000000,2023-05-26 17:30:00,1297.0,45.0,1452.0,150.0,655.0,154.0,520.0,10664.0,2023-05-24 08:03:57.000,4.2.0,,972792.0,44.0,546.0,546.0,110.0,https://pypi.org/project/pandas-profiling,968283.0,https://anaconda.org/conda-forge/pandas-profiling,2023-01-25 18:19:12.193,369738.0,1.0,,,,,,,,,,,,,ydataai/ydata-profiling,,,,,,,,,,
10,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,34,True,jupyter-book,executablebooks/jupyter-book,conda-forge/jupyter-book,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2023-05-22 16:57:57.000000,2023-04-24 17:23:00,1421.0,11.0,613.0,62.0,727.0,542.0,721.0,3391.0,2023-03-14 01:34:01.609,0.15.1,,83977.0,46.0,10051.0,9939.0,124.0,https://pypi.org/project/jupyter-book,81212.0,https://anaconda.org/conda-forge/jupyter-book,2023-03-14 03:05:03.318,77429.0,1.0,,2023-03-08 02:41:01.775,112.0,,,,,,,,,,,,,,,,,,,,
11,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,34,True,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,BSD-3-Clause,2015-04-09 06:59:10.000,2023-05-14 21:34:31.000000,2023-05-14 21:34:31,1939.0,29.0,184.0,23.0,253.0,103.0,223.0,367.0,,,,3082273.0,38.0,135562.0,135562.0,120.0,https://pypi.org/project/qtconsole,3035051.0,https://anaconda.org/conda-forge/qtconsole,2023-05-05 23:34:52.247,4013882.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,33,True,jupytext,mwouts/jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2023-04-14 08:52:00.000000,2023-04-05 06:41:23,2305.0,2.0,378.0,69.0,487.0,97.0,483.0,5995.0,2023-02-25 15:06:05.899,1.14.5,,532647.0,116.0,5390.0,5162.0,78.0,https://pypi.org/project/jupytext,515223.0,https://anaconda.org/conda-forge/jupytext,2023-02-25 18:09:00.417,591800.0,1.0,jupyterlab-jupytext,2022-12-11 17:54:31.517,226.0,https://www.npmjs.com/package/jupyterlab-jupytext,2021-12-04 13:07:28.249,2.0,6664.0,,,,,,,,,,,,,,,,
13,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,33,True,voila,voila-dashboards/voila,conda-forge/voila,https://github.com/voila-dashboards/voila,BSD-3-Clause,2018-08-21 14:21:42.000,2023-05-02 07:34:00.000000,2023-05-02 07:34:00,1380.0,18.0,468.0,76.0,660.0,294.0,385.0,4758.0,2022-10-26 15:14:01.592,0.4.0,644.0,257029.0,88.0,9882.0,9806.0,65.0,https://pypi.org/project/voila,251752.0,https://anaconda.org/conda-forge/voila,2022-10-27 07:53:02.986,270465.0,1.0,@jupyter-voila/jupyterlab-preview,2022-10-28 10:17:00.860,74.0,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555,2.0,418.0,,,,,,,,,,,,,,,,
14,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,33,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2023-05-31 15:42:36.000000,2023-05-31 12:44:38,1706.0,76.0,387.0,36.0,411.0,70.0,142.0,3469.0,2023-05-19 15:44:27.000,0.3.2,,134292.0,77.0,1755.0,1749.0,38.0,https://pypi.org/project/evidently,134025.0,https://anaconda.org/conda-forge/evidently,2023-05-22 15:13:02.001,5879.0,1.0,,2022-07-07 11:21:24.000,6.0,,,,,,,,,,,,,,,,,,,,
15,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,33,True,nikola,getnikola/nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2023-05-29 17:53:06.000000,2023-05-29 17:47:50,10342.0,30.0,358.0,79.0,1520.0,53.0,2081.0,2441.0,2023-04-30 10:42:55.000,8.2.4,,1292.0,78.0,483.0,483.0,236.0,https://pypi.org/project/nikola,1292.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
16,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,33,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2023-05-06 13:40:18.000000,2023-05-06 13:40:16,2559.0,9.0,258.0,34.0,597.0,164.0,194.0,315.0,2023-04-13 22:48:07.318,8.2.0,1044.0,20865677.0,88.0,2308.0,,127.0,https://pypi.org/project/jupyter-client,20686178.0,https://anaconda.org/conda-forge/jupyter_client,2023-04-14 00:41:26.294,15432896.0,1.0,,2023-02-16 16:03:04.992,2308.0,,,,,,,,,,,,,,,,,,,,
17,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,33,True,nbformat,jupyter/nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,BSD-3-Clause,2015-04-09 01:07:29.000,2023-05-31 13:59:17.447000,2023-05-31 13:33:17,1018.0,9.0,139.0,26.0,226.0,59.0,78.0,209.0,2023-05-31 13:33:50.000,5.9.0,132.0,14231439.0,24.0,217258.0,217258.0,76.0,https://pypi.org/project/nbformat,14047374.0,https://anaconda.org/conda-forge/nbformat,2023-05-31 13:59:17.447,15815645.0,1.0,nbformat-schema,,,https://www.npmjs.com/package/nbformat-schema,,,159.0,,,,,,,,,,,,,,,,
18,xonsh,"Python-powered, cross-platform, Unix-gazing shell.",https://github.com/xonsh/xonsh,,kernels,32,False,xonsh,xonsh/xonsh,,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-05-30 11:10:54.000000,2023-05-30 11:10:53,10434.0,25.0,605.0,104.0,2555.0,266.0,2180.0,7048.0,2023-05-19 13:37:00.773,0.14.0,8674.0,8912.0,122.0,99.0,,312.0,https://pypi.org/project/xonsh,8825.0,,,,1.0,,2022-12-08 14:51:59.948,99.0,,,,,,,,,,,,,,,,,,,,
19,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,32,True,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,BSD-3-Clause,2015-11-16 09:25:53.000,2023-05-11 22:36:31.000000,2023-04-30 15:45:30,2000.0,22.0,159.0,46.0,365.0,76.0,237.0,2462.0,2023-04-30 16:02:31.000,3.2.1,,251116.0,29.0,275.0,118.0,45.0,https://pypi.org/project/nbdime,207543.0,https://anaconda.org/conda-forge/nbdime,2023-04-30 17:52:00.809,849186.0,2.0,nbdime-jupyterlab,2021-10-26 00:15:41.000,154.0,https://www.npmjs.com/package/nbdime-jupyterlab,2023-04-22 13:32:12.327,3.0,32686.0,,,,,,,4.0,,,,,,,,,
20,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,32,True,ipympl,matplotlib/ipympl,conda-forge/ipympl,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2023-04-03 20:28:46.000000,2023-02-27 17:26:05,508.0,,209.0,39.0,245.0,131.0,150.0,1431.0,2023-02-15 19:21:40.000,0.9.3,,227261.0,42.0,7554.0,7554.0,31.0,https://pypi.org/project/ipympl,195604.0,https://anaconda.org/conda-forge/ipympl,2023-02-16 08:26:01.938,1349015.0,1.0,jupyter-matplotlib,,,https://www.npmjs.com/package/jupyter-matplotlib,,,14138.0,,,,,,,,,,,,,,,,
21,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,32,True,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2023-05-22 21:31:40.266000,2023-05-22 15:03:49,359.0,14.0,52.0,12.0,185.0,41.0,68.0,120.0,2023-05-22 15:05:33.835,0.8.0,289.0,9743040.0,38.0,106892.0,106752.0,37.0,https://pypi.org/project/nbclient,9507574.0,https://anaconda.org/conda-forge/nbclient,2023-05-22 21:31:40.266,9418129.0,1.0,,2022-11-29 17:24:01.500,140.0,,,,,,,,,,,,,,,,,,,,
22,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,31,True,nteract_on_jupyter,nteract/nteract,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-03-26 09:07:10.000000,2023-03-26 09:07:05,11254.0,5.0,577.0,156.0,3985.0,185.0,1522.0,6020.0,2021-10-22 17:46:48.907,7.0.20,1442694.0,100648.0,94.0,42.0,2.0,178.0,https://pypi.org/project/nteract_on_jupyter,2777.0,,,,2.0,@nteract/messaging,2019-07-16 03:59:16.000,5.0,https://www.npmjs.com/package/@nteract/messaging,2021-10-22 17:46:48.907,35.0,80899.0,,,,,,,,,,,,,,,,
23,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,31,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-05-18 07:56:25.000000,2023-05-18 07:56:25,2819.0,87.0,962.0,122.0,463.0,53.0,289.0,2416.0,2023-04-14 13:35:06.415,8.6.1,,134718.0,45.0,295.0,,112.0,https://pypi.org/project/ipyparallel,124961.0,https://anaconda.org/conda-forge/ipyparallel,2023-04-14 13:49:01.099,839185.0,2.0,,2022-06-20 10:37:35.000,295.0,,,,,,,,,,,,,,,,,,,,
24,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,31,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2023-05-30 13:52:36.117000,2023-05-28 15:11:21,2631.0,68.0,125.0,16.0,469.0,176.0,304.0,1505.0,2023-05-28 15:29:13.000,4.2.0,,40135.0,67.0,1564.0,1542.0,48.0,https://pypi.org/project/jupyterlab-lsp,33144.0,https://anaconda.org/conda-forge/jupyter-lsp,2023-05-30 13:52:36.117,146716.0,1.0,@krassowski/jupyterlab-lsp,2022-08-26 15:29:01.642,18.0,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2022-08-26 15:27:01.064,4.0,2546.0,,,,,,,,,,,,,,,,
25,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,31,True,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2023-03-24 10:26:16.000000,2023-02-10 13:49:02,1145.0,,325.0,64.0,563.0,218.0,335.0,1372.0,2022-10-19 07:57:17.000,0.17.2,,197582.0,65.0,4459.0,4459.0,82.0,https://pypi.org/project/ipyleaflet,145850.0,https://anaconda.org/conda-forge/ipyleaflet,2022-10-19 12:34:41.863,1015197.0,2.0,jupyter-leaflet,,,https://www.npmjs.com/package/jupyter-leaflet,,,39789.0,,,,,,,,,,,,,,,,
26,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,31,True,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,BSD-3-Clause,2015-09-21 15:35:25.000,2023-05-25 18:45:31.000000,2023-04-05 15:30:30,1283.0,11.0,424.0,50.0,388.0,142.0,296.0,1223.0,2023-04-05 15:34:02.134,0.20.5,,23287.0,55.0,327.0,305.0,59.0,https://pypi.org/project/sparkmagic,22090.0,https://anaconda.org/conda-forge/sparkmagic,2023-04-07 06:47:59.112,83813.0,1.0,,2023-01-30 15:51:14.959,22.0,,,,,,,,,,,,,,,,,,,,
27,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,31,True,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2023-05-31 13:54:25.000000,2023-05-25 17:01:40,12619.0,37.0,223.0,38.0,885.0,128.0,264.0,395.0,2023-05-25 17:04:53.000,2.6.0,1494.0,14267421.0,100.0,,,504.0,https://pypi.org/project/jupyter_server,14166774.0,https://anaconda.org/conda-forge/jupyter_server,2023-05-25 22:12:35.450,5734850.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
28,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,30,True,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,BSD-3-Clause,2016-06-03 20:09:17.000,2023-05-31 13:07:39.076000,,,,2665.0,,,2301.0,,12985.0,2023-05-31 09:54:46.970,3.6.4,,2170376.0,482.0,2569.0,,430.0,https://pypi.org/project/jupyterlab,1917611.0,https://anaconda.org/conda-forge/jupyterlab,2023-05-31 13:07:39.076,7997301.0,2.0,@jupyterlab/ui-components,2022-06-09 13:09:14.000,2221.0,https://www.npmjs.com/package/@jupyterlab/ui-components,2023-05-31 09:54:46.970,348.0,157560.0,,,,,,,,,,,,,,,,
29,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,30,True,papermill,nteract/papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2023-03-03 17:24:33.000000,2022-10-18 22:34:20,938.0,,375.0,92.0,347.0,123.0,246.0,5240.0,,,,852512.0,17.0,4911.0,4911.0,108.0,https://pypi.org/project/papermill,844892.0,https://anaconda.org/conda-forge/papermill,2022-01-23 14:55:30.846,441966.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
30,nbdev,Create delightful software with Jupyter Notebooks.,https://github.com/fastai/nbdev,,notebook-tools,30,True,nbdev,fastai/nbdev,,https://github.com/fastai/nbdev,Apache-2.0,2019-11-18 17:37:35.000,2023-06-01 11:39:34.000000,2023-05-31 20:49:34,1634.0,14.0,434.0,44.0,528.0,114.0,700.0,4362.0,2023-02-15 02:45:01.409,2.3.12,,58584.0,153.0,139.0,,86.0,https://pypi.org/project/nbdev,58584.0,,,,2.0,,2022-06-17 20:22:23.000,139.0,,,,,,,,,,,,,,,,,,,,
31,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,30,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-05-16 16:49:18.339000,2023-05-16 15:38:43,699.0,29.0,333.0,72.0,249.0,44.0,468.0,4056.0,2023-05-16 15:59:14.000,2.16.0,,229535.0,127.0,730.0,730.0,29.0,https://pypi.org/project/dtale,224090.0,https://anaconda.org/conda-forge/dtale,2023-05-16 16:49:18.339,217806.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
32,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,30,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-05-16 16:49:18.339000,2023-05-16 15:38:43,699.0,29.0,333.0,72.0,249.0,44.0,468.0,4056.0,2023-05-16 15:59:14.000,2.16.0,,229535.0,127.0,730.0,730.0,29.0,https://pypi.org/project/dtale,224090.0,https://anaconda.org/conda-forge/dtale,2023-05-16 16:49:18.339,217806.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
33,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,30,True,bqplot,bqplot/bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-04-12 07:25:28.072000,2023-04-11 14:07:26,3641.0,7.0,442.0,104.0,1019.0,216.0,364.0,3444.0,2023-04-11 15:00:49.000,0.12.39,,159663.0,61.0,43.0,43.0,62.0,https://pypi.org/project/bqplot,142074.0,https://anaconda.org/conda-forge/bqplot,2023-04-12 07:25:28.072,1163567.0,2.0,bqplot,,,https://www.npmjs.com/package/bqplot,,,3900.0,,,,,,,,,,,,,,,,
34,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,30,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-06-01 03:06:39.000000,2023-04-21 20:49:35,292.0,2.0,297.0,49.0,94.0,111.0,42.0,1696.0,2023-02-27 00:06:57.430,0.5.0,,97358.0,19.0,4651.0,4582.0,55.0,https://pypi.org/project/ipython-sql,94642.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,222753.0,1.0,,2022-06-12 04:51:46.000,69.0,,,,,,,,,,,,,,,,,,,,
35,elyra,Elyra extends JupyterLab with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,30,True,elyra,elyra-ai/elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,Apache-2.0,2019-10-22 21:37:58.000,2023-05-25 19:19:31.000000,2023-05-25 19:18:48,1896.0,19.0,281.0,46.0,1450.0,246.0,1344.0,1609.0,2023-03-29 14:23:28.000,3.15.0,,4004.0,29.0,45.0,45.0,58.0,https://pypi.org/project/elyra,2247.0,https://anaconda.org/conda-forge/elyra,2023-03-29 16:35:15.129,33380.0,1.0,@elyra/services,,,https://www.npmjs.com/package/@elyra/services,,,776.0,,,,,,,,,,,,,,,,
36,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,30,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-05-22 06:28:01.000000,2023-03-28 07:55:44,3374.0,27.0,295.0,42.0,906.0,232.0,629.0,1188.0,2023-03-28 07:56:15.000,0.8.2,139.0,4949.0,27.0,453.0,453.0,100.0,https://pypi.org/project/nbgrader,3099.0,https://anaconda.org/conda-forge/nbgrader,2023-03-31 14:26:09.849,142426.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
37,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,30,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-06-01 07:26:09.000000,2023-06-01 07:26:08,1432.0,83.0,294.0,31.0,414.0,74.0,260.0,467.0,2023-05-31 09:13:00.761,6.0.0,,55423.0,35.0,145.0,131.0,80.0,https://pypi.org/project/jupyterhub-kubespawner,54871.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2023-05-31 11:26:16.633,14905.0,1.0,,2022-11-03 16:42:13.267,14.0,,,,,,,,,,,,,,,,,,,,
38,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,30,True,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2023-06-01 07:26:12.000000,2023-06-01 07:26:11,1292.0,75.0,348.0,24.0,362.0,47.0,214.0,366.0,2022-09-08 08:55:21.120,15.1.0,,23061.0,31.0,392.0,348.0,112.0,https://pypi.org/project/oauthenticator,22322.0,https://anaconda.org/conda-forge/oauthenticator,2022-09-08 13:19:36.567,36963.0,1.0,,2022-09-08 08:55:21.120,44.0,,,,,,,,,,,,,,,,,,,,
