,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
114,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,22,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2024-01-04 13:16:52.000000,2024-01-04 13:15:24,460.0,18.0,49.0,7.0,141.0,3.0,47.0,62.0,2024-01-04 13:15:25.000,1.6.2,,2065.0,14.0,113.0,104.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2065.0,,,,2.0,,2024-01-04 13:15:25.000,9.0,,,,,,,,,,,,,,,,,,,,,,
115,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2023-11-14 19:49:37.000000,2023-11-14 19:49:36,847.0,1.0,424.0,73.0,33.0,2.0,91.0,3280.0,2021-07-13 22:12:59.000,0.13.2,,9837.0,4.0,,,12.0,,,,,,3.0,,,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,550915.0,,,,,,,,,,,,,
116,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2024-01-06 22:00:58.000000,2023-08-05 06:50:25,531.0,,276.0,65.0,225.0,163.0,123.0,2855.0,,,,5354.0,20.0,,,26.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-11-11 12:27:30.968,230241.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
117,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,21,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,44.0,,284.0,19.0,39.0,63.0,33.0,2001.0,2021-06-11 15:17:12.000,0.3.0,,2604.0,13.0,151.0,151.0,8.0,https://pypi.org/project/colabcode,2604.0,,,,3.0,,2021-06-11 15:17:12.000,,,,,,,,,,,,,,,,,,,,,,,
118,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,21,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,237.0,50.0,12.0,22.0,8.0,885.0,2021-01-22 17:06:54.671,0.4.0,,2750.0,10.0,590.0,586.0,7.0,https://pypi.org/project/jupyterlab-dash,845.0,,,,2.0,jupyterlab-dash,2019-07-13 16:38:26.000,1.0,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,3.0,1905.0,,,,,,,,,,,,,,,,,,
119,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,21,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-12-26 06:39:46.000000,2023-01-11 06:17:33,718.0,,22.0,32.0,142.0,45.0,144.0,816.0,2021-08-17 16:20:34.000,0.7.4,15.0,19.0,10.0,219.0,219.0,46.0,,,,,,2.0,,,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2071.0,,,,,,,,,,iruby,,,
120,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,21,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-10-01 17:07:29.000000,2023-10-01 17:07:29,1172.0,,221.0,49.0,221.0,12.0,,728.0,2022-04-21 19:01:00.000,0.5.0,,7373.0,14.0,9.0,,107.0,https://pypi.org/project/toree,7373.0,,,,2.0,,2022-04-21 19:01:00.000,9.0,,,,,,,,,,,,,,,,,,,,,,
121,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,21,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2024-01-07 21:53:55.000000,2024-01-07 21:53:54,1349.0,4.0,207.0,39.0,762.0,65.0,496.0,592.0,2023-03-18 23:02:09.000,3.2.2,33003.0,4477.0,40.0,1.0,,115.0,https://pypi.org/project/jupyter_enterprise_gateway,2218.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-06-16 13:24:38.315,134624.0,2.0,,2023-03-18 22:38:00.459,1.0,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
122,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,21,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-12-12 20:01:01.000000,2023-12-12 20:00:58,236.0,4.0,73.0,16.0,105.0,31.0,40.0,531.0,2023-08-25 13:39:24.000,0.9.0,,32691.0,22.0,6.0,3.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,31730.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2023-06-16 16:21:24.095,37991.0,2.0,jupyterlab-nvdashboard,,,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,3.0,186.0,,,,,,,,,,,,,,,,,,
123,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,21,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2024-01-10 15:09:32.000000,2023-11-12 10:25:41,622.0,2.0,75.0,33.0,201.0,40.0,74.0,478.0,2023-08-01 12:55:42.001,3.4.0,,5176.0,33.0,5.0,,31.0,https://pypi.org/project/jupyterlab-katex,562.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2023-06-16 19:25:17.752,3580.0,2.0,@jupyterlab/geojson-extension,2023-05-23 12:27:01.602,1.0,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2023-08-01 12:55:42.001,4.0,4509.0,,,,,,,,,,,,,,,,,,
124,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,102.0,,67.0,25.0,16.0,4.0,54.0,429.0,2023-05-18 14:28:00.000,0.9.0,,4067.0,9.0,357.0,357.0,9.0,https://pypi.org/project/appmode,1097.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,219810.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
125,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,21,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-08-03 14:12:04.000000,2023-08-03 14:11:49,247.0,,104.0,32.0,90.0,29.0,41.0,391.0,2023-08-03 14:12:11.000,4.0.0,24.0,2802.0,24.0,10.0,6.0,17.0,https://pypi.org/project/jupyterlab-github,1759.0,,,,2.0,@jupyterlab/github,2023-08-03 14:12:04.000,2.0,https://www.npmjs.com/package/@jupyterlab/github,2023-08-02 17:40:03.884,2.0,1043.0,,,,,,,,,,,,,,,,,,
126,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,21,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-12-18 06:05:33.000000,2023-12-18 06:05:32,438.0,17.0,61.0,16.0,150.0,7.0,81.0,358.0,2023-07-14 16:46:17.000,0.5.0,,12817.0,16.0,8.0,8.0,19.0,https://pypi.org/project/jupyterlab_templates,10073.0,https://anaconda.org/conda-forge/jupyterlab_templates,2023-08-17 13:29:47.158,18379.0,2.0,jupyterlab_templates,,,https://www.npmjs.com/package/jupyterlab_templates,,,2317.0,,,,,,,finos/jupyterlab_templates,,,,,,,,,,,
127,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,21,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-09-20 18:27:28.000000,2023-05-19 07:54:10,322.0,,19.0,4.0,44.0,3.0,56.0,277.0,2023-05-19 07:58:00.869,0.13.3,,24264.0,39.0,359.0,337.0,5.0,https://pypi.org/project/ipytest,24264.0,,,,3.0,,2023-05-19 07:58:00.869,22.0,,,,,,,,,,,,,,,,,,,,,,
128,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,21,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2023-01-05 09:57:44.000000,2021-04-15 20:39:36,590.0,,22.0,8.0,117.0,66.0,42.0,227.0,2021-01-05 06:49:39.135,0.2.6,,23083.0,46.0,46.0,4.0,8.0,https://pypi.org/project/nbinteract,22951.0,,,,3.0,nbinteract,2021-01-05 06:49:39.135,39.0,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,3.0,132.0,,,,,,,,,,,,,,,,,,
129,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,21,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-12-15 14:37:42.138000,2019-12-09 16:52:07,619.0,,23.0,21.0,109.0,35.0,39.0,199.0,2021-12-15 14:37:42.138,0.0.0,,28582.0,19.0,18.0,17.0,7.0,https://pypi.org/project/bookstore,28582.0,,,,3.0,,2021-12-15 14:37:42.138,1.0,,,,,,,,,,,,,,,,,,,,,,
130,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,21,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,217.0,,19.0,9.0,84.0,16.0,39.0,193.0,2023-07-28 20:17:21.000,0.8.4,,10290.0,13.0,212.0,212.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,6833.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-28 22:34:41.159,104084.0,2.0,@ijmbarr/jupyterlab_spellchecker,,,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,,,303.0,,,,,,,,,,,,,,,,,,
131,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,21,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-12-21 21:51:58.000000,2023-11-11 18:56:51,567.0,57.0,34.0,15.0,121.0,16.0,58.0,173.0,2023-11-11 19:03:07.000,0.4.1,,713.0,9.0,6.0,5.0,15.0,https://pypi.org/project/jupyter-fs,490.0,https://anaconda.org/conda-forge/jupyter-fs,2023-11-12 01:40:07.839,8934.0,2.0,,2023-11-11 19:03:07.000,1.0,,,,,,,,,,,,,,,,,,,,,,
132,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-08-11 11:59:54.000000,2023-08-11 11:59:53,1742.0,,20.0,2.0,1078.0,13.0,26.0,117.0,2023-08-07 10:13:29.000,0.8.0,,11712.0,15.0,485.0,485.0,14.0,https://pypi.org/project/mknotebooks,11712.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
133,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,21,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2024-01-04 00:06:00.000000,2024-01-04 00:05:59,578.0,6.0,63.0,12.0,157.0,32.0,73.0,69.0,2023-05-22 08:28:01.738,1.2.0,,7760.0,13.0,72.0,72.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,7760.0,,,,2.0,,2022-09-09 11:33:03.525,,,,,,,,,,,,,,,,,,,,,,,
134,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,21,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-12-08 08:39:43.000000,2023-12-08 08:39:43,132.0,4.0,16.0,7.0,73.0,5.0,8.0,58.0,2023-10-19 10:55:09.000,1.10.1,,103119.0,31.0,715.0,684.0,5.0,https://pypi.org/project/ipyvue,97607.0,https://anaconda.org/conda-forge/ipyvue,2023-09-07 16:06:30.904,116536.0,3.0,jupyter-vue,2023-11-28 13:19:44.000,18.0,https://www.npmjs.com/package/jupyter-vue,2023-11-28 13:19:50.945,13.0,2802.0,,,,,,,widgetti/ipyvue,,,,,,,,,,,
135,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,21,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,307.0,,9.0,6.0,47.0,8.0,10.0,38.0,2023-06-14 12:41:06.000,4.3.5,,64073.0,22.0,1043.0,1013.0,5.0,https://pypi.org/project/ipydatawidgets,60252.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,256066.0,3.0,,2023-06-14 11:16:58.611,30.0,,,,,,,,,,,,,,,,,,,,,,
136,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,20,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,640.0,,579.0,42.0,255.0,53.0,39.0,6075.0,2020-10-27 19:53:29.453,5.11.0,,104.0,71.0,5.0,2.0,27.0,,,,,,3.0,@nteract/commuter,,,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,3.0,104.0,,,,,,,,,,,,,,,,,,
137,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,20,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,264.0,,93.0,21.0,29.0,40.0,29.0,849.0,,,,3867.0,1.0,247.0,247.0,7.0,https://pypi.org/project/notedown,3338.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35498.0,3.0,,,,,,,,,,,,,,,-2.0,,,,,,,,,,
138,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,20,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-09-12 11:35:01.000000,2023-06-18 21:06:46,488.0,,52.0,7.0,138.0,29.0,165.0,777.0,,,,83081.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,69587.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,693176.0,2.0,@ryantam626/jupyterlab_code_formatter,,,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,,,1334.0,,,,,,,,,,,,,,,,,,
139,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,20,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,57.0,6.0,26.0,4.0,5.0,616.0,2022-11-21 06:29:00.831,2.2.0,,69575.0,29.0,162.0,,5.0,https://pypi.org/project/pick,69575.0,,,,2.0,,2021-12-06 15:27:43.000,162.0,,,,,,,,,,,,,,,,,,,,,,
140,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,20,True,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-12-12 16:46:31.000000,2023-12-12 16:46:31,340.0,5.0,66.0,21.0,89.0,43.0,100.0,549.0,2020-09-05 22:35:32.000,2.3.0,,30615.0,11.0,,,16.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-11-14 17:00:09.054,1255253.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
141,ipysheet,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,20,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2024-01-04 06:37:51.000000,2024-01-04 06:37:51,311.0,2.0,66.0,20.0,125.0,70.0,60.0,528.0,2022-11-28 09:27:38.314,0.7.0,,33424.0,24.0,38.0,7.0,14.0,https://pypi.org/project/ipysheet,31018.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,103609.0,3.0,ipysheet,2022-11-28 09:25:01.163,28.0,https://www.npmjs.com/package/ipysheet,2022-11-28 09:27:38.314,3.0,680.0,,,,,,,jupyter-widgets-contrib/ipysheet,,,,,,,,,,,
142,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,20,False,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2023-06-16 16:15:33.557000,2022-02-11 15:18:23,212.0,,55.0,21.0,51.0,16.0,29.0,525.0,2022-02-11 15:19:00.000,1.0.0,,1346.0,11.0,12.0,12.0,10.0,https://pypi.org/project/ansible-kernel,82.0,https://anaconda.org/conda-forge/ansible-kernel,2023-06-16 16:15:33.557,14876.0,3.0,,2022-02-11 15:19:00.000,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66645.0,,,,,,,,,,,,,
143,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2024-01-09 20:19:31.000000,2023-04-14 07:14:04,272.0,,39.0,20.0,112.0,19.0,24.0,447.0,2022-04-19 10:58:08.000,2.0.3,,1744.0,8.0,41.0,38.0,4.0,https://pypi.org/project/nbtutor,76.0,https://anaconda.org/conda-forge/nbtutor,2023-06-16 13:17:46.107,141835.0,3.0,,2022-04-19 10:58:08.000,3.0,,,,,,,,,,,,,,,,,,,,,,
144,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,20,False,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-06-16 19:23:33.373000,2022-11-29 20:28:15,127.0,,42.0,17.0,65.0,50.0,47.0,374.0,2020-08-11 16:50:08.000,0.1.3,,1620.0,7.0,317.0,317.0,15.0,https://pypi.org/project/nteract-testbook,16.0,https://anaconda.org/conda-forge/testbook,2023-06-16 19:23:33.373,60966.0,3.0,,2020-08-11 16:50:08.000,,,,,,,,,,,,,,,,,,,,,,,
145,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,20,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2023-11-06 19:29:04.558000,2023-11-06 18:11:00,55.0,6.0,43.0,8.0,47.0,9.0,51.0,318.0,2023-11-06 19:05:20.000,3.1.0,,42677.0,13.0,9.0,4.0,17.0,https://pypi.org/project/jupyterlab-execute-time,39610.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2023-11-06 19:29:04.558,55988.0,2.0,jupyterlab-execute-time,2023-11-06 19:05:20.000,3.0,https://www.npmjs.com/package/jupyterlab-execute-time,2021-01-18 14:16:24.052,2.0,1512.0,,,,,,,,,,,,,,,,,,
146,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,20,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2024-01-09 17:24:54.000000,2024-01-09 17:24:53,384.0,2.0,54.0,8.0,107.0,13.0,50.0,304.0,2023-03-28 23:50:00.718,0.9.1,,1300.0,18.0,49.0,46.0,4.0,https://pypi.org/project/jupyter-flex,883.0,https://anaconda.org/conda-forge/jupyter-flex,2023-06-16 19:22:49.073,16467.0,3.0,@danielfrg/jupyter-flex,2023-03-28 23:50:00.718,,https://www.npmjs.com/package/@danielfrg/jupyter-flex,2021-10-02 05:04:29.585,3.0,6.0,,,,,,,,,,,,,,,,,,
147,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,20,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,177.0,,29.0,6.0,60.0,27.0,44.0,293.0,2021-02-04 22:39:49.000,0.8.0,,7306.0,20.0,164.0,160.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,5070.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2023-06-16 19:24:50.049,31628.0,2.0,jupyterlab-system-monitor,2021-02-04 22:37:18.000,2.0,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,2.0,1333.0,,,,,,,,,,,,,,,,,,
148,naas,"Low-code Python library to safely use notebooks in production: schedule workflows, generate assets, trigger webhooks,..",https://github.com/jupyter-naas/naas,,notebook-tools,20,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2023-12-12 09:26:01.000000,2023-12-12 09:19:52,1850.0,20.0,23.0,5.0,248.0,39.0,144.0,266.0,2023-12-11 13:21:00.000,2.12.16,,901.0,587.0,4.0,4.0,20.0,https://pypi.org/project/naas,901.0,,,,3.0,,2023-12-12 09:26:01.000,,,,,,,,,,,,,,,,,,,,,,,
149,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,20,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2023-07-19 08:30:24.000000,2023-03-14 10:04:23,136.0,,45.0,21.0,94.0,22.0,82.0,227.0,2023-03-14 10:13:01.307,3.0.7,,59397.0,19.0,30.0,3.0,18.0,https://pypi.org/project/jupyter-bokeh,51258.0,https://anaconda.org/conda-forge/jupyter_bokeh,2023-06-16 19:19:30.692,75142.0,2.0,@bokeh/jupyter_bokeh,2023-03-14 10:10:06.309,24.0,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2023-03-14 10:13:01.307,3.0,6392.0,,,,,,,,,,,,,,,,,,
150,Spylon Kernel,Jupyter kernel for scala and spark.,https://github.com/vericast/spylon-kernel,,kernels,20,False,spylon-kernel,vericast/spylon-kernel,conda-forge/spylon-kernel,https://github.com/vericast/spylon-kernel,BSD-3-Clause,2016-11-21 02:23:14.000,2024-01-11 09:22:04.000000,2018-09-20 15:43:57,188.0,,33.0,12.0,29.0,22.0,20.0,181.0,2018-03-23 20:36:58.000,0.4.1,,3995.0,14.0,147.0,147.0,6.0,https://pypi.org/project/spylon-kernel,2459.0,https://anaconda.org/conda-forge/spylon-kernel,2023-06-16 13:20:41.310,127506.0,3.0,,2018-03-23 20:36:58.000,,,,,,,,,,,,,,,,,,,,,,,
151,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,20,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2024-01-08 16:20:51.000000,2023-12-20 13:31:56,1693.0,26.0,30.0,10.0,489.0,32.0,456.0,151.0,,,,2024.0,,,,23.0,,,,,,3.0,,,,,,,,nbgallery/nbgallery,https://hub.docker.com/r/nbgallery/nbgallery,2023-12-20 13:33:05.248059,5.0,170029.0,,,,,,,,,,,,,
