,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,docs_url,hex_id,bitbucket_id
128,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,21,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-11-01 02:12:00.000000,2023-11-01 02:11:59,650.0,8.0,60.0,29.0,421.0,11.0,91.0,363.0,2023-07-18 13:09:18.000,4.0.0,,25159.0,28.0,2.0,2.0,15.0,https://pypi.org/project/vega,18751.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,570339.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
129,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,21,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2023-07-28 15:17:36.000000,2023-07-28 15:17:32,177.0,,29.0,6.0,60.0,,44.0,292.0,2021-02-04 22:39:49.000,0.8.0,,19078.0,2.0,148.0,148.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,14837.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2023-06-16 19:24:50.049,30933.0,2.0,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,,,3304.0,,,,,,,,,,,,,,,,,,,,
130,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,21,False,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2023-06-16 19:17:54.716000,2022-04-13 16:57:42,184.0,,27.0,19.0,41.0,25.0,25.0,271.0,,,,21832.0,5.0,296.0,296.0,11.0,https://pypi.org/project/nteract-scrapbook,21484.0,https://anaconda.org/conda-forge/nteract-scrapbook,2023-06-16 19:17:54.716,15677.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
131,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,21,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-11-08 17:35:38.000000,2023-11-08 17:33:54,565.0,56.0,32.0,15.0,117.0,10.0,56.0,170.0,2023-11-01 15:18:53.000,0.4.0,,977.0,5.0,5.0,5.0,15.0,https://pypi.org/project/jupyter-fs,752.0,https://anaconda.org/conda-forge/jupyter-fs,2023-11-02 21:30:47.639,8579.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
132,nbgallery,Enterprise Jupyter notebook sharing and collaboration app.,https://github.com/nbgallery/nbgallery,,notebook-sharing,21,True,,nbgallery/nbgallery,,https://github.com/nbgallery/nbgallery,MIT,2017-01-10 19:18:40.000,2023-11-09 13:26:13.000000,2023-11-08 16:11:45,1680.0,66.0,29.0,10.0,478.0,35.0,449.0,152.0,,,,2068.0,,,,23.0,,,,,,3.0,,,,,,nbgallery/nbgallery,,,https://hub.docker.com/r/nbgallery/nbgallery,2023-11-08 16:15:57.720959,5.0,169648.0,,,,,,,,,,,,,
133,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,21,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2023-08-11 11:59:54.000000,2023-08-11 11:59:53,1742.0,,19.0,2.0,1078.0,12.0,26.0,118.0,2023-08-07 10:13:29.000,0.8.0,,19107.0,15.0,455.0,455.0,14.0,https://pypi.org/project/mknotebooks,19107.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
134,SystemdSpawner,Spawn JupyterHub single-user notebook servers with systemd.,https://github.com/jupyterhub/systemdspawner,,hub-spawners,21,True,jupyterhub-systemdspawner,jupyterhub/systemdspawner,conda-forge/jupyterhub-systemdspawner,https://github.com/jupyterhub/systemdspawner,BSD-3-Clause,2016-09-06 07:20:44.000,2023-11-06 20:27:57.000000,2023-10-03 10:41:37,232.0,4.0,47.0,9.0,68.0,27.0,49.0,88.0,2023-06-08 13:14:00.415,1.0.1,,3726.0,20.0,31.0,30.0,21.0,https://pypi.org/project/jupyterhub-systemdspawner,3129.0,https://anaconda.org/conda-forge/jupyterhub-systemdspawner,2023-06-16 16:16:00.682,31050.0,3.0,,,,,,,2023-01-11 00:33:05.122,1.0,,,,,,,,,,,,,,,,,
135,jupyter-archive,"A Jupyter/Jupyterlab extension to make, download and extract archive files.",https://github.com/jupyterlab-contrib/jupyter-archive,,jupyter-extensions,21,True,jupyter-archive,jupyterlab-contrib/jupyter-archive,conda-forge/jupyter-archive,https://github.com/jupyterlab-contrib/jupyter-archive,BSD-3-Clause,2019-07-25 17:15:19.000,2023-10-26 14:17:38.000000,2023-10-26 14:17:37,234.0,8.0,13.0,4.0,88.0,2.0,36.0,67.0,2023-08-15 15:28:38.000,3.4.0,3269.0,23013.0,28.0,97.0,97.0,10.0,https://pypi.org/project/jupyter-archive,21338.0,https://anaconda.org/conda-forge/jupyter-archive,2023-08-16 14:54:33.988,57168.0,2.0,@hadim/jupyter-archive,https://www.npmjs.com/package/@hadim/jupyter-archive,,,180.0,,,,,,,,,,,,,,,,,,,,
136,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,21,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,BSD-3-Clause,2017-12-15 02:54:15.000,2023-11-06 20:27:42.000000,2023-10-03 10:43:21,442.0,6.0,49.0,7.0,132.0,5.0,43.0,61.0,2023-06-16 08:44:01.377,1.6.1,,2795.0,13.0,106.0,97.0,18.0,https://pypi.org/project/jupyterhub-ltiauthenticator,2795.0,,,,2.0,,,,,,,2023-06-16 08:44:01.377,9.0,,,,,,,,,,,,,,,,,
137,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,20,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2023-08-18 00:03:30.000000,2023-06-02 22:48:38,718.0,,397.0,118.0,269.0,125.0,704.0,2684.0,2023-06-02 17:41:48.000,1.24.2,,,45.0,,,106.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
138,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,20,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,MIT,2015-03-03 18:05:50.000,2023-08-16 07:33:28.000000,2023-01-11 06:17:33,718.0,,22.0,32.0,141.0,45.0,144.0,798.0,2021-08-17 16:20:34.000,0.7.4,15.0,19.0,10.0,213.0,213.0,46.0,,,,,,2.0,,,,,,rubydata/datascience-notebook,,,https://hub.docker.com/r/rubydata/datascience-notebook,2023-02-03 04:21:45.711711,5.0,2001.0,,,,,,,,,,iruby,,,
139,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,20,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,57.0,6.0,26.0,4.0,5.0,616.0,2022-11-21 06:29:00.831,2.2.0,,110363.0,29.0,158.0,,5.0,https://pypi.org/project/pick,110363.0,,,,2.0,,,,,,,2021-12-06 15:27:43.000,158.0,,,,,,,7.0,,,,,,,,,,
140,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2023-10-31 13:45:02.000000,2023-10-31 13:44:58,446.0,3.0,67.0,15.0,131.0,38.0,57.0,581.0,2023-05-31 04:26:11.000,3.2.0,,2142.0,16.0,9.0,5.0,23.0,https://pypi.org/project/jupyterlab_latex,1445.0,https://anaconda.org/conda-forge/jupyterlab-latex,2023-06-16 19:18:37.104,12573.0,2.0,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404,2.0,405.0,,2021-09-15 15:34:16.000,2.0,,,,,,,,,,,,,,,,,
141,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,20,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2023-06-16 19:25:47.823000,2021-06-29 12:29:51,101.0,,68.0,29.0,52.0,42.0,25.0,576.0,,,,5334.0,1.0,1343.0,1343.0,15.0,https://pypi.org/project/jupyterlab-drawio,2147.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2023-06-16 19:25:47.823,20456.0,2.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,,,2506.0,,,,,,,,,,,,,,,,,,,,
142,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,20,False,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2023-10-02 12:02:47.993000,2022-05-09 10:21:01,216.0,,75.0,24.0,33.0,27.0,106.0,464.0,2022-05-09 10:23:00.581,0.17.1,,2183.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,1000.0,https://anaconda.org/conda-forge/matlab_kernel,2023-10-02 12:02:47.993,42616.0,2.0,,,,,,,2017-04-20 00:39:18.000,5.0,,,,,,,,,,,,,,,,,
143,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2023-08-03 14:11:51.000000,2023-08-03 14:11:49,247.0,,104.0,32.0,90.0,29.0,41.0,385.0,2023-08-03 14:12:11.000,4.0.0,24.0,3175.0,7.0,5.0,5.0,17.0,https://pypi.org/project/jupyterlab-github,2238.0,,,,2.0,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,,,937.0,,,,,,,,,,,,,,,,,,,,
144,jupyter-flex,Build dashboards using Jupyter Notebooks.,https://github.com/danielfrg/jupyter-flex,,notebook-sharing,20,True,jupyter-flex,danielfrg/jupyter-flex,conda-forge/jupyter-flex,https://github.com/danielfrg/jupyter-flex,Apache-2.0,2019-12-13 20:19:40.000,2023-10-18 00:17:01.000000,2023-10-17 13:34:23,383.0,8.0,53.0,8.0,105.0,11.0,50.0,298.0,,,,1626.0,10.0,45.0,45.0,4.0,https://pypi.org/project/jupyter-flex,1158.0,https://anaconda.org/conda-forge/jupyter-flex,2023-06-16 19:22:49.073,16086.0,3.0,@danielfrg/jupyter-flex,https://www.npmjs.com/package/@danielfrg/jupyter-flex,,,45.0,,,,,,,,,,,,,,,,,,,,
145,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,20,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2023-08-04 21:07:12.374000,2023-08-04 14:43:59,410.0,,59.0,17.0,120.0,45.0,101.0,293.0,2023-11-07 09:41:30.000,7.0.0,,33628.0,21.0,2.0,2.0,24.0,https://pypi.org/project/dask-labextension,8265.0,https://anaconda.org/conda-forge/dask-labextension,2023-08-04 21:07:12.374,933631.0,2.0,dask-labextension,https://www.npmjs.com/package/dask-labextension,,,1424.0,,,,,,,,,,,,,,,,,,,,
146,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,20,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2023-01-05 09:57:44.000000,2021-04-15 20:39:36,590.0,,22.0,8.0,117.0,67.0,42.0,227.0,2021-01-05 06:49:39.135,0.2.6,,4548.0,46.0,44.0,3.0,8.0,https://pypi.org/project/nbinteract,4379.0,,,,3.0,nbinteract,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,2.0,169.0,,2021-01-05 06:49:39.135,39.0,,,,,,,,,,,,,,,,,
147,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,20,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-11-06 20:40:42.000000,2023-04-15 13:12:28,431.0,,46.0,12.0,140.0,11.0,30.0,62.0,2022-08-25 15:31:47.000,0.12.3,61.0,298631.0,32.0,,,30.0,https://pypi.org/project/jupyter-packaging,285675.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,544133.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
148,datapane,Build and share data reports in 100% Python.,https://github.com/datapane/datapane,,others,19,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2023-10-16 21:21:29.000000,2023-09-07 13:44:00,362.0,7.0,84.0,18.0,119.0,,112.0,1309.0,,,,17047.0,47.0,,,13.0,https://pypi.org/project/datapane,15112.0,https://anaconda.org/conda-forge/datapane,2023-09-07 16:46:44.103,77426.0,3.0,,,,,,,,,,,,,,,-4.0,,,,,,,,,,
149,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,19,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2023-06-07 10:33:18.000000,2021-06-14 15:04:41,196.0,,194.0,36.0,33.0,13.0,14.0,1062.0,2021-06-14 15:07:13.000,1.1.0,,4787.0,10.0,9.0,,13.0,https://pypi.org/project/pyforest,4787.0,,,,3.0,,,,,,,2021-06-14 15:07:13.000,9.0,,,,,,,,,,,,,,,,,
150,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,19,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2023-10-13 08:07:19.000000,2019-12-08 22:22:20,90.0,,209.0,34.0,13.0,80.0,58.0,989.0,2019-05-06 03:28:50.000,1.3.0,141861.0,2182.0,5.0,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
151,nb_conda_kernels,Package for managing conda environment-based kernels inside of Jupyter.,https://github.com/Anaconda-Platform/nb_conda_kernels,,kernels,19,False,,Anaconda-Platform/nb_conda_kernels,conda-forge/nb_conda_kernels,https://github.com/Anaconda-Platform/nb_conda_kernels,BSD-3-Clause,2015-12-10 16:11:42.000,2023-07-31 14:11:12.000000,2020-11-30 15:55:07,335.0,,62.0,21.0,87.0,43.0,100.0,542.0,2020-09-05 22:35:32.000,2.3.0,,13870.0,11.0,,,14.0,,,https://anaconda.org/conda-forge/nb_conda_kernels,2023-06-16 13:16:37.337,1234453.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
152,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,19,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2023-11-09 09:15:22.000000,2023-10-30 10:05:21,908.0,8.0,65.0,16.0,412.0,64.0,124.0,393.0,,,,42476.0,85.0,,,21.0,https://pypi.org/project/xeus-python,9525.0,https://anaconda.org/conda-forge/xeus-python,2023-09-26 08:47:30.112,1351017.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
153,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,19,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2023-06-16 19:23:33.373000,2022-11-29 20:28:15,127.0,,39.0,16.0,65.0,45.0,47.0,365.0,,,,1649.0,7.0,299.0,299.0,15.0,https://pypi.org/project/nteract-testbook,17.0,https://anaconda.org/conda-forge/testbook,2023-06-16 19:23:33.373,58787.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
154,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,19,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,41.0,,55.0,49.0,12.0,20.0,8.0,359.0,,,,4497.0,2.0,528.0,528.0,7.0,https://pypi.org/project/jupyterlab-dash,1268.0,,,,3.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,,,3229.0,,,,,,,,,,,,,,,,,,,,
155,jupyterlab-execute-time,A JupyterLab extension for displaying cell timings.,https://github.com/deshaw/jupyterlab-execute-time,,lab-extensions,19,True,jupyterlab-execute-time,deshaw/jupyterlab-execute-time,conda-forge/jupyterlab_execute_time,https://github.com/deshaw/jupyterlab-execute-time,BSD-3-Clause,2020-04-07 22:27:30.000,2023-11-06 19:29:04.558000,2023-11-06 18:11:00,55.0,8.0,39.0,6.0,47.0,8.0,50.0,300.0,,,,68691.0,11.0,3.0,3.0,17.0,https://pypi.org/project/jupyterlab-execute-time,65925.0,https://anaconda.org/conda-forge/jupyterlab_execute_time,2023-11-06 19:29:04.558,53874.0,2.0,jupyterlab-execute-time,https://www.npmjs.com/package/jupyterlab-execute-time,,,1182.0,,,,,,,,,,,,,,,,,,,,
156,treon,Easy to use test framework for Jupyter Notebooks.,https://github.com/ReviewNB/treon,,notebook-tools,19,False,treon,ReviewNB/treon,conda-forge/treon,https://github.com/ReviewNB/treon,MIT,2019-03-29 15:02:35.000,2023-06-16 19:26:36.235000,2022-08-04 11:15:04,66.0,,26.0,13.0,12.0,4.0,10.0,291.0,2022-08-04 11:25:18.993,0.1.4,,16517.0,5.0,97.0,90.0,5.0,https://pypi.org/project/treon,16250.0,https://anaconda.org/conda-forge/treon,2023-06-16 19:26:36.235,7750.0,3.0,,,,,,,2022-08-04 11:25:18.993,7.0,,,,,,,,,,,,,,,,,
157,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,19,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2023-06-16 19:25:59.201000,2023-02-16 13:40:18,633.0,,45.0,14.0,220.0,,111.0,280.0,2022-05-04 07:37:18.000,0.3.21,1536.0,3193.0,50.0,17.0,17.0,17.0,https://pypi.org/project/retrolab,1470.0,https://anaconda.org/conda-forge/retrolab,2023-06-16 19:25:59.201,49639.0,3.0,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,,,26.0,,,,,,,,,,,,,,,,,,,,
158,OCaml Kernel,An OCaml kernel for Jupyter (IPython) notebook.,https://github.com/akabe/ocaml-jupyter,,kernels,19,True,,akabe/ocaml-jupyter,,https://github.com/akabe/ocaml-jupyter,MIT,2017-07-14 14:15:05.000,2023-08-11 05:33:07.000000,2023-08-11 05:18:21,385.0,,38.0,12.0,125.0,6.0,72.0,267.0,2023-08-11 02:56:40.000,2.8.3,105638.0,1389.0,35.0,,,23.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
159,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2023-10-26 14:20:47.000000,2023-10-26 14:20:46,625.0,2.0,26.0,6.0,151.0,15.0,41.0,250.0,2023-05-05 13:00:11.000,5.2.1,2.0,1210.0,30.0,4.0,4.0,26.0,https://pypi.org/project/mamba-gator,14.0,https://anaconda.org/conda-forge/mamba_gator,2023-06-16 19:23:51.106,38023.0,3.0,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,,,140.0,,,,,,,,,,,,,,,,,,,,
160,JupyterLab SideCar,A sidecar output widget for JupyterLab.,https://github.com/jupyter-widgets/jupyterlab-sidecar,,lab-extensions,19,True,sidecar,jupyter-widgets/jupyterlab-sidecar,conda-forge/sidecar,https://github.com/jupyter-widgets/jupyterlab-sidecar,BSD-3-Clause,2018-03-26 09:23:58.000,2023-08-30 18:18:16.177000,2023-08-30 15:29:37,94.0,11.0,40.0,13.0,76.0,22.0,12.0,230.0,2023-08-30 15:30:33.000,0.7.0,,11723.0,5.0,6.0,6.0,16.0,https://pypi.org/project/sidecar,10306.0,https://anaconda.org/conda-forge/sidecar,2023-08-30 18:18:16.177,21096.0,2.0,@jupyter-widgets/jupyterlab-sidecar,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-sidecar,,,797.0,,,,,,,,,,,,,,,,,,,,
161,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,19,False,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2023-06-16 19:25:35.462000,2022-07-20 12:02:54,113.0,,28.0,5.0,46.0,8.0,17.0,192.0,,,,2614.0,4.0,1296.0,1296.0,7.0,https://pypi.org/project/theme-darcula,1633.0,https://anaconda.org/conda-forge/theme-darcula,2023-06-16 19:25:35.462,22889.0,1.0,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,,,243.0,,,,,,,,,,,,,,,,,,,,
162,jupyverse,A Jupyter server based on FastAPI.,https://github.com/jupyter-server/jupyverse,,notebook-environments,19,False,jupyverse,jupyter-server/jupyverse,conda-forge/fps-auth,https://github.com/jupyter-server/jupyverse,BSD-1-Clause,2021-07-23 14:20:02.000,2023-11-07 16:26:48.000000,2023-11-06 22:22:29,637.0,27.0,24.0,8.0,302.0,20.0,43.0,170.0,2023-10-10 08:11:20.000,0.3.0,4886.0,1629.0,58.0,2.0,2.0,12.0,https://pypi.org/project/jupyverse,339.0,https://anaconda.org/conda-forge/fps-auth,2023-10-10 15:13:44.754,21909.0,3.0,,,,,,,2023-10-10 08:11:13.000,,,,,,,,,,,,,,,,,,
163,ipysheet,Jupyter handsontable integration.,https://github.com/jupyter-widgets-contrib/ipysheet,,widgets,18,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/jupyter-widgets-contrib/ipysheet,MIT,2017-07-10 13:46:31.000,2023-07-20 08:10:20.000000,2023-07-20 08:10:20,309.0,,64.0,20.0,124.0,63.0,60.0,526.0,,,,47311.0,15.0,6.0,6.0,13.0,https://pypi.org/project/ipysheet,44540.0,https://anaconda.org/conda-forge/ipysheet,2023-06-16 16:13:19.853,100735.0,3.0,ipysheet,https://www.npmjs.com/package/ipysheet,,,1035.0,,,,,,,,,jupyter-widgets-contrib/ipysheet,,,,,,,,,,,
164,JupyterLab Google Drive,Cloud storage for JupyterLab using Google Drive.,https://github.com/jupyterlab/jupyterlab-google-drive,,lab-extensions,18,True,,jupyterlab/jupyterlab-google-drive,,https://github.com/jupyterlab/jupyterlab-google-drive,BSD-3-Clause,2016-12-17 01:40:45.000,2023-08-03 16:55:22.000000,2023-08-03 16:55:22,516.0,,78.0,34.0,118.0,50.0,99.0,396.0,2020-05-27 00:10:19.202,2.0.0,,299.0,32.0,6.0,4.0,17.0,,,,,,2.0,@jupyterlab/google-drive,https://www.npmjs.com/package/@jupyterlab/google-drive,2020-05-27 00:10:19.202,2.0,299.0,,,,,,,,,,,,,,,,,,,,
165,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,18,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2023-09-04 14:11:31.000000,2023-09-04 14:11:30,536.0,2.0,21.0,14.0,26.0,11.0,188.0,339.0,2020-02-02 22:32:28.000,0.1.6,,92.0,26.0,19.0,19.0,3.0,https://pypi.org/project/pylantern,92.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
166,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,18,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2023-11-03 16:31:51.000000,2023-11-03 16:31:49,1832.0,28.0,21.0,5.0,248.0,39.0,144.0,259.0,,,,2399.0,,4.0,4.0,20.0,https://pypi.org/project/naas,2399.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
167,SAS Kernel,A Jupyter kernel for SAS. This opens up all the data manipulation and analytics capabilities of your SAS system within..,https://github.com/sassoftware/sas_kernel,,kernels,18,True,sas_kernel,sassoftware/sas_kernel,anaconda/sas_kernel,https://github.com/sassoftware/sas_kernel,Apache-2.0,2016-04-01 16:19:50.000,2023-06-16 13:24:59.052000,2023-01-13 14:14:25,262.0,,80.0,37.0,29.0,,58.0,194.0,2022-12-01 21:51:02.000,2.4.13,,4381.0,15.0,,,11.0,https://pypi.org/project/sas_kernel,4346.0,https://anaconda.org/anaconda/sas_kernel,2023-06-16 13:24:59.052,2562.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
168,ipysigma,A Jupyter widget using sigma.js to render interactive networks.,https://github.com/medialab/ipysigma,,widgets,18,True,ipysigma,Yomguithereal/ipysigma,,https://github.com/medialab/ipysigma,MIT,2018-06-25 20:03:21.000,2023-10-20 11:44:29.000000,2023-10-20 08:08:59,359.0,5.0,12.0,5.0,18.0,48.0,154.0,121.0,2023-01-10 16:02:53.000,0.24.0,,1062.0,2.0,25.0,25.0,6.0,https://pypi.org/project/ipysigma,708.0,,,,3.0,ipysigma,https://www.npmjs.com/package/ipysigma,,,354.0,,,,,,,,,medialab/ipysigma,,,,,,,,,,,
